Flexible Shaft
9/10/2026 3:35:03 PM
Sample Rate (Hz) = 2000.00
Effective Sample Rate (Hz) = 2000.00
time (s)	Voltage (V)	Current (A)	Distal Tach (rad/s)	Motor Tach (rad/s)
0.8660	1.9909	0.8063	-0.0063	0.0016
0.8665	1.9909	0.8046	-0.0060	0.0066
0.8670	1.9906	0.8059	-0.0072	0.0022
0.8675	1.9907	0.8010	-0.0047	0.0048
0.8680	1.9905	0.8089	-0.0059	0.0052
0.8685	1.9909	0.8048	-0.0040	-0.0038
0.8690	1.9910	0.8029	-0.0059	0.0126
0.8695	1.9906	0.8073	-0.0052	0.0078
0.8700	1.9907	0.8025	-0.0051	0.0063
0.8705	1.9908	0.8064	-0.0046	0.0035
0.8710	1.9906	0.8042	-0.0048	0.0073
0.8715	1.9907	0.8077	-0.0053	0.0000
0.8720	1.9904	0.8070	-0.0061	0.0035
0.8725	1.9904	0.8099	-0.0046	0.0049
0.8730	1.9906	0.8081	-0.0056	0.0039
0.8735	1.9906	0.8050	-0.0037	0.0049
0.8740	1.9905	0.8107	-0.0049	0.0005
0.8745	1.9907	0.8035	-0.0062	0.0081
0.8750	1.9906	0.8109	-0.0049	0.0086
0.8755	1.9913	0.8035	-0.0061	0.0061
0.8760	1.9907	0.8104	-0.0087	0.0066
0.8765	1.9904	0.8056	-0.0057	0.0091
0.8770	1.9908	0.8038	-0.0050	0.0052
0.8775	1.9905	0.8086	-0.0043	0.0047
0.8780	1.9908	0.8035	-0.0036	0.0091
0.8785	1.9908	0.8060	-0.0063	0.0068
0.8790	1.9907	0.8086	-0.0060	-0.0001
0.8795	1.9908	0.8063	-0.0067	0.0017
0.8800	1.9906	0.8110	-0.0049	0.0078
0.8805	1.9906	0.8066	-0.0086	0.0066
0.8810	1.9905	0.8061	-0.0039	0.0052
0.8815	1.9906	0.8035	-0.0064	0.0037
0.8820	1.9908	0.8059	-0.0036	0.0081
0.8825	1.9908	0.8074	-0.0040	0.0037
0.8830	1.9904	0.8068	-0.0033	0.0070
0.8835	1.9908	0.8083	-0.0027	0.0028
0.8840	1.9907	0.8047	-0.0032	0.0043
0.8845	1.9909	0.8076	-0.0045	0.0082
0.8850	1.9907	0.8070	-0.0047	0.0006
0.8855	1.9910	0.8089	-0.0022	0.0049
0.8860	1.9909	0.8093	-0.0054	0.0030
0.8865	1.9907	0.8013	-0.0041	0.0077
0.8870	1.9909	0.8082	-0.0066	0.0037
0.8875	1.9904	0.8079	-0.0022	-0.0001
0.8880	1.9911	0.8083	-0.0069	0.0118
0.8885	1.9907	0.8007	-0.0057	0.0070
0.8890	1.9907	0.7998	-0.0048	0.0076
0.8895	1.9906	0.8041	-0.0042	0.0042
0.8900	1.9907	0.8056	-0.0056	0.0025
0.8905	1.9906	0.8028	-0.0060	0.0058
0.8910	1.9904	0.8062	-0.0066	-0.0026
0.8915	1.9907	0.8031	-0.0046	-0.0013
0.8920	1.9905	0.8062	-0.0076	0.0059
0.8925	1.9909	0.8059	-0.0038	0.0035
0.8930	1.9908	0.8073	-0.0062	0.0091
0.8935	1.9904	0.8080	-0.0065	0.0017
0.8940	1.9908	0.8051	-0.0073	0.0056
0.8945	1.9905	0.8058	-0.0059	0.0050
0.8950	1.9907	0.8097	-0.0053	0.0055
0.8955	1.9907	0.8049	-0.0050	0.0073
0.8960	1.9906	0.8072	-0.0037	0.0042
0.8965	1.9909	0.8042	-0.0047	0.0029
0.8970	1.9908	0.8062	-0.0030	0.0053
0.8975	1.9904	0.8112	-0.0052	0.0040
0.8980	1.9904	0.8047	-0.0033	0.0008
0.8985	1.9906	0.8078	-0.0030	0.0076
0.8990	1.9909	0.8045	-0.0050	0.0057
0.8995	1.9910	0.8005	-0.0060	-0.0016
0.9000	1.9906	0.8077	-0.0043	0.0069
0.9005	1.9912	0.8065	-0.0051	0.0026
0.9010	1.9908	0.8047	-0.0039	0.0071
0.9015	1.9906	0.8058	-0.0053	0.0043
0.9020	1.9913	0.8020	-0.0028	0.0027
0.9025	1.9910	0.8060	-0.0048	0.0024
0.9030	1.9903	0.8056	-0.0037	0.0097
0.9035	1.9907	0.8052	-0.0043	0.0045
0.9040	1.9906	0.8067	-0.0043	0.0027
0.9045	1.9911	0.8037	-0.0032	-0.0010
0.9050	1.9903	0.8047	-0.0027	-0.0016
0.9055	1.9905	0.8039	-0.0066	0.0084
0.9060	1.9909	0.8042	-0.0066	0.0021
0.9065	1.9904	0.8079	-0.0050	0.0042
0.9070	1.9905	0.8036	-0.0057	0.0101
0.9075	1.9908	0.8003	-0.0074	0.0110
0.9080	1.9908	0.8067	-0.0067	0.0069
0.9085	1.9908	0.8030	-0.0056	0.0025
0.9090	1.9907	0.8045	-0.0064	-0.0032
0.9095	1.9907	0.8038	-0.0049	-0.0012
0.9100	1.9904	0.8019	-0.0047	0.0043
0.9105	1.9908	0.8012	-0.0069	0.0083
0.9110	1.9904	0.8063	-0.0050	0.0052
0.9115	1.9911	0.8063	-0.0066	0.0006
0.9120	1.9906	0.8056	-0.0051	0.0042
0.9125	1.9909	0.8022	-0.0060	0.0028
0.9130	1.9909	0.8047	-0.0078	0.0047
0.9135	1.9909	0.8064	-0.0058	0.0043
0.9140	1.9907	0.8039	-0.0046	-0.0002
0.9145	1.9911	0.8012	-0.0058	0.0037
0.9150	1.9907	0.8074	-0.0045	0.0089
0.9155	1.9908	0.8053	-0.0066	0.0095
0.9160	1.9909	0.8043	-0.0032	0.0067
0.9165	1.9904	0.8083	-0.0042	0.0015
0.9170	1.9912	0.8039	-0.0043	0.0021
0.9175	1.9909	0.8061	-0.0038	0.0024
0.9180	1.9907	0.8083	-0.0046	0.0084
0.9185	1.9907	0.8038	-0.0053	0.0077
0.9190	1.9908	0.8062	-0.0043	-0.0006
0.9195	1.9907	0.8013	-0.0037	0.0074
0.9200	1.9909	0.8053	-0.0034	0.0084
0.9205	1.9913	0.8048	-0.0043	0.0060
0.9210	1.9910	0.8064	-0.0052	0.0043
0.9215	1.9906	0.8036	-0.0050	-0.0002
0.9220	1.9905	0.8056	-0.0048	0.0039
0.9225	1.9906	0.8056	-0.0055	0.0015
0.9230	1.9905	0.8020	-0.0068	0.0071
0.9235	1.9905	0.8049	-0.0024	0.0056
0.9240	1.9908	0.8068	-0.0043	0.0057
0.9245	1.9909	0.8076	-0.0016	0.0047
0.9250	1.9908	0.8025	-0.0063	0.0053
0.9255	1.9904	0.8052	-0.0044	0.0157
0.9260	1.9909	0.8047	-0.0052	0.0011
0.9265	1.9908	0.8065	-0.0063	0.0049
0.9270	1.9903	0.8062	-0.0050	0.0037
0.9275	1.9904	0.8053	-0.0070	0.0042
0.9280	1.9910	0.8061	-0.0046	0.0035
0.9285	1.9911	0.8087	-0.0049	0.0078
0.9290	1.9907	0.8053	-0.0045	0.0125
0.9295	1.9909	0.8056	-0.0080	0.0027
0.9300	1.9910	0.8067	-0.0054	-0.0013
0.9305	1.9908	0.8081	-0.0057	0.0015
0.9310	1.9912	0.8080	-0.0079	0.0012
0.9315	1.9907	0.8055	-0.0067	0.0004
0.9320	1.9909	0.8033	-0.0038	0.0015
0.9325	1.9906	0.8055	-0.0045	0.0031
0.9330	1.9906	0.8084	-0.0053	-0.0007
0.9335	1.9908	0.8033	-0.0069	0.0081
0.9340	1.9906	0.8047	-0.0058	-0.0044
0.9345	1.9906	0.8060	-0.0050	0.0120
0.9350	1.9907	0.8037	-0.0032	0.0018
0.9355	1.9911	0.8077	-0.0056	-0.0003
0.9360	1.9906	0.8061	-0.0051	-0.0016
0.9365	1.9910	0.8086	-0.0051	0.0090
0.9370	1.9907	0.8106	-0.0038	0.0048
0.9375	1.9907	0.8071	-0.0045	0.0031
0.9380	1.9909	0.8024	-0.0068	0.0055
0.9385	1.9907	0.8050	-0.0071	0.0031
0.9390	1.9904	0.8084	-0.0058	0.0028
0.9395	1.9905	0.8072	-0.0055	0.0034
0.9400	1.9905	0.8033	-0.0048	0.0015
0.9405	1.9904	0.8087	-0.0060	-0.0016
0.9410	1.9910	0.8047	-0.0040	0.0028
0.9415	1.9907	0.8075	-0.0049	0.0060
0.9420	1.9909	0.8049	-0.0045	0.0065
0.9425	1.9906	0.8046	-0.0069	0.0070
0.9430	1.9905	0.8068	-0.0058	0.0057
0.9435	1.9907	0.8053	-0.0069	0.0008
0.9440	1.9904	0.8068	-0.0061	0.0027
0.9445	1.9908	0.8037	-0.0060	0.0077
0.9450	1.9904	0.8063	-0.0043	0.0035
0.9455	1.9904	0.8029	-0.0061	0.0056
0.9460	1.9909	0.8061	-0.0056	0.0063
0.9465	1.9907	0.8074	-0.0072	0.0088
0.9470	1.9904	0.8084	-0.0048	0.0026
0.9475	1.9907	0.8122	-0.0073	0.0119
0.9480	1.9907	0.8091	-0.0059	0.0032
0.9485	1.9906	0.8095	-0.0069	0.0061
0.9490	1.9912	0.8065	-0.0050	0.0055
0.9495	1.9903	0.8063	-0.0066	0.0011
0.9500	1.9905	0.8077	-0.0068	0.0027
0.9505	1.9907	0.8073	-0.0059	0.0101
0.9510	1.9907	0.8059	-0.0057	0.0008
0.9515	1.9907	0.8089	-0.0053	0.0021
0.9520	1.9907	0.8062	-0.0051	0.0051
0.9525	1.9908	0.8056	-0.0044	0.0053
0.9530	1.9905	0.8046	-0.0047	0.0067
0.9535	1.9900	0.8059	-0.0058	0.0016
0.9540	1.9909	0.8097	-0.0059	0.0056
0.9545	1.9899	0.8078	-0.0049	0.0050
0.9550	1.9907	0.8057	-0.0042	0.0066
0.9555	1.9904	0.8069	-0.0054	0.0091
0.9560	1.9902	0.8052	-0.0067	0.0011
0.9565	1.9908	0.8073	-0.0038	0.0043
0.9570	1.9907	0.8095	-0.0053	0.0066
0.9575	1.9908	0.8076	-0.0036	0.0045
0.9580	1.9903	0.8077	-0.0046	0.0060
0.9585	1.9907	0.8069	-0.0075	0.0073
0.9590	1.9907	0.8098	-0.0041	0.0061
0.9595	1.9910	0.8047	-0.0073	0.0040
0.9600	1.9908	0.8071	-0.0051	0.0112
0.9605	1.9905	0.8083	-0.0060	-0.0009
0.9610	1.9905	0.8068	-0.0068	0.0076
0.9615	1.9905	0.8064	-0.0048	0.0065
0.9620	1.9905	0.8062	-0.0052	0.0061
0.9625	1.9903	0.8077	-0.0052	0.0028
0.9630	1.9908	0.8064	-0.0039	0.0046
0.9635	1.9903	0.8101	-0.0042	0.0051
0.9640	1.9907	0.8040	-0.0062	0.0082
0.9645	1.9905	0.8088	-0.0074	0.0014
0.9650	1.9908	0.8080	-0.0044	0.0020
0.9655	1.9911	0.8052	-0.0055	0.0074
0.9660	1.9902	0.8059	-0.0055	0.0068
0.9665	1.9907	0.8046	-0.0036	0.0015
0.9670	1.9905	0.8074	-0.0067	0.0068
0.9675	1.9903	0.8070	-0.0063	0.0060
0.9680	1.9907	0.8090	-0.0045	0.0069
0.9685	1.9906	0.8052	-0.0054	0.0048
0.9690	1.9910	0.8095	-0.0062	0.0066
0.9695	1.9907	0.8071	-0.0054	0.0086
0.9700	1.9906	0.8087	-0.0079	0.0076
0.9705	1.9903	0.8075	-0.0039	0.0022
0.9710	1.9904	0.8119	-0.0075	0.0092
0.9715	1.9906	0.8105	-0.0056	0.0077
0.9720	1.9903	0.8068	-0.0050	0.0079
0.9725	1.9906	0.8075	-0.0065	0.0030
0.9730	1.9901	0.8071	-0.0050	0.0072
0.9735	1.9906	0.8109	-0.0068	0.0025
0.9740	1.9907	0.8101	-0.0053	0.0068
0.9745	1.9905	0.8084	-0.0051	0.0086
0.9750	1.9909	0.8063	-0.0057	0.0052
0.9755	1.9905	0.8093	-0.0075	0.0112
0.9760	1.9906	0.8103	-0.0060	0.0051
0.9765	1.9907	0.8065	-0.0040	0.0025
0.9770	1.9903	0.8064	-0.0060	0.0038
0.9775	1.9907	0.8098	-0.0073	0.0031
0.9780	1.9902	0.8066	-0.0061	0.0072
0.9785	1.9907	0.8033	-0.0043	0.0052
0.9790	1.9907	0.8049	-0.0069	0.0028
0.9795	1.9909	0.8070	-0.0062	0.0091
0.9800	1.9907	0.8058	-0.0047	0.0133
0.9805	1.9905	0.8077	-0.0035	0.0052
0.9810	1.9909	0.8071	-0.0051	0.0009
0.9815	1.9904	0.8112	-0.0026	0.0056
0.9820	1.9909	0.8050	-0.0067	0.0042
0.9825	1.9908	0.8062	-0.0053	-0.0001
0.9830	1.9906	0.8027	-0.0054	0.0095
0.9835	1.9908	0.8053	-0.0054	0.0066
0.9840	1.9907	0.8092	-0.0024	0.0072
0.9845	1.9904	0.8027	-0.0040	0.0038
0.9850	1.9907	0.8107	-0.0041	-0.0002
0.9855	1.9912	0.8039	-0.0030	0.0025
0.9860	1.9909	0.8074	-0.0050	0.0045
0.9865	1.9905	0.8073	-0.0072	0.0048
0.9870	1.9905	0.8074	-0.0067	0.0031
0.9875	1.9907	0.8101	-0.0057	0.0053
0.9880	1.9909	0.8103	-0.0048	0.0008
0.9885	1.9905	0.8102	-0.0069	0.0061
0.9890	1.9904	0.8042	-0.0065	0.0041
0.9895	1.9909	0.8071	-0.0051	0.0055
0.9900	1.9908	0.8062	-0.0054	0.0056
0.9905	1.9908	0.8046	-0.0079	0.0022
0.9910	1.9903	0.8085	-0.0065	0.0048
0.9915	1.9904	0.8047	-0.0056	0.0038
0.9920	1.9910	0.8026	-0.0069	0.0038
0.9925	1.9908	0.8031	-0.0062	0.0088
0.9930	1.9909	0.8068	-0.0063	-0.0010
0.9935	1.9905	0.8058	-0.0078	0.0036
0.9940	1.9911	0.8039	-0.0069	0.0077
0.9945	1.9904	0.8058	-0.0058	0.0117
0.9950	1.9904	0.8087	-0.0046	0.0078
0.9955	1.9909	0.8090	-0.0065	0.0086
0.9960	1.9907	0.8080	-0.0066	0.0020
0.9965	1.9905	0.8053	-0.0058	0.0026
0.9970	1.9906	0.8047	-0.0063	0.0068
0.9975	1.9907	0.8042	-0.0040	0.0078
0.9980	1.9908	0.8048	-0.0049	0.0029
0.9985	1.9907	0.8071	-0.0049	0.0025
0.9990	1.9907	0.8004	-0.0040	0.0061
0.9995	1.9911	0.8053	-0.0047	0.0031
1.0000	1.9905	0.8050	-0.0031	0.0071
1.0005	1.9905	0.8052	-0.0055	0.0028
1.0010	1.9902	0.8076	-0.0066	0.0018
1.0015	1.9910	0.8056	-0.0034	0.0100
1.0020	1.9911	0.8077	-0.0050	0.0047
1.0025	1.9908	0.8078	-0.0044	0.0043
1.0030	1.9908	0.8038	-0.0048	0.0030
1.0035	1.9908	0.8087	-0.0037	0.0056
1.0040	1.9912	0.8030	-0.0051	0.0068
1.0045	1.9907	0.8061	-0.0075	-0.0003
1.0050	1.9906	0.8086	-0.0065	0.0080
1.0055	1.9905	0.8098	-0.0034	0.0011
1.0060	1.9909	0.8053	-0.0061	0.0026
1.0065	1.9907	0.8015	-0.0054	0.0066
1.0070	1.9908	0.8046	-0.0061	0.0109
1.0075	1.9910	0.8067	-0.0034	0.0057
1.0080	1.9911	0.8042	-0.0065	0.0094
1.0085	1.9905	0.8075	-0.0060	0.0038
1.0090	1.9903	0.8047	-0.0071	0.0071
1.0095	1.9910	0.8051	-0.0054	0.0063
1.0100	1.9908	0.8050	-0.0061	-0.0007
1.0105	1.9908	0.8086	-0.0062	0.0037
1.0110	1.9909	0.8041	-0.0043	0.0039
1.0115	1.9910	0.8057	-0.0056	0.0009
1.0120	1.9911	0.8050	-0.0057	0.0145
1.0125	1.9909	0.8070	-0.0056	0.0081
1.0130	1.9906	0.8049	-0.0061	0.0097
1.0135	1.9907	0.8062	-0.0058	0.0100
1.0140	1.9909	0.8036	-0.0068	0.0070
1.0145	1.9908	0.8096	-0.0042	0.0086
1.0150	1.9908	0.8033	-0.0041	0.0074
1.0155	1.9908	0.8049	-0.0074	0.0014
1.0160	1.9911	0.8087	-0.0065	0.0055
1.0165	1.9909	0.8047	-0.0037	0.0083
1.0170	1.9911	0.8073	-0.0057	0.0043
1.0175	1.9907	0.8020	-0.0067	0.0051
1.0180	1.9907	0.8042	-0.0053	0.0098
1.0185	1.9910	0.8040	-0.0034	0.0073
1.0190	1.9906	0.8024	-0.0056	0.0035
1.0195	1.9909	0.8034	-0.0066	0.0005
1.0200	1.9906	0.8026	-0.0051	0.0069
1.0205	1.9905	0.8003	-0.0061	0.0039
1.0210	1.9911	0.8044	-0.0055	0.0059
1.0215	1.9911	0.8066	-0.0030	0.0009
1.0220	1.9908	0.8059	-0.0055	0.0063
1.0225	1.9908	0.8032	-0.0050	0.0021
1.0230	1.9908	0.7994	-0.0068	0.0032
1.0235	1.9907	0.8061	-0.0050	0.0056
1.0240	1.9908	0.8050	-0.0077	0.0065
1.0245	1.9910	0.8048	-0.0070	0.0091
1.0250	1.9908	0.8015	-0.0054	0.0112
1.0255	1.9914	0.8042	-0.0054	0.0021
1.0260	1.9910	0.8047	-0.0062	0.0073
1.0265	1.9907	0.8043	-0.0067	0.0024
1.0270	1.9908	0.8027	-0.0066	0.0055
1.0275	1.9908	0.8093	-0.0054	0.0008
1.0280	1.9908	0.8044	-0.0073	0.0066
1.0285	1.9908	0.8036	-0.0069	0.0040
1.0290	1.9909	0.8081	-0.0052	0.0073
1.0295	1.9904	0.8047	-0.0062	0.0036
1.0300	1.9915	0.8044	-0.0065	0.0153
1.0305	1.9908	0.8004	-0.0048	0.0086
1.0310	1.9907	0.8039	-0.0065	0.0070
1.0315	1.9912	0.8024	-0.0039	0.0017
1.0320	1.9906	0.8018	-0.0053	0.0018
1.0325	1.9908	0.8071	-0.0048	0.0028
1.0330	1.9912	0.8042	-0.0059	0.0046
1.0335	1.9909	0.8083	-0.0040	0.0058
1.0340	1.9908	0.8042	-0.0028	0.0047
1.0345	1.9904	0.8079	-0.0059	0.0068
1.0350	1.9910	0.8068	-0.0045	0.0057
1.0355	1.9909	0.8049	-0.0047	0.0050
1.0360	1.9910	0.8053	-0.0036	0.0040
1.0365	1.9911	0.8031	-0.0050	0.0034
1.0370	1.9908	0.8057	-0.0060	0.0056
1.0375	1.9908	0.8054	-0.0036	0.0012
1.0380	1.9905	0.8052	-0.0036	0.0014
1.0385	1.9908	0.8067	-0.0044	0.0067
1.0390	1.9907	0.8036	-0.0040	0.0031
1.0395	1.9909	0.8032	-0.0051	0.0050
1.0400	1.9909	0.8058	-0.0047	-0.0015
1.0405	1.9910	0.8059	-0.0052	0.0093
1.0410	1.9906	0.8082	-0.0062	0.0027
1.0415	1.9906	0.8047	-0.0060	0.0061
1.0420	1.9906	0.8083	-0.0054	0.0082
1.0425	1.9911	0.8068	-0.0043	0.0081
1.0430	1.9909	0.8037	-0.0073	0.0067
1.0435	1.9906	0.8038	-0.0040	0.0043
1.0440	1.9902	0.8088	-0.0052	0.0099
1.0445	1.9906	0.8068	-0.0051	0.0051
1.0450	1.9904	0.8056	-0.0065	0.0046
1.0455	1.9906	0.8065	-0.0063	-0.0005
1.0460	1.9910	0.8082	-0.0065	0.0046
1.0465	1.9905	0.8102	-0.0061	0.0073
1.0470	1.9905	0.8055	-0.0043	0.0012
1.0475	1.9907	0.8056	-0.0047	0.0001
1.0480	1.9912	0.8069	-0.0068	0.0093
1.0485	1.9907	0.8028	-0.0031	0.0008
1.0490	1.9905	0.8073	-0.0044	0.0079
1.0495	1.9910	0.8042	-0.0062	0.0059
1.0500	1.9907	0.8062	-0.0051	0.0041
1.0505	1.9910	0.8089	-0.0057	0.0015
1.0510	1.9906	0.8060	-0.0045	0.0042
1.0515	1.9902	0.8044	-0.0060	0.0027
1.0520	1.9909	0.8070	-0.0028	0.0105
1.0525	1.9904	0.8056	-0.0049	0.0056
1.0530	1.9909	0.8062	-0.0045	0.0024
1.0535	1.9910	0.8094	-0.0043	0.0082
1.0540	1.9903	0.8073	-0.0071	0.0015
1.0545	1.9908	0.8038	-0.0043	0.0048
1.0550	1.9909	0.8064	-0.0045	0.0030
1.0555	1.9903	0.8039	-0.0064	0.0113
1.0560	1.9908	0.8060	-0.0043	0.0005
1.0565	1.9904	0.8101	-0.0037	0.0082
1.0570	1.9908	0.8063	-0.0073	0.0045
1.0575	1.9906	0.8070	-0.0070	0.0041
1.0580	1.9910	0.8030	-0.0033	0.0083
1.0585	1.9903	0.8088	-0.0070	0.0039
1.0590	1.9908	0.8033	-0.0073	0.0063
1.0595	1.9911	0.8080	-0.0074	-0.0005
1.0600	1.9905	0.8086	-0.0045	0.0045
1.0605	1.9906	0.8078	-0.0069	-0.0006
1.0610	1.9904	0.8082	-0.0061	0.0101
1.0615	1.9907	0.8036	-0.0057	0.0034
1.0620	1.9909	0.8066	-0.0065	0.0100
1.0625	1.9907	0.8092	-0.0050	0.0073
1.0630	1.9911	0.8059	-0.0054	0.0032
1.0635	1.9903	0.8032	-0.0056	0.0090
1.0640	1.9903	0.8042	-0.0043	0.0001
1.0645	1.9908	0.8027	-0.0042	0.0100
1.0650	1.9908	0.8059	-0.0045	0.0019
1.0655	1.9906	0.8077	-0.0057	0.0042
1.0660	1.9904	0.8044	-0.0053	0.0099
1.0665	1.9905	0.8051	-0.0066	0.0045
1.0670	1.9903	0.8065	-0.0037	0.0095
1.0675	1.9905	0.8045	-0.0028	0.0094
1.0680	1.9904	0.8054	-0.0042	0.0114
1.0685	1.9909	0.8087	-0.0032	0.0037
1.0690	1.9909	0.8074	-0.0044	0.0076
1.0695	1.9904	0.8057	-0.0066	0.0010
1.0700	1.9905	0.8035	-0.0029	0.0055
1.0705	1.9911	0.8064	-0.0042	0.0024
1.0710	1.9905	0.8074	-0.0042	0.0055
1.0715	1.9902	0.8076	-0.0055	0.0049
1.0720	1.9904	0.8062	-0.0034	0.0110
1.0725	1.9906	0.8083	-0.0029	0.0016
1.0730	1.9910	0.8093	-0.0062	0.0027
1.0735	1.9909	0.8027	-0.0060	0.0084
1.0740	1.9908	0.8085	-0.0060	0.0041
1.0745	1.9907	0.8071	-0.0063	0.0091
1.0750	1.9910	0.8054	-0.0050	0.0030
1.0755	1.9906	0.8083	-0.0064	0.0050
1.0760	1.9910	0.8048	-0.0058	0.0056
1.0765	1.9905	0.8106	-0.0064	0.0049
1.0770	1.9905	0.8050	-0.0063	0.0034
1.0775	1.9908	0.8085	-0.0069	0.0049
1.0780	1.9907	0.8086	-0.0079	0.0097
1.0785	1.9905	0.8078	-0.0067	0.0073
1.0790	1.9907	0.8065	-0.0050	0.0062
1.0795	1.9905	0.8074	-0.0067	0.0037
1.0800	1.9905	0.8058	-0.0045	0.0067
1.0805	1.9905	0.8096	-0.0080	0.0042
1.0810	1.9907	0.8082	-0.0045	0.0088
1.0815	1.9909	0.8055	-0.0050	0.0001
1.0820	1.9908	0.8042	-0.0044	0.0014
1.0825	1.9905	0.8067	-0.0047	0.0072
1.0830	1.9907	0.8065	-0.0051	0.0042
1.0835	1.9906	0.8044	-0.0060	0.0047
1.0840	1.9906	0.8095	-0.0041	0.0063
1.0845	1.9905	0.8124	-0.0050	0.0045
1.0850	1.9907	0.8105	-0.0041	-0.0001
1.0855	1.9904	0.8066	-0.0063	0.0024
1.0860	1.9906	0.8095	-0.0050	0.0051
1.0865	1.9910	0.8111	-0.0055	0.0048
1.0870	1.9907	0.8110	-0.0036	0.0037
1.0875	1.9908	0.8066	-0.0060	0.0069
1.0880	1.9905	0.8064	-0.0032	0.0105
1.0885	1.9906	0.8037	-0.0038	0.0080
1.0890	1.9903	0.8078	-0.0045	0.0068
1.0895	1.9909	0.8078	-0.0039	0.0016
1.0900	1.9899	0.8077	-0.0045	0.0124
1.0905	1.9905	0.8097	-0.0063	0.0046
1.0910	1.9905	0.8089	-0.0040	0.0077
1.0915	1.9906	0.8080	-0.0055	0.0047
1.0920	1.9905	0.8103	-0.0061	0.0062
1.0925	1.9904	0.8052	-0.0065	0.0079
1.0930	1.9907	0.8074	-0.0058	0.0093
1.0935	1.9906	0.8101	-0.0039	0.0087
1.0940	1.9903	0.8071	-0.0050	0.0040
1.0945	1.9904	0.8063	-0.0022	0.0098
1.0950	1.9905	0.8053	-0.0052	0.0083
1.0955	1.9907	0.8106	-0.0053	-0.0028
1.0960	1.9903	0.8103	-0.0051	0.0014
1.0965	1.9909	0.8098	-0.0054	0.0095
1.0970	1.9905	0.8092	-0.0063	0.0069
1.0975	1.9907	0.8044	-0.0050	0.0088
1.0980	1.9908	0.8073	-0.0051	0.0132
1.0985	1.9905	0.8098	-0.0066	0.0070
1.0990	1.9906	0.8064	-0.0051	0.0036
1.0995	1.9905	0.8093	-0.0056	0.0091
1.1000	1.9906	0.8074	-0.0055	0.0022
1.1005	1.9903	0.8050	-0.0042	-0.0004
1.1010	1.9906	0.8086	-0.0050	0.0027
1.1015	1.9905	0.8091	-0.0050	0.0088
1.1020	1.9903	0.8071	-0.0045	0.0052
1.1025	1.9906	0.8077	-0.0045	0.0008
1.1030	1.9904	0.8110	-0.0040	0.0087
1.1035	1.9909	0.8099	-0.0051	0.0040
1.1040	1.9907	0.8118	-0.0047	0.0063
1.1045	1.9907	0.8093	-0.0040	0.0069
1.1050	1.9902	0.8120	-0.0057	0.0095
1.1055	1.9903	0.8098	-0.0059	0.0065
1.1060	1.9902	0.8096	-0.0034	0.0071
1.1065	1.9903	0.8083	-0.0063	0.0034
1.1070	1.9903	0.8108	-0.0044	0.0036
1.1075	1.9907	0.8081	-0.0067	0.0107
1.1080	1.9904	0.8109	-0.0054	0.0042
1.1085	1.9900	0.8087	-0.0062	0.0069
1.1090	1.9906	0.8112	-0.0032	0.0035
1.1095	1.9907	0.8075	-0.0042	0.0048
1.1100	1.9904	0.8089	-0.0055	0.0011
1.1105	1.9903	0.8092	-0.0073	0.0053
1.1110	1.9903	0.8078	-0.0057	-0.0020
1.1115	1.9904	0.8095	-0.0057	0.0058
1.1120	1.9906	0.8101	-0.0074	0.0046
1.1125	1.9902	0.8116	-0.0065	0.0027
1.1130	1.9907	0.8101	-0.0063	0.0055
1.1135	1.9904	0.8068	-0.0063	0.0065
1.1140	1.9908	0.8071	-0.0049	0.0043
1.1145	1.9907	0.8076	-0.0062	0.0059
1.1150	1.9902	0.8078	-0.0050	0.0042
1.1155	1.9904	0.8030	-0.0053	0.0091
1.1160	1.9903	0.8064	-0.0056	0.0055
1.1165	1.9903	0.8103	-0.0045	0.0079
1.1170	1.9902	0.8077	-0.0060	0.0079
1.1175	1.9902	0.8060	-0.0056	0.0039
1.1180	1.9905	0.8116	-0.0066	0.0052
1.1185	1.9910	0.8096	-0.0056	0.0114
1.1190	1.9907	0.8097	-0.0035	0.0015
1.1195	1.9905	0.8111	-0.0080	0.0067
1.1200	1.9905	0.8052	-0.0059	0.0073
1.1205	1.9908	0.8035	-0.0061	0.0040
1.1210	1.9907	0.8074	-0.0059	0.0050
1.1215	1.9904	0.8100	-0.0051	0.0052
1.1220	1.9903	0.8083	-0.0059	0.0060
1.1225	1.9904	0.8112	-0.0074	0.0028
1.1230	1.9904	0.8091	-0.0054	0.0039
1.1235	1.9905	0.8086	-0.0032	0.0072
1.1240	1.9899	0.8121	-0.0057	0.0136
1.1245	1.9905	0.8065	-0.0054	-0.0003
1.1250	1.9906	0.8118	-0.0074	0.0052
1.1255	1.9903	0.8090	-0.0052	0.0100
1.1260	1.9905	0.8068	-0.0047	0.0011
1.1265	1.9907	0.8077	-0.0042	0.0084
1.1270	1.9904	0.8097	-0.0051	0.0067
1.1275	1.9904	0.8092	-0.0058	0.0036
1.1280	1.9903	0.8102	-0.0071	0.0088
1.1285	1.9910	0.8092	-0.0051	0.0097
1.1290	1.9905	0.8113	-0.0064	0.0003
1.1295	1.9907	0.8069	-0.0073	0.0028
1.1300	1.9904	0.8080	-0.0060	-0.0021
1.1305	1.9907	0.8122	-0.0062	-0.0017
1.1310	1.9905	0.8091	-0.0069	0.0062
1.1315	1.9905	0.8093	-0.0073	0.0046
