Flexible Shaft
9/10/2026 3:42:08 PM
Sample Rate (Hz) = 2000.00
Effective Sample Rate (Hz) = 2000.00
time (s)	Voltage (V)	Current (A)	Distal Tach (rad/s)	Motor Tach (rad/s)
1.1985	5.1310	0.2051	44.2563	44.8183
1.1990	5.1302	0.2185	44.5169	44.8766
1.1995	5.1281	0.2341	45.0784	44.7591
1.2000	5.1273	0.2419	45.1813	44.5009
1.2005	5.1266	0.2537	44.8226	44.3437
1.2010	5.1259	0.2621	44.8944	44.3613
1.2015	5.1245	0.2768	45.3737	44.2848
1.2020	5.1244	0.2796	45.6186	44.2427
1.2025	5.1257	0.2638	45.0945	44.4289
1.2030	5.1263	0.2559	44.6565	44.5597
1.2035	5.1269	0.2581	45.1501	44.5147
1.2040	5.1274	0.2502	45.2792	44.3993
1.2045	5.1286	0.2349	44.7628	44.3663
1.2050	5.1304	0.2178	44.2458	44.4586
1.2055	5.1301	0.2196	44.8636	44.6784
1.2060	5.1299	0.2205	45.2935	44.7620
1.2065	5.1307	0.2136	45.1799	44.6049
1.2070	5.1293	0.2260	45.0740	44.4112
1.2075	5.1291	0.2274	45.4257	44.4278
1.2080	5.1290	0.2295	45.7403	44.4217
1.2085	5.1297	0.2287	45.6067	44.2950
1.2090	5.1298	0.2237	45.3244	44.2239
1.2095	5.1299	0.2195	45.4716	44.4563
1.2100	5.1299	0.2231	45.7556	44.7213
1.2105	5.1296	0.2213	45.5414	44.6913
1.2110	5.1291	0.2282	44.9794	44.7309
1.2115	5.1292	0.2269	44.8676	44.7671
1.2120	5.1280	0.2350	44.9956	44.9059
1.2125	5.1270	0.2472	44.7352	44.9301
1.2130	5.1263	0.2555	43.9741	44.8236
1.2135	5.1253	0.2693	42.7104	44.6428
1.2140	5.1250	0.2755	43.0888	44.6096
1.2145	5.1249	0.2798	43.2116	44.4495
1.2150	5.1255	0.2649	42.9594	44.3294
1.2155	5.1263	0.2623	43.0152	44.3001
1.2160	5.1264	0.2559	43.5706	44.2749
1.2165	5.1268	0.2574	43.9875	44.3605
1.2170	5.1273	0.2528	43.8131	44.5286
1.2175	5.1285	0.2428	43.7578	44.6624
1.2180	5.1293	0.2296	44.2817	44.7393
1.2185	5.1292	0.2290	44.7651	44.7713
1.2190	5.1287	0.2328	44.6306	44.7071
1.2195	5.1288	0.2285	44.4909	44.5912
1.2200	5.1290	0.2287	44.8982	44.4116
1.2205	5.1293	0.2272	45.3533	44.3153
1.2210	5.1297	0.2252	45.1527	44.3288
1.2215	5.1301	0.2156	44.9001	44.4102
1.2220	5.1297	0.2225	45.2253	44.4085
1.2225	5.1299	0.2212	45.7047	44.3606
1.2230	5.1298	0.2184	45.1075	44.3698
1.2235	5.1299	0.2262	44.7694	44.5620
1.2240	5.1294	0.2245	44.9935	44.7233
1.2245	5.1292	0.2246	45.2977	44.7960
1.2250	5.1293	0.2316	44.9539	44.9047
1.2255	5.1289	0.2283	44.4577	44.7734
1.2260	5.1291	0.2318	44.7486	44.7267
1.2265	5.1280	0.2400	45.3350	44.5893
1.2270	5.1268	0.2555	45.5398	44.4711
1.2275	5.1260	0.2626	45.2097	44.4568
1.2280	5.1265	0.2530	45.2343	44.6266
1.2285	5.1270	0.2461	45.6722	44.7686
1.2290	5.1279	0.2461	45.8619	44.6371
1.2295	5.1279	0.2405	45.4707	44.5578
1.2300	5.1284	0.2305	45.2650	44.6870
1.2305	5.1292	0.2257	45.4960	44.8323
1.2310	5.1302	0.2166	45.5931	44.7875
1.2315	5.1308	0.2080	45.0193	44.7761
1.2320	5.1313	0.2083	44.5773	44.6048
1.2325	5.1305	0.2121	44.5691	44.5785
1.2330	5.1302	0.2130	44.7618	44.6921
1.2335	5.1300	0.2179	43.2329	44.6127
1.2340	5.1303	0.2174	42.4964	44.5545
1.2345	5.1303	0.2154	42.9547	44.6932
1.2350	5.1309	0.2127	43.2445	44.7505
1.2355	5.1304	0.2143	43.3528	44.5400
1.2360	5.1303	0.2124	43.1661	44.3266
1.2365	5.1311	0.2166	43.4992	44.3209
1.2370	5.1301	0.2147	44.0006	44.3386
1.2375	5.1305	0.2175	44.1406	44.5303
1.2380	5.1294	0.2256	43.9706	44.6569
1.2385	5.1287	0.2414	44.2062	44.5743
1.2390	5.1274	0.2405	44.6983	44.4588
1.2395	5.1262	0.2502	44.8932	44.4961
1.2400	5.1261	0.2647	44.7492	44.4530
1.2405	5.1253	0.2642	44.8271	44.4018
1.2410	5.1253	0.2644	45.1767	44.5693
1.2415	5.1256	0.2684	45.2681	44.7276
1.2420	5.1262	0.2601	45.1808	44.5060
1.2425	5.1265	0.2637	45.1763	44.2525
1.2430	5.1273	0.2515	45.4568	44.1591
1.2435	5.1289	0.2332	45.3162	44.2594
1.2440	5.1297	0.2254	45.0794	44.4125
1.2445	5.1310	0.2117	44.9647	44.5731
1.2450	5.1305	0.2134	45.0167	44.7993
1.2455	5.1296	0.2200	44.9915	44.7624
1.2460	5.1297	0.2206	44.8052	44.8169
1.2465	5.1296	0.2178	44.8645	44.7600
1.2470	5.1293	0.2256	45.1454	44.6281
1.2475	5.1292	0.2316	45.5576	44.6045
1.2480	5.1281	0.2318	45.5132	44.7211
1.2485	5.1278	0.2383	45.3234	44.7284
1.2490	5.1279	0.2413	45.4297	44.5310
1.2495	5.1282	0.2372	45.7356	44.5059
1.2500	5.1282	0.2464	45.6567	44.4990
1.2505	5.1276	0.2447	45.2997	44.5302
1.2510	5.1277	0.2427	45.1897	44.5884
1.2515	5.1276	0.2412	45.3043	44.5537
1.2520	5.1273	0.2486	45.0428	44.5325
1.2525	5.1270	0.2534	44.5562	44.6805
1.2530	5.1257	0.2620	44.1497	44.7425
1.2535	5.1262	0.2646	42.8632	44.6022
1.2540	5.1264	0.2589	42.9576	44.4587
1.2545	5.1271	0.2502	42.7857	44.4281
1.2550	5.1278	0.2487	42.7703	44.4799
1.2555	5.1285	0.2390	43.2410	44.3513
1.2560	5.1284	0.2287	43.5172	44.2703
1.2565	5.1288	0.2332	43.4702	44.3221
1.2570	5.1290	0.2220	43.4938	44.4484
1.2575	5.1293	0.2275	43.9322	44.5826
1.2580	5.1301	0.2229	44.2819	44.5659
1.2585	5.1291	0.2282	44.2468	44.5370
1.2590	5.1290	0.2279	44.2598	44.5903
1.2595	5.1279	0.2396	44.6280	44.7115
1.2600	5.1277	0.2366	45.0186	44.7941
1.2605	5.1284	0.2340	44.9773	44.7694
1.2610	5.1293	0.2298	44.7998	44.5835
1.2615	5.1294	0.2169	45.0011	44.6549
1.2620	5.1300	0.2207	45.3874	44.6390
1.2625	5.1302	0.2124	45.3621	44.4975
1.2630	5.1298	0.2234	45.1548	44.5032
1.2635	5.1289	0.2289	45.2146	44.6193
1.2640	5.1276	0.2457	45.5384	44.7709
1.2645	5.1266	0.2550	45.0638	44.7845
1.2650	5.1258	0.2617	44.5914	44.8792
1.2655	5.1251	0.2694	44.6832	44.8760
1.2660	5.1253	0.2723	44.9825	44.7785
1.2665	5.1265	0.2560	45.2507	44.9038
1.2670	5.1276	0.2455	45.0702	44.7808
1.2675	5.1273	0.2486	45.1537	44.4635
1.2680	5.1279	0.2425	45.5828	44.4233
1.2685	5.1277	0.2416	45.8084	44.5078
1.2690	5.1278	0.2445	45.4824	44.5565
1.2695	5.1279	0.2449	45.4363	44.5228
1.2700	5.1278	0.2416	45.7481	44.6203
1.2705	5.1280	0.2419	45.8922	44.7101
1.2710	5.1280	0.2440	45.3906	44.6246
1.2715	5.1281	0.2390	45.1077	44.5187
1.2720	5.1289	0.2335	45.1031	44.4472
1.2725	5.1288	0.2333	45.1930	44.3621
1.2730	5.1289	0.2336	44.1540	44.4390
1.2735	5.1278	0.2375	43.6672	44.6015
1.2740	5.1275	0.2472	43.4778	44.3890
1.2745	5.1278	0.2454	42.8486	44.2381
1.2750	5.1288	0.2399	42.9561	44.3808
1.2755	5.1291	0.2294	42.7588	44.4189
1.2760	5.1293	0.2251	43.2428	44.3894
1.2765	5.1291	0.2337	43.6543	44.3443
1.2770	5.1277	0.2430	43.6727	44.5910
1.2775	5.1268	0.2499	43.5328	44.5882
1.2780	5.1256	0.2605	43.9050	44.4424
1.2785	5.1252	0.2670	44.3321	44.4239
1.2790	5.1255	0.2720	44.4157	44.4340
1.2795	5.1271	0.2532	44.2741	44.5487
1.2800	5.1273	0.2428	44.5811	44.6706
1.2805	5.1289	0.2310	45.0076	44.7603
1.2810	5.1301	0.2151	45.0423	44.5620
1.2815	5.1297	0.2185	44.7301	44.5685
1.2820	5.1300	0.2167	44.8762	44.5798
1.2825	5.1306	0.2089	45.3254	44.4557
1.2830	5.1315	0.2003	45.5136	44.3603
1.2835	5.1313	0.2039	45.1183	44.5115
1.2840	5.1308	0.2113	45.1092	44.7215
1.2845	5.1297	0.2191	45.0299	44.6898
1.2850	5.1300	0.2231	44.5999	44.6435
1.2855	5.1294	0.2248	44.5356	44.5091
1.2860	5.1296	0.2261	44.4908	44.6897
1.2865	5.1303	0.2169	45.0482	44.7470
1.2870	5.1297	0.2237	45.4098	44.6700
1.2875	5.1299	0.2186	45.3322	44.5343
1.2880	5.1310	0.2074	45.1532	44.5461
1.2885	5.1311	0.2049	45.4975	44.6006
1.2890	5.1303	0.2181	45.8640	44.5733
1.2895	5.1288	0.2318	45.7184	44.3899
1.2900	5.1281	0.2397	45.3891	44.3434
1.2905	5.1269	0.2501	45.5083	44.5054
1.2910	5.1268	0.2535	45.7588	44.5011
1.2915	5.1262	0.2679	45.5125	44.5065
1.2920	5.1258	0.2597	44.9583	44.5372
1.2925	5.1273	0.2526	44.8180	44.5806
1.2930	5.1271	0.2494	44.7886	44.6554
1.2935	5.1265	0.2597	44.0532	44.6147
1.2940	5.1264	0.2594	43.7885	44.5334
1.2945	5.1272	0.2508	43.1013	44.5230
1.2950	5.1284	0.2346	42.8261	44.6130
1.2955	5.1283	0.2369	43.2743	44.8314
1.2960	5.1279	0.2395	43.0093	44.7729
1.2965	5.1284	0.2349	43.1066	44.5373
1.2970	5.1294	0.2250	43.5904	44.6719
1.2975	5.1291	0.2279	43.9609	44.6588
1.2980	5.1295	0.2195	43.8205	44.6177
1.2985	5.1299	0.2214	43.7790	44.6093
1.2990	5.1297	0.2201	44.2484	44.6539
1.2995	5.1301	0.2179	44.7040	44.7677
1.3000	5.1305	0.2092	44.6258	44.8875
1.3005	5.1303	0.2151	44.4510	44.9069
1.3010	5.1301	0.2172	44.7937	44.7964
1.3015	5.1292	0.2216	45.1901	44.7847
1.3020	5.1292	0.2226	45.1168	44.9083
1.3025	5.1296	0.2209	44.8195	44.8539
1.3030	5.1292	0.2239	45.0986	44.5514
1.3035	5.1283	0.2388	45.4907	44.4596
1.3040	5.1268	0.2546	45.5400	44.5663
1.3045	5.1263	0.2569	44.4633	44.6325
1.3050	5.1265	0.2602	44.0316	44.6937
1.3055	5.1262	0.2632	44.7754	44.7264
1.3060	5.1262	0.2587	44.8583	44.6657
1.3065	5.1271	0.2562	44.7042	44.6249
1.3070	5.1280	0.2399	44.7890	44.6126
1.3075	5.1293	0.2220	45.4218	44.4032
1.3080	5.1308	0.2149	45.6765	44.3599
1.3085	5.1312	0.2092	45.3066	44.5744
1.3090	5.1308	0.2147	45.1571	44.5551
1.3095	5.1293	0.2184	45.7850	44.3608
1.3100	5.1297	0.2205	46.0563	44.2345
1.3105	5.1295	0.2254	45.5135	44.3357
1.3110	5.1293	0.2233	45.1006	44.5131
1.3115	5.1294	0.2234	45.4900	44.5697
1.3120	5.1297	0.2201	45.6750	44.7027
1.3125	5.1290	0.2258	45.0295	44.7130
1.3130	5.1293	0.2219	44.2917	44.6146
1.3135	5.1291	0.2272	44.4984	44.5975
1.3140	5.1289	0.2360	44.4811	44.4538
1.3145	5.1288	0.2294	43.8349	44.3490
1.3150	5.1285	0.2290	43.0928	44.4341
1.3155	5.1283	0.2393	42.7969	44.7266
1.3160	5.1278	0.2409	43.4055	44.7643
1.3165	5.1273	0.2514	43.3934	44.6615
1.3170	5.1261	0.2555	43.0444	44.6677
1.3175	5.1259	0.2635	43.3756	44.7383
1.3180	5.1265	0.2590	44.0863	44.6873
1.3185	5.1264	0.2526	44.1974	44.6857
1.3190	5.1276	0.2470	43.8225	44.7446
1.3195	5.1274	0.2455	44.0503	44.6808
1.3200	5.1276	0.2460	44.7735	44.6430
1.3205	5.1291	0.2390	44.9793	44.4992
1.3210	5.1297	0.2258	44.5126	44.3784
1.3215	5.1304	0.2216	44.5248	44.4869
1.3220	5.1307	0.2082	45.1231	44.5699
1.3225	5.1313	0.2024	45.4589	44.5611
1.3230	5.1319	0.2021	44.9445	44.5668
1.3235	5.1308	0.2064	44.9052	44.5593
1.3240	5.1315	0.2099	44.9759	44.6615
1.3245	5.1312	0.2069	44.2068	44.6008
1.3250	5.1304	0.2151	44.1390	44.4705
1.3255	5.1313	0.2031	43.9702	44.4452
1.3260	5.1312	0.2038	44.5734	44.4650
1.3265	5.1310	0.2104	45.1568	44.5301
1.3270	5.1311	0.2078	45.0382	44.6107
1.3275	5.1300	0.2200	44.7451	44.5783
1.3280	5.1283	0.2340	45.2296	44.5649
1.3285	5.1273	0.2403	45.8065	44.5536
1.3290	5.1270	0.2502	45.6519	44.6042
1.3295	5.1261	0.2617	45.1617	44.5620
1.3300	5.1264	0.2550	45.4135	44.5041
1.3305	5.1272	0.2466	45.9507	44.5915
1.3310	5.1276	0.2449	45.8093	44.7686
1.3315	5.1280	0.2360	45.1338	44.6751
1.3320	5.1280	0.2377	44.9927	44.5929
1.3325	5.1279	0.2452	45.3132	44.6441
1.3330	5.1295	0.2239	45.1111	44.6974
1.3335	5.1309	0.2083	44.3769	44.8513
1.3340	5.1316	0.2032	44.0340	44.7982
1.3345	5.1316	0.1971	43.6413	44.6607
1.3350	5.1321	0.1989	43.7067	44.5975
1.3355	5.1313	0.2064	43.1305	44.6896
1.3360	5.1315	0.2059	42.7186	44.8052
1.3365	5.1305	0.2109	43.3720	44.6376
1.3370	5.1311	0.2121	43.7464	44.6301
1.3375	5.1321	0.2036	43.6101	44.6792
1.3380	5.1322	0.2019	43.5084	44.6886
1.3385	5.1311	0.2090	43.9981	44.6128
1.3390	5.1313	0.2054	44.4822	44.7092
1.3395	5.1309	0.1977	44.4515	44.8291
1.3400	5.1307	0.2145	44.2790	44.9090
1.3405	5.1288	0.2278	44.6721	44.8839
1.3410	5.1274	0.2437	45.1932	44.6560
1.3415	5.1268	0.2511	45.1660	44.4005
1.3420	5.1259	0.2570	44.7777	44.3385
1.3425	5.1248	0.2720	44.9621	44.3023
1.3430	5.1238	0.2809	45.4871	44.1866
1.3435	5.1251	0.2692	45.5856	44.3206
1.3440	5.1257	0.2679	44.7503	44.5280
1.3445	5.1265	0.2555	44.7352	44.5654
1.3450	5.1267	0.2552	45.2167	44.4843
1.3455	5.1280	0.2389	45.2112	44.4014
1.3460	5.1294	0.2260	44.4427	44.4674
1.3465	5.1301	0.2215	44.3549	44.5997
1.3470	5.1294	0.2228	45.0817	44.7257
1.3475	5.1307	0.2115	45.3812	44.6571
1.3480	5.1304	0.2130	45.1992	44.4509
1.3485	5.1301	0.2195	45.0466	44.3634
1.3490	5.1301	0.2207	45.5403	44.4034
1.3495	5.1296	0.2201	45.8159	44.3173
1.3500	5.1307	0.2157	45.5383	44.2703
1.3505	5.1301	0.2145	45.2413	44.3848
1.3510	5.1307	0.2139	45.5356	44.7140
1.3515	5.1306	0.2153	45.7353	44.7556
1.3520	5.1312	0.2127	45.3831	44.7431
1.3525	5.1306	0.2145	44.7672	44.7431
1.3530	5.1304	0.2133	44.7957	44.8029
1.3535	5.1295	0.2264	44.8385	44.8587
1.3540	5.1285	0.2324	44.6227	44.8052
1.3545	5.1280	0.2417	43.1239	44.6704
1.3550	5.1269	0.2559	42.5919	44.5880
1.3555	5.1269	0.2502	43.2286	44.5477
1.3560	5.1275	0.2455	43.1415	44.4409
1.3565	5.1277	0.2434	42.9957	44.4050
1.3570	5.1275	0.2447	43.1298	44.3284
1.3575	5.1277	0.2358	43.8237	44.3785
1.3580	5.1284	0.2354	44.0175	44.4581
1.3585	5.1294	0.2310	43.7916	44.5723
1.3590	5.1289	0.2264	43.8385	44.6652
1.3595	5.1293	0.2265	44.4939	44.7303
1.3600	5.1290	0.2275	44.8288	44.7043
1.3605	5.1289	0.2301	44.6475	44.6352
1.3610	5.1299	0.2213	44.5510	44.4940
1.3615	5.1303	0.2146	45.0279	44.3801
1.3620	5.1306	0.2109	45.3458	44.3388
1.3625	5.1312	0.2091	45.1571	44.4101
1.3630	5.1309	0.2141	44.9377	44.3929
1.3635	5.1311	0.2086	45.3503	44.3134
1.3640	5.1313	0.2083	45.5452	44.3413
1.3645	5.1310	0.2090	45.0814	44.4138
1.3650	5.1300	0.2116	44.8722	44.6705
1.3655	5.1305	0.2199	44.9873	44.7520
1.3660	5.1296	0.2242	45.1407	44.8870
1.3665	5.1290	0.2282	44.7758	44.8654
1.3670	5.1287	0.2239	44.6155	44.7889
1.3675	5.1286	0.2368	44.8950	44.6905
1.3680	5.1270	0.2520	45.4379	44.5078
1.3685	5.1257	0.2613	45.5304	44.4283
1.3690	5.1261	0.2661	45.2402	44.4912
1.3695	5.1267	0.2593	45.2727	44.7023
1.3700	5.1265	0.2508	45.7362	44.6502
1.3705	5.1270	0.2540	45.8321	44.5237
1.3710	5.1270	0.2474	45.4468	44.5561
1.3715	5.1279	0.2441	45.1669	44.7874
1.3720	5.1293	0.2296	45.4354	44.8088
1.3725	5.1300	0.2219	45.4495	44.7923
1.3730	5.1312	0.2112	44.9611	44.6872
1.3735	5.1307	0.2145	44.3820	44.5518
1.3740	5.1299	0.2204	44.5878	44.6224
1.3745	5.1295	0.2198	44.1071	44.6245
1.3750	5.1287	0.2374	42.7285	44.5174
1.3755	5.1293	0.2316	42.7174	44.6344
1.3760	5.1288	0.2312	42.9105	44.7644
1.3765	5.1294	0.2309	43.3999	44.6463
1.3770	5.1291	0.2307	43.3769	44.4065
1.3775	5.1284	0.2327	43.2505	44.3260
1.3780	5.1291	0.2277	43.5926	44.3171
1.3785	5.1286	0.2284	44.1724	44.3924
1.3790	5.1284	0.2355	44.1974	44.5793
1.3795	5.1276	0.2514	44.0146	44.5828
1.3800	5.1266	0.2518	44.2929	44.4277
1.3805	5.1258	0.2599	44.8846	44.4003
1.3810	5.1243	0.2740	45.0092	44.4668
1.3815	5.1246	0.2745	44.7501	44.3936
1.3820	5.1253	0.2712	44.8205	44.4655
1.3825	5.1253	0.2680	45.2432	44.6908
1.3830	5.1254	0.2670	45.4149	44.6321
1.3835	5.1264	0.2605	45.1457	44.3227
1.3840	5.1260	0.2655	45.1623	44.1517
1.3845	5.1276	0.2464	45.4311	44.1840
1.3850	5.1284	0.2318	45.3174	44.3370
1.3855	5.1290	0.2271	45.0920	44.4550
1.3860	5.1295	0.2222	44.8273	44.7268
1.3865	5.1292	0.2291	44.9247	44.7888
1.3870	5.1285	0.2393	44.9360	44.7556
1.3875	5.1290	0.2325	44.9600	44.7953
1.3880	5.1286	0.2349	44.9499	44.6600
1.3885	5.1278	0.2378	45.2354	44.5674
1.3890	5.1279	0.2404	45.6042	44.6119
1.3895	5.1274	0.2493	45.5309	44.7097
1.3900	5.1274	0.2484	45.3148	44.5571
1.3905	5.1271	0.2472	45.4305	44.4554
1.3910	5.1275	0.2504	45.7567	44.4988
1.3915	5.1273	0.2500	45.5968	44.5103
1.3920	5.1274	0.2443	45.2521	44.6226
1.3925	5.1277	0.2465	45.0569	44.6456
1.3930	5.1274	0.2455	45.2184	44.5577
1.3935	5.1268	0.2527	44.8359	44.6333
1.3940	5.1261	0.2661	44.5057	44.7434
1.3945	5.1254	0.2673	43.2062	44.6275
1.3950	5.1266	0.2608	42.6999	44.4525
1.3955	5.1272	0.2519	43.1130	44.3577
1.3960	5.1274	0.2425	42.7249	44.4247
1.3965	5.1280	0.2370	42.8752	44.3859
1.3970	5.1289	0.2369	43.2639	44.2846
1.3975	5.1289	0.2277	43.6719	44.3126
1.3980	5.1294	0.2240	43.5563	44.4502
1.3985	5.1298	0.2219	43.6061	44.6148
1.3990	5.1299	0.2178	44.0447	44.6539
1.3995	5.1300	0.2178	44.4045	44.5649
1.4000	5.1295	0.2263	44.2707	44.5400
1.4005	5.1288	0.2307	44.3050	44.6279
1.4010	5.1283	0.2331	44.7947	44.6981
1.4015	5.1292	0.2263	45.1839	44.7515
1.4020	5.1301	0.2246	45.0140	44.6041
1.4025	5.1303	0.2139	44.7423	44.5597
1.4030	5.1304	0.2139	44.9883	44.6871
1.4035	5.1310	0.2086	45.4808	44.5681
1.4040	5.1306	0.2154	45.5333	44.5165
1.4045	5.1294	0.2241	45.1219	44.5721
1.4050	5.1281	0.2327	45.1160	44.7152
1.4055	5.1270	0.2487	45.3673	44.7489
1.4060	5.1266	0.2553	45.0522	44.7475
1.4065	5.1259	0.2619	44.7138	44.8262
1.4070	5.1260	0.2704	44.5254	44.7822
1.4075	5.1271	0.2507	45.0589	44.8280
1.4080	5.1291	0.2275	45.4445	44.8789
1.4085	5.1304	0.2182	45.2129	44.5414
1.4090	5.1302	0.2202	45.1208	44.3807
1.4095	5.1304	0.2186	45.6164	44.4540
1.4100	5.1298	0.2225	45.9239	44.5495
1.4105	5.1297	0.2179	45.6318	44.5268
1.4110	5.1305	0.2142	45.3639	44.5604
1.4115	5.1307	0.2113	45.6233	44.6877
1.4120	5.1302	0.2188	45.7994	44.6625
1.4125	5.1295	0.2239	45.4677	44.5363
1.4130	5.1296	0.2222	44.9449	44.4859
1.4135	5.1289	0.2287	44.9336	44.3613
1.4140	5.1297	0.2301	44.8671	44.3733
1.4145	5.1298	0.2239	43.9607	44.5868
1.4150	5.1294	0.2254	43.5788	44.4918
1.4155	5.1294	0.2278	42.6878	44.2379
1.4160	5.1294	0.2265	43.0061	44.2841
1.4165	5.1299	0.2204	43.2101	44.3786
1.4170	5.1300	0.2210	42.9651	44.3754
1.4175	5.1302	0.2219	43.1182	44.3242
1.4180	5.1285	0.2354	43.6480	44.4702
1.4185	5.1280	0.2418	43.9220	44.6674
1.4190	5.1267	0.2576	43.7655	44.4740
1.4195	5.1255	0.2633	43.8331	44.4088
1.4200	5.1258	0.2698	44.3316	44.3697
1.4205	5.1260	0.2621	44.6563	44.3967
1.4210	5.1269	0.2507	44.5156	44.5292
1.4215	5.1276	0.2478	44.4953	44.6814
1.4220	5.1296	0.2261	44.9092	44.6199
1.4225	5.1297	0.2207	45.2079	44.4878
1.4230	5.1300	0.2288	44.9983	44.5980
1.4235	5.1299	0.2202	44.8608	44.5099
1.4240	5.1299	0.2150	45.1977	44.4101
1.4245	5.1306	0.2065	45.5630	44.4004
1.4250	5.1304	0.2139	45.3479	44.6689
1.4255	5.1295	0.2244	44.9872	44.6611
1.4260	5.1294	0.2266	44.4388	44.6039
1.4265	5.1297	0.2243	44.7328	44.4530
1.4270	5.1282	0.2346	44.8078	44.5130
1.4275	5.1293	0.2282	44.6454	44.6937
1.4280	5.1287	0.2324	44.9559	44.6778
1.4285	5.1284	0.2365	45.4710	44.5584
1.4290	5.1297	0.2260	45.5571	44.5438
1.4295	5.1296	0.2213	45.2911	44.6160
1.4300	5.1295	0.2288	45.4050	44.6106
1.4305	5.1280	0.2368	45.7885	44.4682
1.4310	5.1274	0.2464	45.8383	44.2722
1.4315	5.1266	0.2540	45.5078	44.3609
1.4320	5.1257	0.2602	45.3935	44.4419
1.4325	5.1255	0.2708	45.5279	44.4455
1.4330	5.1255	0.2646	45.4658	44.5010
1.4335	5.1261	0.2670	44.9839	44.5218
1.4340	5.1258	0.2593	44.6359	44.6456
1.4345	5.1257	0.2591	44.1686	44.6885
1.4350	5.1265	0.2617	44.0832	44.5894
1.4355	5.1267	0.2569	43.7644	44.4812
1.4360	5.1271	0.2550	42.6052	44.5325
1.4365	5.1270	0.2562	42.8330	44.6820
1.4370	5.1266	0.2599	43.3291	44.8201
1.4375	5.1278	0.2466	43.2890	44.5744
1.4380	5.1288	0.2362	43.2326	44.5410
1.4385	5.1297	0.2273	43.5221	44.6472
1.4390	5.1297	0.2292	44.0016	44.5950
1.4395	5.1297	0.2205	44.0657	44.5929
1.4400	5.1299	0.2203	43.9376	44.5986
1.4405	5.1295	0.2241	44.1761	44.7113
1.4410	5.1302	0.2181	44.7251	44.8136
1.4415	5.1304	0.2186	44.8645	44.9099
1.4420	5.1300	0.2231	44.6327	44.8201
1.4425	5.1296	0.2260	44.6666	44.7370
1.4430	5.1296	0.2319	45.0981	44.8195
1.4435	5.1284	0.2309	45.2618	44.8839
1.4440	5.1287	0.2304	45.0688	44.6770
1.4445	5.1286	0.2331	44.9925	44.4479
1.4450	5.1268	0.2478	45.3863	44.4965
1.4455	5.1263	0.2563	45.3866	44.6064
1.4460	5.1261	0.2629	44.2592	44.6572
1.4465	5.1257	0.2608	44.1761	44.7257
1.4470	5.1257	0.2675	44.5718	44.6888
1.4475	5.1260	0.2640	44.9961	44.6074
1.4480	5.1268	0.2576	45.0009	44.6155
1.4485	5.1282	0.2325	44.9297	44.4936
1.4490	5.1300	0.2238	45.2567	44.3005
1.4495	5.1316	0.2033	45.6648	44.4667
1.4500	5.1311	0.2044	45.5755	44.5832
1.4505	5.1309	0.2126	45.3323	44.4592
1.4510	5.1300	0.2219	45.5097	44.2536
1.4515	5.1303	0.2199	45.8450	44.2516
1.4520	5.1298	0.2197	45.7020	44.4295
1.4525	5.1304	0.2160	45.2526	44.5455
1.4530	5.1307	0.2199	45.1633	44.6039
1.4535	5.1306	0.2158	45.3298	44.7350
1.4540	5.1306	0.2149	45.0298	44.6131
1.4545	5.1304	0.2148	44.4287	44.5805
1.4550	5.1303	0.2189	44.1164	44.4964
1.4555	5.1300	0.2191	43.9838	44.3606
1.4560	5.1301	0.2213	43.8956	44.3756
1.4565	5.1296	0.2252	43.0066	44.5814
1.4570	5.1288	0.2353	42.6741	44.8091
1.4575	5.1282	0.2369	43.2712	44.6983
1.4580	5.1281	0.2378	43.5467	44.6236
1.4585	5.1277	0.2434	43.4009	44.6842
1.4590	5.1277	0.2456	43.4113	44.7171
1.4595	5.1275	0.2420	43.9098	44.6743
1.4600	5.1287	0.2379	44.3148	44.7155
1.4605	5.1287	0.2362	44.2062	44.6952
1.4610	5.1281	0.2384	44.1540	44.6650
1.4615	5.1280	0.2417	44.5592	44.5977
1.4620	5.1290	0.2324	44.9820	44.4246
1.4625	5.1299	0.2243	44.8754	44.4329
1.4630	5.1303	0.2124	44.6818	44.5426
1.4635	5.1312	0.2026	44.8733	44.5413
1.4640	5.1321	0.1936	45.2850	44.5186
1.4645	5.1321	0.1977	45.2286	44.5132
1.4650	5.1319	0.2055	45.1343	44.5743
1.4655	5.1322	0.1976	44.0025	44.6282
1.4660	5.1316	0.2071	44.0439	44.5314
1.4665	5.1316	0.2041	44.4793	44.4769
1.4670	5.1324	0.2014	44.3356	44.4828
1.4675	5.1318	0.1983	44.5071	44.5273
1.4680	5.1314	0.2056	44.9142	44.6145
1.4685	5.1301	0.2135	45.2316	44.6277
1.4690	5.1292	0.2283	45.1755	44.5810
1.4695	5.1281	0.2373	45.1772	44.5536
1.4700	5.1277	0.2483	45.4895	44.5545
1.4705	5.1264	0.2574	45.7247	44.5700
1.4710	5.1259	0.2624	45.5540	44.4930
1.4715	5.1264	0.2556	45.3686	44.5050
1.4720	5.1274	0.2481	45.5345	44.7006
1.4725	5.1283	0.2424	45.7047	44.7658
1.4730	5.1282	0.2328	45.4266	44.5983
1.4735	5.1284	0.2354	44.9309	44.6366
1.4740	5.1292	0.2359	44.8466	44.6690
1.4745	5.1305	0.2079	44.8408	44.7652
1.4750	5.1317	0.2003	44.6004	44.8371
1.4755	5.1315	0.2030	43.6460	44.6984
