Flexible Shaft
9/10/2026 3:44:14 PM
Sample Rate (Hz) = 2000.00
Effective Sample Rate (Hz) = 2000.00
time (s)	Voltage (V)	Current (A)	Distal Tach (rad/s)	Motor Tach (rad/s)
0.0275	8.2142	0.2499	73.8964	76.5635
0.0280	8.2132	0.2665	74.1020	76.3068
0.0285	8.2120	0.2708	74.2673	76.3126
0.0290	8.2138	0.2575	75.3792	76.3310
0.0295	8.2147	0.2516	76.1939	76.5043
0.0300	8.2147	0.2545	76.2854	76.2353
0.0305	8.2154	0.2452	76.1946	75.9710
0.0310	8.2156	0.2371	76.8856	76.2787
0.0315	8.2175	0.2273	77.6479	76.2699
0.0320	8.2175	0.2246	77.2998	76.2933
0.0325	8.2166	0.2326	74.9822	76.2729
0.0330	8.2164	0.2284	75.5857	76.0546
0.0335	8.2184	0.2141	76.7960	76.1608
0.0340	8.2168	0.2234	77.1609	76.2909
0.0345	8.2148	0.2454	77.0744	76.0953
0.0350	8.2134	0.2616	77.6074	76.2569
0.0355	8.2117	0.2695	78.3885	76.1849
0.0360	8.2128	0.2697	78.1537	76.3641
0.0365	8.2120	0.2761	77.4331	76.5458
0.0370	8.2121	0.2752	76.9950	76.2936
0.0375	8.2124	0.2708	77.0665	76.4279
0.0380	8.2136	0.2613	75.8846	76.5054
0.0385	8.2134	0.2611	74.0047	76.2327
0.0390	8.2136	0.2567	73.6022	76.5332
0.0395	8.2142	0.2556	74.1044	76.4406
0.0400	8.2152	0.2436	75.0008	76.3734
0.0405	8.2151	0.2412	74.8657	76.2931
0.0410	8.2153	0.2458	75.3290	76.2974
0.0415	8.2145	0.2479	76.3843	76.7357
0.0420	8.2127	0.2657	77.1450	76.5028
0.0425	8.2116	0.2767	76.8123	76.0168
0.0430	8.2106	0.2978	76.8689	75.8193
0.0435	8.2103	0.2938	77.3805	75.7862
0.0440	8.2106	0.2838	76.8777	76.1615
0.0445	8.2111	0.2865	76.8942	76.0025
0.0450	8.2133	0.2724	75.8851	75.9420
0.0455	8.2136	0.2602	76.5466	76.4169
0.0460	8.2143	0.2537	77.5970	76.2707
0.0465	8.2147	0.2444	77.6928	75.7914
0.0470	8.2152	0.2461	77.4297	75.7894
0.0475	8.2156	0.2378	77.7712	75.6800
0.0480	8.2160	0.2366	78.1655	76.3942
0.0485	8.2160	0.2337	77.7201	76.5996
0.0490	8.2164	0.2334	76.4904	76.6374
0.0495	8.2161	0.2349	76.1702	76.8275
0.0500	8.2148	0.2435	74.7525	76.4342
0.0505	8.2136	0.2623	73.2004	76.2144
0.0510	8.2134	0.2593	73.4640	76.0695
0.0515	8.2132	0.2600	73.9441	75.7988
0.0520	8.2142	0.2500	75.0863	75.9336
0.0525	8.2154	0.2405	75.5037	76.2575
0.0530	8.2150	0.2419	75.7127	76.4330
0.0535	8.2145	0.2480	76.1125	76.3298
0.0540	8.2153	0.2453	77.0622	75.9465
0.0545	8.2159	0.2345	77.2595	75.9379
0.0550	8.2175	0.2226	77.3734	76.0513
0.0555	8.2177	0.2092	76.8462	75.8995
0.0560	8.2181	0.2113	76.8302	76.1100
0.0565	8.2174	0.2145	77.3729	76.5355
0.0570	8.2175	0.2198	76.1905	76.6516
0.0575	8.2167	0.2312	76.5544	76.5532
0.0580	8.2149	0.2444	77.4087	76.1622
0.0585	8.2141	0.2519	78.0501	76.3883
0.0590	8.2149	0.2452	77.8673	76.4692
0.0595	8.2142	0.2492	77.5938	76.1466
0.0600	8.2148	0.2419	77.6587	76.5888
0.0605	8.2170	0.2289	77.6030	76.6314
0.0610	8.2173	0.2186	76.7319	76.3711
0.0615	8.2165	0.2288	75.5000	76.3539
0.0620	8.2167	0.2274	73.3702	76.2673
0.0625	8.2168	0.2258	73.5284	76.4567
0.0630	8.2170	0.2230	74.0936	76.2080
0.0635	8.2170	0.2233	74.2106	75.6999
0.0640	8.2176	0.2210	74.7682	76.0098
0.0645	8.2166	0.2340	75.7097	76.3237
0.0650	8.2146	0.2461	76.3646	76.1486
0.0655	8.2130	0.2682	76.4799	76.0338
0.0660	8.2125	0.2738	76.6983	76.0834
0.0665	8.2126	0.2699	77.1814	76.5277
0.0670	8.2125	0.2678	77.7719	75.9053
0.0675	8.2130	0.2681	77.4256	75.5081
0.0680	8.2143	0.2508	76.6893	75.8284
0.0685	8.2133	0.2575	76.9571	76.2750
0.0690	8.2122	0.2751	76.7691	76.5216
0.0695	8.2127	0.2678	77.0153	76.4199
0.0700	8.2131	0.2694	77.2042	76.4643
0.0705	8.2133	0.2643	77.6501	76.6280
0.0710	8.2146	0.2525	78.1771	76.2216
0.0715	8.2144	0.2481	77.8498	75.9974
0.0720	8.2137	0.2525	77.2234	76.1407
0.0725	8.2141	0.2573	76.8067	76.0372
0.0730	8.2120	0.2773	76.7090	76.4061
0.0735	8.2114	0.2797	74.0474	76.3986
0.0740	8.2119	0.2757	72.5876	76.1780
0.0745	8.2122	0.2804	73.3752	76.0962
0.0750	8.2127	0.2652	74.3603	75.6994
0.0755	8.2133	0.2672	74.8502	75.8253
0.0760	8.2130	0.2671	74.8499	76.1530
0.0765	8.2133	0.2658	75.5496	76.0872
0.0770	8.2128	0.2632	76.5476	76.5183
0.0775	8.2136	0.2628	77.0494	76.6411
0.0780	8.2138	0.2520	76.7633	76.4205
0.0785	8.2150	0.2487	76.9514	76.3595
0.0790	8.2157	0.2369	77.6749	76.0222
0.0795	8.2147	0.2510	77.9434	76.3121
0.0800	8.2132	0.2590	76.8065	76.4579
0.0805	8.2124	0.2747	76.2357	76.5575
0.0810	8.2132	0.2649	76.9551	76.7331
0.0815	8.2141	0.2509	77.7408	76.4578
0.0820	8.2136	0.2532	77.7378	76.1031
0.0825	8.2140	0.2573	77.6031	76.1887
0.0830	8.2132	0.2592	78.0728	75.9726
0.0835	8.2128	0.2672	78.2828	76.2770
0.0840	8.2124	0.2711	77.6920	75.9985
0.0845	8.2132	0.2681	76.6483	75.8954
0.0850	8.2132	0.2673	75.5201	76.3971
0.0855	8.2126	0.2622	74.4361	76.0409
0.0860	8.2143	0.2569	73.2260	75.8655
0.0865	8.2146	0.2484	73.6798	75.8119
0.0870	8.2140	0.2518	74.0361	75.8202
0.0875	8.2128	0.2670	74.9550	76.2073
0.0880	8.2115	0.2782	75.5482	75.7226
0.0885	8.2119	0.2732	75.8409	75.8948
0.0890	8.2125	0.2746	76.2184	76.5439
0.0895	8.2124	0.2715	76.8474	76.4145
0.0900	8.2132	0.2670	77.2042	76.3723
0.0905	8.2141	0.2601	77.1458	76.0946
0.0910	8.2135	0.2607	77.3242	76.1415
0.0915	8.2129	0.2636	77.2885	76.3438
0.0920	8.2126	0.2613	76.2122	75.8465
0.0925	8.2137	0.2591	76.3954	76.2409
0.0930	8.2137	0.2529	76.8972	76.4266
0.0935	8.2146	0.2517	77.5599	76.3118
0.0940	8.2157	0.2388	78.1514	76.5422
0.0945	8.2147	0.2440	78.0168	76.0518
0.0950	8.2140	0.2601	77.9086	75.8950
0.0955	8.2126	0.2675	77.7650	75.9009
0.0960	8.2128	0.2667	77.6501	75.8122
0.0965	8.2125	0.2700	76.4769	76.3641
0.0970	8.2120	0.2738	75.1750	76.4988
0.0975	8.2128	0.2628	74.0115	76.3264
0.0980	8.2138	0.2628	73.3409	76.6420
0.0985	8.2148	0.2503	74.2126	76.3408
0.0990	8.2152	0.2449	74.2275	76.2120
0.0995	8.2145	0.2497	74.9420	76.1318
0.1000	8.2149	0.2446	75.6856	76.1985
0.1005	8.2149	0.2481	76.3837	76.6277
0.1010	8.2145	0.2517	76.3737	76.7735
0.1015	8.2146	0.2478	76.5132	76.5533
0.1020	8.2144	0.2463	77.1988	76.6951
0.1025	8.2135	0.2579	77.6618	76.2747
0.1030	8.2128	0.2717	77.4852	76.1514
0.1035	8.2116	0.2755	75.8068	76.2001
0.1040	8.2116	0.2800	75.9121	76.3393
0.1045	8.2115	0.2767	77.0713	76.3176
0.1050	8.2124	0.2746	77.3463	76.0413
0.1055	8.2133	0.2675	77.4285	76.1047
0.1060	8.2127	0.2673	77.8505	76.2228
0.1065	8.2109	0.2854	78.3213	75.7172
0.1070	8.2119	0.2762	78.1619	75.8048
0.1075	8.2130	0.2673	77.4037	75.9638
0.1080	8.2143	0.2552	76.8605	76.2788
0.1085	8.2148	0.2469	76.5885	76.2858
0.1090	8.2149	0.2481	75.3859	75.9191
0.1095	8.2147	0.2487	73.8889	76.2374
0.1100	8.2141	0.2561	73.2702	76.5492
0.1105	8.2130	0.2632	74.3343	76.3064
0.1110	8.2130	0.2682	74.8500	76.3117
0.1115	8.2139	0.2559	75.0093	76.3337
0.1120	8.2130	0.2601	75.4470	76.5342
0.1125	8.2132	0.2626	76.4706	76.3492
0.1130	8.2132	0.2639	76.8355	76.0246
0.1135	8.2138	0.2564	76.7880	76.1732
0.1140	8.2162	0.2309	76.8323	76.1726
0.1145	8.2165	0.2292	77.5566	76.2187
0.1150	8.2171	0.2159	75.9124	76.3003
0.1155	8.2177	0.2200	75.4372	76.0510
0.1160	8.2182	0.2059	76.0786	76.0595
0.1165	8.2176	0.2118	76.9685	76.2356
0.1170	8.2158	0.2334	77.7346	76.1022
0.1175	8.2144	0.2504	77.7345	76.1979
0.1180	8.2135	0.2641	77.7337	76.2135
0.1185	8.2133	0.2611	77.9605	76.3948
0.1190	8.2129	0.2644	78.1418	76.6280
0.1195	8.2129	0.2684	77.4328	76.3689
0.1200	8.2128	0.2701	76.5772	76.3910
0.1205	8.2131	0.2587	75.7171	76.5152
0.1210	8.2138	0.2579	74.6580	76.1940
0.1215	8.2134	0.2601	74.1013	76.4396
0.1220	8.2139	0.2552	73.6422	76.4434
0.1225	8.2151	0.2523	74.4165	76.3463
0.1230	8.2154	0.2399	75.1816	76.3383
0.1235	8.2143	0.2517	75.7844	76.3025
0.1240	8.2141	0.2561	76.0286	76.7617
0.1245	8.2122	0.2722	76.4997	76.6487
0.1250	8.2114	0.2811	77.0728	76.0898
0.1255	8.2102	0.2880	77.3919	75.8081
0.1260	8.2098	0.2999	77.3825	75.7113
0.1265	8.2100	0.2923	76.3296	76.0690
0.1270	8.2103	0.2983	76.9593	75.9758
0.1275	8.2111	0.2829	76.5972	75.8665
0.1280	8.2119	0.2778	76.4341	76.3464
0.1285	8.2120	0.2763	76.9674	76.3795
0.1290	8.2121	0.2741	77.5729	75.9181
0.1295	8.2133	0.2656	78.0030	75.9142
0.1300	8.2140	0.2543	77.9630	75.7159
0.1305	8.2143	0.2558	77.6756	76.3235
0.1310	8.2145	0.2516	77.5856	76.6073
0.1315	8.2155	0.2378	77.1529	76.5440
0.1320	8.2141	0.2450	76.4845	76.7500
0.1325	8.2129	0.2670	74.5507	76.4402
0.1330	8.2117	0.2806	73.0036	76.2563
0.1335	8.2119	0.2782	73.8394	76.1395
0.1340	8.2126	0.2679	74.2018	75.8736
0.1345	8.2119	0.2747	74.5619	75.9642
0.1350	8.2125	0.2729	75.0825	76.2912
0.1355	8.2135	0.2660	76.0719	76.4788
0.1360	8.2130	0.2692	76.5180	76.3878
0.1365	8.2131	0.2666	76.6237	75.9749
0.1370	8.2141	0.2545	76.7836	75.8788
0.1375	8.2153	0.2431	77.6227	76.0201
0.1380	8.2156	0.2369	77.5761	75.8542
0.1385	8.2170	0.2292	76.4846	76.0021
0.1390	8.2166	0.2268	76.9864	76.4611
0.1395	8.2159	0.2364	76.4962	76.6929
0.1400	8.2158	0.2350	77.0863	76.6520
0.1405	8.2138	0.2487	77.3193	76.3015
0.1410	8.2136	0.2617	77.3622	76.4462
0.1415	8.2141	0.2540	77.9041	76.5463
0.1420	8.2133	0.2607	78.2309	76.1467
0.1425	8.2139	0.2644	77.8293	76.4825
0.1430	8.2141	0.2458	77.1196	76.6089
0.1435	8.2152	0.2396	76.6228	76.3421
0.1440	8.2145	0.2494	76.3466	76.3481
0.1445	8.2145	0.2501	73.8623	76.3035
0.1450	8.2163	0.2334	72.9390	76.4808
0.1455	8.2161	0.2282	73.7535	76.3431
0.1460	8.2173	0.2219	74.5802	75.7854
0.1465	8.2180	0.2181	75.1121	75.9518
0.1470	8.2169	0.2231	75.2415	76.3212
0.1475	8.2150	0.2416	75.9072	76.1331
0.1480	8.2133	0.2558	76.8119	76.0103
0.1485	8.2129	0.2670	77.1180	75.9916
0.1490	8.2131	0.2640	76.9426	76.4953
0.1495	8.2130	0.2648	77.2572	76.0200
0.1500	8.2131	0.2664	77.6527	75.5446
0.1505	8.2154	0.2399	77.3096	75.7824
0.1510	8.2154	0.2410	76.8462	76.2728
0.1515	8.2138	0.2645	76.2455	76.5604
0.1520	8.2136	0.2623	77.0080	76.4650
0.1525	8.2139	0.2555	77.7807	76.4481
0.1530	8.2146	0.2509	77.6852	76.6293
0.1535	8.2154	0.2431	77.6113	76.2724
0.1540	8.2156	0.2396	77.7474	76.0125
0.1545	8.2144	0.2490	77.9335	76.1638
0.1550	8.2137	0.2580	76.9977	76.0396
0.1555	8.2128	0.2714	76.3484	76.3485
0.1560	8.2113	0.2812	74.2157	76.4361
0.1565	8.2113	0.2794	73.1064	76.1939
0.1570	8.2114	0.2741	73.5872	76.1602
0.1575	8.2119	0.2738	73.7795	75.7638
0.1580	8.2131	0.2698	74.5501	75.8152
0.1585	8.2114	0.2839	75.2616	76.1393
0.1590	8.2107	0.2909	75.7758	76.0726
0.1595	8.2104	0.2951	76.0669	76.4032
0.1600	8.2103	0.2938	76.7320	76.6568
0.1605	8.2114	0.2855	77.1972	76.4768
0.1610	8.2120	0.2791	77.3774	76.4353
0.1615	8.2124	0.2726	77.2069	76.1446
0.1620	8.2116	0.2816	77.4785	76.3017
0.1625	8.2104	0.2925	77.2671	76.4547
0.1630	8.2096	0.3010	76.8640	76.5071
0.1635	8.2101	0.2951	76.6966	76.7130
0.1640	8.2104	0.2932	77.0497	76.5278
0.1645	8.2096	0.2971	77.8526	76.1094
0.1650	8.2101	0.2954	78.2556	76.2412
0.1655	8.2100	0.2952	78.0282	76.0758
0.1660	8.2097	0.3006	77.7403	76.2836
0.1665	8.2089	0.3043	77.6598	76.0738
0.1670	8.2088	0.3074	77.3935	75.8490
0.1675	8.2097	0.3045	75.9425	76.3313
0.1680	8.2102	0.2909	74.1026	76.0910
0.1685	8.2115	0.2874	72.9469	75.8209
0.1690	8.2120	0.2747	74.0169	75.8659
0.1695	8.2116	0.2803	74.3482	75.8125
0.1700	8.2111	0.2826	74.5842	76.2350
0.1705	8.2102	0.2989	75.1689	75.8278
0.1710	8.2106	0.2968	76.1047	75.8295
0.1715	8.2104	0.2905	76.5939	76.5215
0.1720	8.2112	0.2895	76.5532	76.4715
0.1725	8.2114	0.2832	76.7844	76.4117
0.1730	8.2128	0.2664	77.4252	76.1457
0.1735	8.2137	0.2549	77.7090	76.0912
0.1740	8.2130	0.2673	77.2126	76.3556
0.1745	8.2125	0.2689	75.8840	75.8592
0.1750	8.2127	0.2680	76.5240	76.1588
0.1755	8.2137	0.2608	77.3422	76.4733
0.1760	8.2140	0.2566	77.3810	76.3441
0.1765	8.2150	0.2413	77.6077	76.6038
0.1770	8.2146	0.2479	78.0762	76.1660
0.1775	8.2141	0.2596	78.3845	75.9269
0.1780	8.2130	0.2665	77.8587	75.9386
0.1785	8.2128	0.2619	77.3238	75.7969
0.1790	8.2135	0.2658	76.5798	76.2674
0.1795	8.2130	0.2611	75.6020	76.5060
0.1800	8.2133	0.2639	74.2812	76.2902
0.1805	8.2140	0.2553	72.9829	76.6588
0.1810	8.2145	0.2473	73.9857	76.4339
0.1815	8.2154	0.2381	74.5791	76.2848
0.1820	8.2159	0.2461	75.1118	76.1962
0.1825	8.2148	0.2452	75.3739	76.2301
0.1830	8.2153	0.2439	75.9804	76.5953
0.1835	8.2167	0.2278	76.6699	76.7919
0.1840	8.2174	0.2231	76.9174	76.5309
0.1845	8.2169	0.2292	76.9918	76.6825
0.1850	8.2158	0.2328	77.2205	76.2911
0.1855	8.2137	0.2570	77.7047	76.1222
0.1860	8.2129	0.2632	76.4718	76.2906
0.1865	8.2132	0.2670	75.8742	76.3615
0.1870	8.2128	0.2731	76.5708	76.4125
0.1875	8.2139	0.2618	77.2736	76.1219
0.1880	8.2152	0.2443	77.8751	76.1082
0.1885	8.2145	0.2483	77.9180	76.2524
0.1890	8.2130	0.2614	77.9975	75.7289
0.1895	8.2135	0.2624	78.0670	75.7280
0.1900	8.2141	0.2527	77.8771	75.9258
0.1905	8.2150	0.2401	77.1434	76.2491
0.1910	8.2156	0.2393	76.3540	76.3717
0.1915	8.2161	0.2368	75.3364	75.9690
0.1920	8.2155	0.2381	74.3354	76.2223
0.1925	8.2146	0.2456	73.4939	76.6018
0.1930	8.2130	0.2616	74.0376	76.3514
0.1935	8.2127	0.2694	74.5479	76.3203
0.1940	8.2132	0.2639	75.2093	76.3417
0.1945	8.2135	0.2608	75.7045	76.5037
0.1950	8.2136	0.2615	76.2016	76.4017
0.1955	8.2148	0.2491	76.4973	76.0055
0.1960	8.2157	0.2381	76.9334	76.2246
0.1965	8.2172	0.2257	77.0836	76.2909
0.1970	8.2176	0.2208	77.5490	76.2819
0.1975	8.2163	0.2323	75.7689	76.3390
0.1980	8.2154	0.2431	75.3646	76.1371
0.1985	8.2163	0.2334	76.3832	76.1343
0.1990	8.2170	0.2278	76.9013	76.3303
0.1995	8.2152	0.2396	77.3562	76.1719
0.2000	8.2137	0.2567	77.6563	76.1494
0.2005	8.2124	0.2708	78.0851	76.1612
0.2010	8.2127	0.2687	78.0962	76.2637
0.2015	8.2126	0.2700	77.8490	76.5811
0.2020	8.2127	0.2737	77.3371	76.3874
0.2025	8.2125	0.2710	76.9449	76.4003
0.2030	8.2129	0.2664	76.0717	76.6102
0.2035	8.2130	0.2649	74.4900	76.2916
0.2040	8.2142	0.2579	73.9690	76.4725
0.2045	8.2148	0.2481	73.9043	76.5164
0.2050	8.2158	0.2396	74.5979	76.3361
0.2055	8.2162	0.2344	74.9589	76.3315
0.2060	8.2153	0.2416	75.4303	76.2198
0.2065	8.2146	0.2463	76.1939	76.6564
0.2070	8.2131	0.2638	76.7810	76.6846
0.2075	8.2118	0.2762	76.9687	76.1590
0.2080	8.2116	0.2809	77.0589	75.9422
0.2085	8.2113	0.2869	77.5648	75.8328
0.2090	8.2118	0.2818	76.6811	76.1231
0.2095	8.2116	0.2835	76.8668	76.0988
0.2100	8.2123	0.2715	76.4044	75.8705
0.2105	8.2127	0.2644	76.4247	76.3059
0.2110	8.2132	0.2659	77.2880	76.3765
0.2115	8.2135	0.2615	77.5189	75.8367
0.2120	8.2150	0.2450	77.6757	75.8169
0.2125	8.2156	0.2395	77.9365	75.6883
0.2130	8.2157	0.2331	78.0331	76.2419
0.2135	8.2156	0.2384	77.6924	76.6829
0.2140	8.2167	0.2240	76.8793	76.6071
0.2145	8.2161	0.2293	76.4822	76.8522
0.2150	8.2153	0.2394	75.1856	76.5450
0.2155	8.2139	0.2583	73.1608	76.2796
0.2160	8.2140	0.2527	73.5288	76.1391
0.2165	8.2144	0.2514	74.0295	75.8442
0.2170	8.2146	0.2488	74.7402	75.8763
0.2175	8.2157	0.2343	75.2267	76.1981
0.2180	8.2160	0.2352	75.8082	76.4340
0.2185	8.2154	0.2437	76.3164	76.4092
0.2190	8.2154	0.2431	76.8338	76.0762
0.2195	8.2162	0.2320	77.0344	75.9608
0.2200	8.2171	0.2169	77.3748	76.1429
0.2205	8.2181	0.2129	77.4087	75.9469
0.2210	8.2179	0.2078	76.6883	76.0370
0.2215	8.2175	0.2166	77.1538	76.4398
0.2220	8.2174	0.2249	76.3940	76.6407
0.2225	8.2169	0.2246	76.7313	76.6183
0.2230	8.2152	0.2398	77.3878	76.2703
0.2235	8.2142	0.2560	77.7240	76.3638
0.2240	8.2148	0.2433	77.8686	76.5748
0.2245	8.2137	0.2570	77.9566	76.2105
0.2250	8.2147	0.2464	77.7901	76.5119
0.2255	8.2160	0.2316	77.4613	76.7065
0.2260	8.2170	0.2196	76.7953	76.4156
0.2265	8.2168	0.2251	76.2536	76.3722
0.2270	8.2167	0.2288	74.0140	76.2703
0.2275	8.2171	0.2168	73.1547	76.4090
0.2280	8.2172	0.2207	73.7925	76.3351
0.2285	8.2179	0.2168	74.3287	75.7809
0.2290	8.2177	0.2139	74.9169	75.8985
0.2295	8.2179	0.2143	75.4148	76.3479
0.2300	8.2160	0.2312	76.0932	76.2133
0.2305	8.2143	0.2509	76.5462	76.0979
0.2310	8.2140	0.2571	76.9029	76.0307
0.2315	8.2138	0.2548	77.0955	76.5102
0.2320	8.2141	0.2568	77.4551	76.1177
0.2325	8.2142	0.2528	77.5962	75.5315
0.2330	8.2159	0.2337	76.9856	75.7238
0.2335	8.2161	0.2287	76.9624	76.1806
0.2340	8.2152	0.2396	76.6597	76.5299
0.2345	8.2151	0.2421	76.9062	76.4615
0.2350	8.2152	0.2446	77.4146	76.4470
0.2355	8.2149	0.2507	77.5765	76.6723
0.2360	8.2155	0.2385	77.9754	76.3806
0.2365	8.2160	0.2360	77.9285	76.0665
0.2370	8.2152	0.2405	77.6477	76.2052
0.2375	8.2152	0.2396	76.9092	76.0923
0.2380	8.2138	0.2582	76.7620	76.3190
0.2385	8.2130	0.2651	74.6463	76.4621
0.2390	8.2135	0.2580	72.8012	76.1721
0.2395	8.2139	0.2580	73.3754	76.1348
0.2400	8.2152	0.2430	74.0127	75.7497
0.2405	8.2157	0.2335	74.7033	75.7567
0.2410	8.2146	0.2430	74.9622	76.1153
0.2415	8.2142	0.2558	75.6102	76.1294
0.2420	8.2132	0.2563	76.3121	76.4049
0.2425	8.2131	0.2658	76.8502	76.7559
0.2430	8.2136	0.2626	76.8999	76.4944
0.2435	8.2143	0.2533	77.1432	76.4868
0.2440	8.2148	0.2438	77.5158	76.0720
0.2445	8.2148	0.2464	77.8258	76.2326
0.2450	8.2136	0.2583	77.0922	76.4142
0.2455	8.2130	0.2662	76.5066	76.4666
0.2460	8.2135	0.2625	76.8529	76.6786
0.2465	8.2149	0.2440	77.4328	76.5622
0.2470	8.2151	0.2432	77.7356	76.1438
0.2475	8.2155	0.2361	77.8476	76.2368
0.2480	8.2148	0.2474	78.0916	76.0224
0.2485	8.2139	0.2500	78.1962	76.2645
0.2490	8.2144	0.2542	77.7341	76.1814
0.2495	8.2144	0.2485	77.0623	75.8529
0.2500	8.2147	0.2490	75.9025	76.3836
0.2505	8.2152	0.2444	74.6884	76.1490
0.2510	8.2159	0.2371	73.1441	75.8085
0.2515	8.2168	0.2238	73.5103	75.8407
0.2520	8.2165	0.2261	74.0778	75.7283
0.2525	8.2154	0.2425	74.9025	76.1992
0.2530	8.2143	0.2543	75.4708	75.8912
0.2535	8.2130	0.2570	75.7423	75.7935
0.2540	8.2143	0.2557	76.1030	76.5126
0.2545	8.2142	0.2539	76.7356	76.5166
0.2550	8.2145	0.2490	77.1855	76.4156
0.2555	8.2162	0.2437	77.2748	76.1870
0.2560	8.2164	0.2286	77.3020	76.0308
0.2565	8.2162	0.2288	77.3856	76.3524
0.2570	8.2162	0.2290	76.3146	75.8834
0.2575	8.2154	0.2388	76.3611	76.0798
0.2580	8.2151	0.2410	76.9096	76.4888
0.2585	8.2160	0.2339	77.3815	76.3407
0.2590	8.2175	0.2159	78.0268	76.6241
0.2595	8.2166	0.2253	78.1167	76.2462
0.2600	8.2155	0.2384	78.0463	75.9265
0.2605	8.2142	0.2531	77.8050	75.9443
0.2610	8.2137	0.2602	77.6818	75.7904
0.2615	8.2148	0.2506	76.8232	76.1844
0.2620	8.2149	0.2443	75.4128	76.5063
0.2625	8.2160	0.2391	74.2495	76.2508
0.2630	8.2159	0.2373	73.2107	76.5881
0.2635	8.2174	0.2227	74.1361	76.4392
0.2640	8.2176	0.2174	74.3469	76.2615
0.2645	8.2169	0.2272	74.8650	76.2253
0.2650	8.2175	0.2168	75.5375	76.2282
0.2655	8.2172	0.2180	76.1552	76.5820
0.2660	8.2175	0.2163	76.4750	76.8074
0.2665	8.2183	0.2092	76.6559	76.5266
0.2670	8.2175	0.2156	77.1549	76.6452
0.2675	8.2173	0.2277	77.4897	76.3311
0.2680	8.2157	0.2385	77.6133	76.0996
0.2685	8.2144	0.2538	76.2726	76.2280
0.2690	8.2142	0.2504	75.8783	76.3378
0.2695	8.2137	0.2531	76.8317	76.4206
0.2700	8.2163	0.2365	77.2254	76.1576
0.2705	8.2178	0.2162	77.5097	76.0911
0.2710	8.2175	0.2197	77.8767	76.2645
0.2715	8.2168	0.2242	78.3694	75.7758
0.2720	8.2170	0.2253	78.0774	75.6790
0.2725	8.2171	0.2219	77.5783	75.8899
0.2730	8.2169	0.2260	77.0409	76.1746
0.2735	8.2171	0.2182	76.7140	76.3648
0.2740	8.2175	0.2244	75.6278	76.0370
0.2745	8.2173	0.2170	74.1886	76.1953
0.2750	8.2171	0.2228	73.2935	76.6249
