Flexible Shaft
9/10/2026 3:18:49 PM
Sample Rate (Hz) = 2000.00
Effective Sample Rate (Hz) = 2000.00
time (s)	Voltage (V)	Current (A)	Distal Tach (rad/s)	Motor Tach (rad/s)

0.0000	0.0860	0.0216	-0.0061	0.0117
0.0005	0.0854	0.0250	-0.0066	0.0050
0.0010	0.0848	0.0263	-0.0050	0.0068
0.0015	0.0846	0.0201	-0.0055	0.0087
0.0020	0.0842	0.0218	-0.0060	0.0062
0.0025	0.0846	0.0248	-0.0042	0.0099
0.0030	0.0836	0.0256	-0.0071	0.0060
0.0035	0.0842	0.0207	-0.0064	0.0071
0.0040	0.0817	0.0246	-0.0067	0.0040
0.0045	0.0812	0.0192	-0.0078	0.0046
0.0050	0.0827	0.0232	-0.0060	-0.0006
0.0055	0.0816	0.0231	-0.0086	0.0102
0.0060	0.0821	0.0239	-0.0073	0.0065
0.0065	0.0824	0.0252	-0.0068	0.0130
0.0070	0.0813	0.0233	-0.0060	0.0090
0.0075	0.0824	0.0236	-0.0065	0.0057
0.0080	0.0825	0.0248	-0.0032	0.0042
0.0085	0.0827	0.0239	-0.0057	0.0073
0.0090	0.0832	0.0244	-0.0057	0.0105
0.0095	0.0837	0.0225	-0.0057	0.0018
0.0100	0.0843	0.0230	-0.0036	0.0037
0.0105	0.0840	0.0223	-0.0045	0.0094
0.0110	0.0844	0.0236	-0.0051	-0.0016
0.0115	0.0847	0.0231	-0.0025	0.0020
0.0120	0.0849	0.0253	-0.0030	0.0015
0.0125	0.0873	0.0239	-0.0059	0.0036
0.0130	0.0862	0.0246	-0.0044	0.0080
0.0135	0.0859	0.0210	-0.0063	0.0026
0.0140	0.0867	0.0279	-0.0042	0.0078
0.0145	0.0855	0.0254	-0.0051	0.0060
0.0150	0.0868	0.0230	-0.0054	0.0141
0.0155	0.0868	0.0210	-0.0053	0.0050
0.0160	0.0854	0.0216	-0.0059	0.0058
0.0165	0.0860	0.0245	-0.0074	0.0061
0.0170	0.0856	0.0228	-0.0066	0.0041
0.0175	0.0849	0.0251	-0.0083	0.0038
0.0180	0.0847	0.0211	-0.0046	0.0051
0.0185	0.0840	0.0247	-0.0070	0.0025
0.0190	0.0845	0.0212	-0.0057	0.0098
0.0195	0.0835	0.0253	-0.0056	0.0016
0.0200	0.0836	0.0242	-0.0078	0.0092
0.0205	0.0828	0.0245	-0.0059	0.0078
0.0210	0.0811	0.0227	-0.0077	0.0069
0.0215	0.0832	0.0201	-0.0052	0.0042
0.0220	0.0824	0.0232	-0.0081	0.0069
0.0225	0.0820	0.0231	-0.0086	0.0076
0.0230	0.0829	0.0212	-0.0050	0.0067
0.0235	0.0813	0.0172	-0.0054	0.0048
0.0240	0.0820	0.0264	-0.0057	0.0057
0.0245	0.0825	0.0206	-0.0075	0.0065
0.0250	0.0822	0.0194	-0.0054	-0.0032
0.0255	0.0831	0.0198	-0.0048	0.0077
0.0260	0.0835	0.0188	-0.0046	0.0046
0.0265	0.0843	0.0241	-0.0057	0.0077
0.0270	0.0842	0.0232	-0.0064	0.0057
0.0275	0.0840	0.0240	-0.0041	0.0042
0.0280	0.0846	0.0252	-0.0053	0.0056
0.0285	0.0842	0.0241	-0.0081	0.0010
0.0290	0.0867	0.0229	-0.0060	0.0050
0.0295	0.0872	0.0255	-0.0046	-0.0007
0.0300	0.0858	0.0227	-0.0055	0.0034
0.0305	0.0868	0.0222	-0.0052	0.0052
0.0310	0.0860	0.0239	-0.0066	0.0059
0.0315	0.0859	0.0211	-0.0064	0.0057
0.0320	0.0872	0.0225	-0.0067	0.0047
0.0325	0.0860	0.0248	-0.0058	-0.0041
0.0330	0.0860	0.0223	-0.0071	0.0039
0.0335	0.0858	0.0268	-0.0051	0.0028
0.0340	0.0847	0.0235	-0.0056	0.0090
0.0345	0.0848	0.0281	-0.0051	0.0065
0.0350	0.0846	0.0207	-0.0064	0.0059
0.0355	0.0841	0.0216	-0.0051	-0.0003
0.0360	0.0843	0.0240	-0.0063	0.0050
0.0365	0.0840	0.0218	-0.0066	0.0031
0.0370	0.0836	0.0222	-0.0064	0.0029
0.0375	0.0816	0.0230	-0.0057	0.0041
0.0380	0.0820	0.0225	-0.0077	0.0065
0.0385	0.0833	0.0234	-0.0051	0.0040
0.0390	0.0816	0.0234	-0.0059	0.0012
0.0395	0.0828	0.0225	-0.0075	0.0040
0.0400	0.0822	0.0243	-0.0056	-0.0009
0.0405	0.0815	0.0257	-0.0051	0.0071
0.0410	0.0828	0.0201	-0.0043	0.0039
0.0415	0.0827	0.0239	-0.0043	0.0047
0.0420	0.0832	0.0204	-0.0035	0.0050
0.0425	0.0832	0.0200	-0.0050	0.0103
0.0430	0.0839	0.0227	-0.0077	0.0087
0.0435	0.0843	0.0257	-0.0059	0.0069
0.0440	0.0841	0.0213	-0.0038	0.0047
0.0445	0.0843	0.0211	-0.0062	0.0080
0.0450	0.0846	0.0239	-0.0076	0.0028
0.0455	0.0860	0.0247	-0.0045	0.0056
0.0460	0.0872	0.0237	-0.0041	0.0077
0.0465	0.0861	0.0264	-0.0060	0.0107
0.0470	0.0860	0.0225	-0.0065	0.0100
0.0475	0.0866	0.0234	-0.0049	0.0059
0.0480	0.0857	0.0207	-0.0064	0.0110
0.0485	0.0869	0.0221	-0.0048	0.0060
0.0490	0.0867	0.0256	-0.0072	0.0070
0.0495	0.0859	0.0214	-0.0070	0.0057
0.0500	0.0861	0.0259	-0.0060	0.0108
0.0505	0.0853	0.0238	-0.0067	0.0092
0.0510	0.0847	0.0229	-0.0037	0.0041
0.0515	0.0846	0.0240	-0.0065	0.0011
0.0520	0.0843	0.0210	-0.0041	0.0068
0.0525	0.0844	0.0257	-0.0060	0.0140
0.0530	0.0838	0.0219	-0.0049	0.0057
0.0535	0.0836	0.0236	-0.0074	0.0060
0.0540	0.0822	0.0244	-0.0071	0.0025
0.0545	0.0813	0.0240	-0.0060	0.0059
0.0550	0.0831	0.0251	-0.0066	0.0058
0.0555	0.0818	0.0212	-0.0065	0.0032
0.0560	0.0826	0.0226	-0.0077	0.0024
0.0565	0.0827	0.0204	-0.0054	0.0080
0.0570	0.0814	0.0195	-0.0076	0.0037
0.0575	0.0820	0.0257	-0.0052	0.0061
0.0580	0.0827	0.0242	-0.0052	0.0045
0.0585	0.0830	0.0213	-0.0050	0.0094
0.0590	0.0833	0.0174	-0.0046	0.0048
0.0595	0.0835	0.0261	-0.0054	0.0069
0.0600	0.0838	0.0187	-0.0062	-0.0040
0.0605	0.0840	0.0228	-0.0054	0.0047
0.0610	0.0842	0.0220	-0.0057	0.0081
0.0615	0.0844	0.0231	-0.0063	0.0066
0.0620	0.0847	0.0223	-0.0042	0.0025
0.0625	0.0868	0.0250	-0.0059	0.0026
0.0630	0.0864	0.0223	-0.0050	-0.0012
0.0635	0.0859	0.0233	-0.0035	0.0077
0.0640	0.0864	0.0232	-0.0053	0.0005
0.0645	0.0856	0.0272	-0.0068	0.0082
0.0650	0.0866	0.0222	-0.0067	0.0057
0.0655	0.0869	0.0219	-0.0067	0.0073
0.0660	0.0857	0.0221	-0.0050	0.0083
0.0665	0.0859	0.0246	-0.0037	0.0050
0.0670	0.0861	0.0240	-0.0060	0.0065
0.0675	0.0846	0.0245	-0.0050	0.0020
0.0680	0.0850	0.0243	-0.0054	0.0084
0.0685	0.0843	0.0227	-0.0045	0.0048
0.0690	0.0841	0.0221	-0.0065	0.0101
0.0695	0.0837	0.0269	-0.0075	0.0034
0.0700	0.0836	0.0198	-0.0030	0.0120
0.0705	0.0830	0.0238	-0.0058	0.0061
0.0710	0.0812	0.0222	-0.0060	0.0027
0.0715	0.0825	0.0165	-0.0072	0.0035
0.0720	0.0821	0.0204	-0.0059	0.0009
0.0725	0.0824	0.0253	-0.0068	0.0058
0.0730	0.0826	0.0236	-0.0042	0.0071
0.0735	0.0816	0.0216	-0.0048	0.0018
0.0740	0.0820	0.0204	-0.0048	0.0040
0.0745	0.0828	0.0264	-0.0063	0.0048
0.0750	0.0827	0.0203	-0.0057	0.0082
0.0755	0.0831	0.0234	-0.0048	0.0052
0.0760	0.0832	0.0232	-0.0061	0.0017
0.0765	0.0838	0.0198	-0.0053	0.0079
0.0770	0.0844	0.0242	-0.0053	0.0066
0.0775	0.0843	0.0195	-0.0059	0.0088
0.0780	0.0850	0.0215	-0.0045	0.0011
0.0785	0.0848	0.0216	-0.0038	0.0084
0.0790	0.0865	0.0247	-0.0039	0.0025
0.0795	0.0868	0.0235	-0.0051	0.0082
0.0800	0.0856	0.0227	-0.0069	0.0016
0.0805	0.0869	0.0236	-0.0057	0.0063
0.0810	0.0860	0.0237	-0.0068	0.0091
0.0815	0.0861	0.0254	-0.0049	0.0046
0.0820	0.0873	0.0218	-0.0062	0.0136
0.0825	0.0860	0.0256	-0.0063	0.0095
0.0830	0.0860	0.0267	-0.0067	0.0040
0.0835	0.0863	0.0249	-0.0063	0.0113
0.0840	0.0851	0.0251	-0.0038	-0.0004
0.0845	0.0849	0.0237	-0.0071	0.0041
0.0850	0.0843	0.0227	-0.0057	0.0062
0.0855	0.0843	0.0251	-0.0043	0.0068
0.0860	0.0844	0.0245	-0.0049	0.0094
0.0865	0.0836	0.0231	-0.0047	0.0049
0.0870	0.0840	0.0195	-0.0043	0.0080
0.0875	0.0816	0.0232	-0.0055	0.0078
0.0880	0.0817	0.0200	-0.0074	0.0026
0.0885	0.0825	0.0238	-0.0050	0.0062
0.0890	0.0822	0.0231	-0.0079	0.0074
0.0895	0.0825	0.0211	-0.0057	0.0031
0.0900	0.0817	0.0209	-0.0063	0.0074
0.0905	0.0812	0.0248	-0.0064	0.0004
0.0910	0.0824	0.0225	-0.0056	0.0073
0.0915	0.0827	0.0209	-0.0042	0.0036
0.0920	0.0828	0.0183	-0.0049	0.0073
0.0925	0.0838	0.0217	-0.0050	0.0027
0.0930	0.0836	0.0223	-0.0061	0.0053
0.0935	0.0846	0.0266	-0.0071	0.0025
0.0940	0.0840	0.0195	-0.0058	0.0057
0.0945	0.0847	0.0226	-0.0047	0.0040
0.0950	0.0847	0.0207	-0.0052	0.0057
0.0955	0.0854	0.0189	-0.0048	-0.0032
0.0960	0.0872	0.0206	-0.0040	0.0069
0.0965	0.0861	0.0204	-0.0031	-0.0011
0.0970	0.0861	0.0240	-0.0037	0.0027
0.0975	0.0863	0.0242	-0.0061	0.0063
0.0980	0.0856	0.0229	-0.0030	0.0080
0.0985	0.0873	0.0228	-0.0039	0.0036
0.0990	0.0869	0.0199	-0.0072	0.0092
0.0995	0.0856	0.0231	-0.0060	0.0050
0.1000	0.0860	0.0278	-0.0057	0.0039
0.1005	0.0856	0.0213	-0.0050	0.0090
0.1010	0.0847	0.0275	-0.0059	0.0051
0.1015	0.0847	0.0253	-0.0068	0.0025
0.1020	0.0839	0.0206	-0.0047	0.0032
0.1025	0.0843	0.0231	-0.0053	0.0076
0.1030	0.0837	0.0232	-0.0051	0.0061
0.1035	0.0844	0.0267	-0.0062	0.0081
0.1040	0.0823	0.0165	-0.0024	0.0070
0.1045	0.0812	0.0231	-0.0057	0.0089
0.1050	0.0828	0.0216	-0.0058	0.0009
0.1055	0.0823	0.0196	-0.0060	0.0017
0.1060	0.0826	0.0201	-0.0056	0.0072
0.1065	0.0827	0.0219	-0.0060	0.0035
0.1070	0.0813	0.0209	-0.0057	0.0089
0.1075	0.0826	0.0214	-0.0054	0.0068
0.1080	0.0823	0.0228	-0.0042	0.0031
0.1085	0.0827	0.0237	-0.0061	0.0066
0.1090	0.0837	0.0222	-0.0056	0.0042
0.1095	0.0837	0.0242	-0.0049	0.0069
0.1100	0.0837	0.0226	-0.0036	-0.0010
0.1105	0.0845	0.0214	-0.0046	0.0102
0.1110	0.0842	0.0225	-0.0055	0.0100
0.1115	0.0850	0.0239	-0.0071	0.0057
0.1120	0.0854	0.0227	-0.0046	0.0111
0.1125	0.0870	0.0219	-0.0047	0.0083
0.1130	0.0866	0.0186	-0.0048	0.0036
0.1135	0.0859	0.0221	-0.0078	0.0035
0.1140	0.0863	0.0219	-0.0061	0.0058
0.1145	0.0860	0.0199	-0.0051	0.0000
0.1150	0.0868	0.0225	-0.0054	0.0058
0.1155	0.0870	0.0220	-0.0056	0.0066
0.1160	0.0860	0.0219	-0.0054	0.0072
0.1165	0.0860	0.0206	-0.0052	0.0049
0.1170	0.0860	0.0198	-0.0051	0.0063
0.1175	0.0847	0.0259	-0.0084	0.0036
0.1180	0.0848	0.0218	-0.0072	0.0070
0.1185	0.0841	0.0186	-0.0060	0.0043
0.1190	0.0845	0.0214	-0.0055	0.0093
0.1195	0.0840	0.0212	-0.0059	0.0053
0.1200	0.0837	0.0247	-0.0066	0.0053
0.1205	0.0830	0.0228	-0.0063	0.0047
0.1210	0.0814	0.0237	-0.0063	0.0035
0.1215	0.0828	0.0214	-0.0068	-0.0009
0.1220	0.0823	0.0222	-0.0045	0.0001
0.1225	0.0825	0.0207	-0.0047	0.0073
0.1230	0.0831	0.0207	-0.0051	-0.0002
0.1235	0.0810	0.0205	-0.0046	0.0021
0.1240	0.0820	0.0178	-0.0029	0.0073
0.1245	0.0826	0.0201	-0.0038	0.0024
0.1250	0.0825	0.0220	-0.0030	0.0080
0.1255	0.0831	0.0230	-0.0039	0.0078
0.1260	0.0837	0.0213	-0.0057	0.0103
0.1265	0.0840	0.0189	-0.0034	-0.0006
0.1270	0.0846	0.0233	-0.0047	0.0065
0.1275	0.0841	0.0202	-0.0039	0.0036
0.1280	0.0848	0.0234	-0.0040	0.0084
0.1285	0.0848	0.0195	-0.0043	0.0059
0.1290	0.0863	0.0227	-0.0056	0.0038
0.1295	0.0875	0.0261	-0.0058	0.0072
0.1300	0.0859	0.0213	-0.0051	0.0029
0.1305	0.0865	0.0244	-0.0040	0.0119
0.1310	0.0859	0.0225	-0.0041	0.0059
0.1315	0.0859	0.0237	-0.0053	0.0049
0.1320	0.0872	0.0213	-0.0074	0.0051
0.1325	0.0860	0.0222	-0.0057	0.0038
0.1330	0.0859	0.0224	-0.0086	0.0024
0.1335	0.0854	0.0210	-0.0068	0.0025
0.1340	0.0853	0.0236	-0.0058	0.0043
0.1345	0.0847	0.0214	-0.0071	0.0117
0.1350	0.0848	0.0218	-0.0070	0.0095
0.1355	0.0846	0.0222	-0.0071	0.0061
0.1360	0.0848	0.0254	-0.0067	0.0030
0.1365	0.0838	0.0216	-0.0052	0.0032
0.1370	0.0842	0.0210	-0.0088	0.0077
0.1375	0.0817	0.0193	-0.0064	0.0046
0.1380	0.0823	0.0248	-0.0078	0.0045
0.1385	0.0828	0.0251	-0.0063	0.0100
0.1390	0.0823	0.0214	-0.0075	0.0058
0.1395	0.0828	0.0263	-0.0072	0.0149
0.1400	0.0819	0.0154	-0.0071	0.0056
0.1405	0.0816	0.0231	-0.0072	0.0008
0.1410	0.0831	0.0198	-0.0043	0.0078
0.1415	0.0824	0.0239	-0.0051	0.0007
0.1420	0.0826	0.0208	-0.0037	0.0043
0.1425	0.0837	0.0217	-0.0047	0.0083
0.1430	0.0840	0.0231	-0.0062	0.0148
0.1435	0.0845	0.0210	-0.0063	0.0051
0.1440	0.0843	0.0219	-0.0031	0.0069
0.1445	0.0854	0.0226	-0.0037	0.0027
0.1450	0.0843	0.0195	-0.0042	0.0019
0.1455	0.0853	0.0227	-0.0033	0.0074
0.1460	0.0875	0.0254	-0.0041	0.0028
0.1465	0.0863	0.0203	-0.0044	0.0048
0.1470	0.0860	0.0210	-0.0056	0.0083
0.1475	0.0862	0.0219	-0.0043	0.0087
0.1480	0.0856	0.0242	-0.0036	0.0056
0.1485	0.0875	0.0228	-0.0035	0.0057
0.1490	0.0869	0.0210	-0.0067	0.0104
0.1495	0.0859	0.0222	-0.0043	0.0036
0.1500	0.0866	0.0234	-0.0061	0.0074
0.1505	0.0858	0.0239	-0.0059	0.0076
0.1510	0.0853	0.0207	-0.0065	0.0056
0.1515	0.0847	0.0242	-0.0076	0.0011
0.1520	0.0839	0.0195	-0.0064	0.0095
0.1525	0.0845	0.0202	-0.0079	0.0045
0.1530	0.0837	0.0222	-0.0043	0.0047
0.1535	0.0838	0.0201	-0.0078	0.0049
0.1540	0.0822	0.0192	-0.0080	0.0050
0.1545	0.0815	0.0183	-0.0067	0.0048
0.1550	0.0830	0.0192	-0.0088	0.0032
0.1555	0.0821	0.0222	-0.0068	0.0077
0.1560	0.0829	0.0235	-0.0082	0.0079
0.1565	0.0826	0.0220	-0.0091	0.0025
0.1570	0.0814	0.0245	-0.0078	0.0068
0.1575	0.0825	0.0182	-0.0047	0.0091
0.1580	0.0828	0.0210	-0.0062	0.0091
0.1585	0.0825	0.0171	-0.0069	0.0132
0.1590	0.0836	0.0250	-0.0082	0.0111
0.1595	0.0839	0.0240	-0.0075	0.0074
0.1600	0.0839	0.0194	-0.0056	-0.0015
0.1605	0.0843	0.0211	-0.0058	0.0042
0.1610	0.0839	0.0200	-0.0036	0.0039
0.1615	0.0845	0.0239	-0.0038	0.0056
0.1620	0.0846	0.0235	-0.0052	0.0030
0.1625	0.0870	0.0219	-0.0038	0.0077
0.1630	0.0868	0.0208	-0.0048	0.0056
0.1635	0.0859	0.0238	-0.0028	0.0124
0.1640	0.0867	0.0189	-0.0014	0.0107
0.1645	0.0855	0.0207	-0.0031	0.0103
0.1650	0.0866	0.0202	-0.0033	0.0015
0.1655	0.0874	0.0225	-0.0027	0.0082
0.1660	0.0860	0.0261	-0.0027	0.0105
0.1665	0.0862	0.0245	-0.0024	0.0028
0.1670	0.0859	0.0231	-0.0028	0.0019
0.1675	0.0851	0.0222	-0.0040	0.0063
0.1680	0.0853	0.0219	-0.0027	0.0026
0.1685	0.0842	0.0232	-0.0037	0.0012
0.1690	0.0841	0.0232	-0.0048	0.0047
0.1695	0.0842	0.0230	-0.0050	0.0040
0.1700	0.0839	0.0178	-0.0069	0.0005
0.1705	0.0831	0.0201	-0.0050	0.0015
0.1710	0.0811	0.0236	-0.0071	0.0078
0.1715	0.0826	0.0182	-0.0060	0.0071
0.1720	0.0824	0.0245	-0.0068	0.0039
0.1725	0.0822	0.0219	-0.0066	0.0040
0.1730	0.0831	0.0186	-0.0081	0.0039
0.1735	0.0819	0.0225	-0.0071	0.0081
0.1740	0.0822	0.0199	-0.0052	0.0032
0.1745	0.0826	0.0200	-0.0069	0.0065
0.1750	0.0828	0.0196	-0.0053	0.0086
0.1755	0.0834	0.0251	-0.0044	0.0067
0.1760	0.0842	0.0222	-0.0058	0.0030
0.1765	0.0837	0.0195	-0.0067	-0.0014
0.1770	0.0840	0.0257	-0.0071	-0.0004
0.1775	0.0842	0.0217	-0.0065	0.0090
0.1780	0.0850	0.0226	-0.0066	0.0061
0.1785	0.0846	0.0212	-0.0058	0.0073
0.1790	0.0863	0.0195	-0.0050	0.0093
0.1795	0.0873	0.0237	-0.0069	0.0025
0.1800	0.0859	0.0233	-0.0031	0.0079
0.1805	0.0865	0.0205	-0.0059	0.0070
0.1810	0.0857	0.0216	-0.0055	-0.0001
0.1815	0.0862	0.0223	-0.0063	-0.0019
0.1820	0.0874	0.0180	-0.0053	0.0000
0.1825	0.0861	0.0210	-0.0049	0.0051
0.1830	0.0856	0.0244	-0.0060	0.0048
0.1835	0.0860	0.0216	-0.0043	0.0036
0.1840	0.0854	0.0244	-0.0061	0.0038
0.1845	0.0846	0.0191	-0.0039	0.0100
0.1850	0.0847	0.0237	-0.0052	0.0052
0.1855	0.0841	0.0186	-0.0048	-0.0012
0.1860	0.0843	0.0228	-0.0048	0.0010
0.1865	0.0837	0.0195	-0.0039	0.0026
0.1870	0.0840	0.0250	-0.0058	0.0037
0.1875	0.0815	0.0205	-0.0058	-0.0013
0.1880	0.0823	0.0208	-0.0074	0.0021
0.1885	0.0831	0.0245	-0.0054	0.0090
0.1890	0.0821	0.0221	-0.0029	0.0009
0.1895	0.0830	0.0225	-0.0048	0.0079
0.1900	0.0821	0.0261	-0.0077	0.0021
0.1905	0.0819	0.0213	-0.0046	0.0073
0.1910	0.0828	0.0166	-0.0049	0.0048
0.1915	0.0826	0.0228	-0.0063	0.0003
0.1920	0.0824	0.0226	-0.0065	0.0071
0.1925	0.0837	0.0220	-0.0062	0.0020
0.1930	0.0838	0.0215	-0.0083	0.0135
0.1935	0.0842	0.0214	-0.0056	0.0059
0.1940	0.0844	0.0206	-0.0063	0.0018
0.1945	0.0846	0.0238	-0.0063	0.0020
0.1950	0.0845	0.0231	-0.0061	0.0040
0.1955	0.0855	0.0234	-0.0051	0.0092
0.1960	0.0872	0.0205	-0.0048	0.0070
0.1965	0.0859	0.0298	-0.0065	0.0045
0.1970	0.0862	0.0208	-0.0051	0.0058
0.1975	0.0865	0.0225	-0.0059	0.0055
0.1980	0.0857	0.0226	-0.0071	0.0060
0.1985	0.0870	0.0219	-0.0067	0.0020
0.1990	0.0868	0.0228	-0.0068	0.0076
0.1995	0.0857	0.0271	-0.0062	0.0056
0.2000	0.0862	0.0242	-0.0079	0.0080
0.2005	0.0852	0.0216	-0.0041	0.0029
0.2010	0.0848	0.0217	-0.0074	0.0004
0.2015	0.0848	0.0219	-0.0021	-0.0017
0.2020	0.0843	0.0215	-0.0040	0.0097
0.2025	0.0844	0.0199	-0.0046	0.0040
0.2030	0.0839	0.0211	-0.0059	0.0034
0.2035	0.0836	0.0236	-0.0051	0.0094
0.2040	0.0821	0.0229	-0.0036	0.0007
0.2045	0.0811	0.0251	-0.0048	0.0051
0.2050	0.0827	0.0213	-0.0045	0.0053
0.2055	0.0820	0.0231	-0.0064	0.0024
0.2060	0.0827	0.0227	-0.0032	0.0122
0.2065	0.0826	0.0198	-0.0050	0.0043
0.2070	0.0814	0.0191	-0.0039	0.0101
0.2075	0.0826	0.0195	-0.0024	0.0035
0.2080	0.0830	0.0219	-0.0061	0.0063
0.2085	0.0821	0.0229	-0.0045	0.0078
0.2090	0.0838	0.0220	-0.0052	0.0046
0.2095	0.0834	0.0237	-0.0035	0.0090
0.2100	0.0841	0.0228	-0.0057	0.0110
0.2105	0.0844	0.0210	-0.0039	0.0010
0.2110	0.0842	0.0227	-0.0050	0.0027
0.2115	0.0849	0.0230	-0.0040	0.0099
0.2120	0.0852	0.0257	-0.0053	0.0048
0.2125	0.0872	0.0222	-0.0037	0.0058
0.2130	0.0865	0.0264	-0.0054	0.0078
0.2135	0.0859	0.0225	-0.0068	0.0090
0.2140	0.0867	0.0235	-0.0055	0.0082
0.2145	0.0851	0.0236	-0.0062	0.0052
0.2150	0.0870	0.0224	-0.0076	0.0049
0.2155	0.0869	0.0181	-0.0063	0.0000
0.2160	0.0858	0.0226	-0.0062	0.0000
0.2165	0.0865	0.0177	-0.0051	0.0089
0.2170	0.0859	0.0267	-0.0074	-0.0009
0.2175	0.0848	0.0243	-0.0058	0.0025
0.2180	0.0849	0.0205	-0.0062	0.0112
0.2185	0.0842	0.0237	-0.0059	0.0056
0.2190	0.0846	0.0211	-0.0059	0.0043
0.2195	0.0839	0.0213	-0.0074	0.0069
0.2200	0.0839	0.0218	-0.0062	0.0049
0.2205	0.0833	0.0242	-0.0057	0.0047
0.2210	0.0813	0.0225	-0.0044	0.0058
0.2215	0.0826	0.0219	-0.0068	0.0091
0.2220	0.0827	0.0236	-0.0043	0.0061
0.2225	0.0824	0.0239	-0.0060	0.0031
0.2230	0.0830	0.0209	-0.0042	0.0021
0.2235	0.0814	0.0228	-0.0064	0.0086
0.2240	0.0819	0.0249	-0.0036	0.0017
0.2245	0.0826	0.0186	-0.0055	0.0015
0.2250	0.0821	0.0227	-0.0032	0.0059
0.2255	0.0829	0.0189	-0.0059	0.0031
0.2260	0.0839	0.0242	-0.0051	0.0069
0.2265	0.0838	0.0229	-0.0048	0.0058
0.2270	0.0844	0.0194	-0.0040	0.0042
0.2275	0.0842	0.0263	-0.0060	0.0065
0.2280	0.0846	0.0236	-0.0062	0.0053
0.2285	0.0845	0.0215	-0.0045	0.0079
0.2290	0.0860	0.0216	-0.0052	0.0031
0.2295	0.0868	0.0197	-0.0056	0.0058
0.2300	0.0854	0.0277	-0.0047	0.0066
0.2305	0.0869	0.0233	-0.0035	0.0035
0.2310	0.0856	0.0245	-0.0053	0.0065
0.2315	0.0857	0.0249	-0.0036	-0.0001
0.2320	0.0872	0.0186	-0.0053	0.0050
0.2325	0.0861	0.0192	-0.0072	0.0070
0.2330	0.0860	0.0219	-0.0058	0.0132
0.2335	0.0859	0.0181	-0.0073	0.0072
0.2340	0.0853	0.0267	-0.0081	0.0005
0.2345	0.0851	0.0251	-0.0077	0.0095
0.2350	0.0846	0.0267	-0.0056	0.0028
0.2355	0.0842	0.0202	-0.0064	0.0018
0.2360	0.0835	0.0194	-0.0065	0.0065
0.2365	0.0839	0.0223	-0.0072	0.0078
0.2370	0.0837	0.0251	-0.0066	0.0021
0.2375	0.0814	0.0225	-0.0061	0.0056
0.2380	0.0819	0.0219	-0.0063	0.0043
0.2385	0.0828	0.0230	-0.0049	0.0098
0.2390	0.0820	0.0219	-0.0072	0.0005
0.2395	0.0829	0.0252	-0.0045	0.0039
0.2400	0.0821	0.0223	-0.0082	0.0059
0.2405	0.0815	0.0231	-0.0068	0.0041
0.2410	0.0828	0.0231	-0.0066	0.0071
0.2415	0.0822	0.0180	-0.0045	0.0100
0.2420	0.0828	0.0239	-0.0050	0.0111
0.2425	0.0832	0.0220	-0.0061	0.0003
0.2430	0.0832	0.0226	-0.0048	0.0012
0.2435	0.0844	0.0169	-0.0065	0.0016
0.2440	0.0845	0.0218	-0.0052	0.0060
0.2445	0.0842	0.0242	-0.0047	0.0053
0.2450	0.0845	0.0207	-0.0046	0.0024
0.2455	0.0849	0.0218	-0.0042	0.0073
0.2460	0.0873	0.0187	-0.0053	0.0020
0.2465	0.0856	0.0263	-0.0044	0.0057
0.2470	0.0862	0.0234	-0.0029	0.0053
0.2475	0.0865	0.0232	-0.0045	0.0076
0.2480	0.0859	0.0184	-0.0058	0.0041
0.2485	0.0870	0.0225	-0.0039	0.0062
0.2490	0.0866	0.0277	-0.0041	0.0055
0.2495	0.0858	0.0223	-0.0060	0.0028
0.2500	0.0862	0.0260	-0.0048	0.0082
0.2505	0.0852	0.0213	-0.0058	0.0018
0.2510	0.0850	0.0243	-0.0065	0.0061
0.2515	0.0847	0.0229	-0.0060	0.0035
0.2520	0.0839	0.0239	-0.0061	0.0026
0.2525	0.0843	0.0211	-0.0072	0.0068
0.2530	0.0839	0.0247	-0.0058	0.0091
0.2535	0.0842	0.0224	-0.0047	0.0049
0.2540	0.0821	0.0216	-0.0078	0.0056
0.2545	0.0818	0.0197	-0.0045	0.0026
0.2550	0.0829	0.0232	-0.0054	0.0097
0.2555	0.0821	0.0270	-0.0065	0.0062
0.2560	0.0827	0.0189	-0.0048	0.0001
0.2565	0.0827	0.0256	-0.0077	0.0042
0.2570	0.0813	0.0234	-0.0071	0.0065
0.2575	0.0823	0.0200	-0.0073	0.0050
0.2580	0.0826	0.0218	-0.0053	0.0030
0.2585	0.0824	0.0221	-0.0067	-0.0017
0.2590	0.0830	0.0239	-0.0043	0.0086
0.2595	0.0834	0.0219	-0.0065	0.0017
0.2600	0.0839	0.0184	-0.0072	0.0073
0.2605	0.0841	0.0180	-0.0063	0.0020
0.2610	0.0842	0.0249	-0.0058	0.0029
0.2615	0.0848	0.0231	-0.0071	0.0083
0.2620	0.0850	0.0212	-0.0047	0.0024
0.2625	0.0866	0.0223	-0.0055	0.0061
0.2630	0.0865	0.0241	-0.0062	0.0014
0.2635	0.0858	0.0259	-0.0046	0.0072
0.2640	0.0866	0.0273	-0.0037	0.0094
0.2645	0.0853	0.0244	-0.0038	0.0087
0.2650	0.0869	0.0192	-0.0072	0.0071
0.2655	0.0865	0.0240	-0.0049	0.0077
0.2660	0.0861	0.0225	-0.0037	0.0037
