Flexible Shaft
9/10/2026 3:42:21 PM
Sample Rate (Hz) = 2000.00
Effective Sample Rate (Hz) = 2000.00
time (s)	Voltage (V)	Current (A)	Distal Tach (rad/s)	Motor Tach (rad/s)
0.0725	7.1859	0.2514	64.6156	65.8706
0.0730	7.1845	0.2627	64.8530	65.6218
0.0735	7.1836	0.2720	65.2153	65.5314
0.0740	7.1839	0.2720	65.6641	65.6280
0.0745	7.1850	0.2581	66.1332	66.0180
0.0750	7.1855	0.2523	66.3758	65.9652
0.0755	7.1861	0.2484	66.4481	65.9138
0.0760	7.1867	0.2357	66.6570	65.7949
0.0765	7.1878	0.2261	66.7945	65.6277
0.0770	7.1864	0.2422	67.0589	65.9075
0.0775	7.1854	0.2537	66.3551	65.7841
0.0780	7.1854	0.2538	65.5578	65.6185
0.0785	7.1855	0.2496	66.1801	65.8623
0.0790	7.1861	0.2452	66.6074	66.0988
0.0795	7.1870	0.2383	66.9701	65.9271
0.0800	7.1878	0.2310	67.1553	66.0618
0.0805	7.1867	0.2404	67.3836	65.9400
0.0810	7.1857	0.2482	67.4884	65.5545
0.0815	7.1849	0.2550	67.4473	65.5082
0.0820	7.1844	0.2666	67.1929	65.4889
0.0825	7.1837	0.2685	66.8407	65.5400
0.0830	7.1845	0.2668	66.3146	65.8847
0.0835	7.1840	0.2669	65.0909	66.1150
0.0840	7.1843	0.2658	64.6330	65.9518
0.0845	7.1854	0.2526	63.3494	65.9961
0.0850	7.1855	0.2543	63.5725	66.2206
0.0855	7.1866	0.2353	64.0194	65.8893
0.0860	7.1872	0.2352	64.2609	65.8270
0.0865	7.1864	0.2406	64.7767	65.8158
0.0870	7.1870	0.2367	65.2206	65.7860
0.0875	7.1865	0.2422	65.6375	66.0409
0.0880	7.1870	0.2354	65.8020	66.1314
0.0885	7.1866	0.2375	66.2005	66.1098
0.0890	7.1869	0.2354	66.4553	66.0944
0.0895	7.1869	0.2354	66.7126	66.3214
0.0900	7.1870	0.2401	66.6546	65.8472
0.0905	7.1859	0.2442	66.9915	65.8101
0.0910	7.1847	0.2596	66.1920	65.9362
0.0915	7.1840	0.2629	65.4022	65.9831
0.0920	7.1842	0.2684	65.8729	65.8624
0.0925	7.1851	0.2596	66.4087	65.7568
0.0930	7.1855	0.2516	66.9771	65.4021
0.0935	7.1868	0.2351	67.0791	65.5224
0.0940	7.1877	0.2283	67.2103	65.8964
0.0945	7.1857	0.2460	67.3126	65.4671
0.0950	7.1859	0.2488	67.5087	65.4499
0.0955	7.1858	0.2508	67.2543	65.7094
0.0960	7.1855	0.2464	66.8510	65.9821
0.0965	7.1862	0.2452	66.3864	65.9515
0.0970	7.1862	0.2460	66.0337	65.7183
0.0975	7.1859	0.2472	65.0616	65.5607
0.0980	7.1860	0.2416	64.1520	65.5202
0.0985	7.1854	0.2478	63.3155	65.9847
0.0990	7.1855	0.2549	63.8381	65.8853
0.0995	7.1844	0.2631	64.2708	65.8230
0.1000	7.1842	0.2639	64.5292	65.9534
0.1005	7.1847	0.2576	64.9183	66.0087
0.1010	7.1848	0.2563	65.4172	66.1025
0.1015	7.1845	0.2630	65.8502	66.0047
0.1020	7.1844	0.2710	66.0670	65.7138
0.1025	7.1855	0.2565	66.1845	65.6348
0.1030	7.1871	0.2385	66.5343	65.7799
0.1035	7.1865	0.2373	66.8088	65.6429
0.1040	7.1869	0.2381	66.8522	65.7655
0.1045	7.1871	0.2313	65.0977	65.8249
0.1050	7.1878	0.2267	65.2057	65.6646
0.1055	7.1880	0.2239	65.8978	65.6319
0.1060	7.1879	0.2245	66.2469	65.7447
0.1065	7.1875	0.2250	66.5850	65.7845
0.1070	7.1863	0.2398	66.9351	65.7323
0.1075	7.1856	0.2511	67.3780	65.8486
0.1080	7.1848	0.2627	67.3539	65.8282
0.1085	7.1847	0.2614	67.2986	65.8408
0.1090	7.1853	0.2544	67.1643	66.0979
0.1095	7.1854	0.2570	67.1787	65.8805
0.1100	7.1853	0.2532	66.5818	65.8213
0.1105	7.1865	0.2387	65.9875	65.9176
0.1110	7.1869	0.2364	65.1097	65.9742
0.1115	7.1862	0.2462	64.2567	65.8126
0.1120	7.1858	0.2439	64.0167	66.0625
0.1125	7.1860	0.2438	63.5466	66.2327
0.1130	7.1860	0.2464	64.0851	66.0032
0.1135	7.1868	0.2408	64.6112	66.0909
0.1140	7.1865	0.2429	65.1802	65.8805
0.1145	7.1868	0.2369	65.3494	65.9505
0.1150	7.1869	0.2388	65.7349	66.0980
0.1155	7.1848	0.2517	66.1746	66.0958
0.1160	7.1841	0.2655	66.5806	65.6347
0.1165	7.1826	0.2810	66.5532	65.5508
0.1170	7.1818	0.2911	66.7009	65.4387
0.1175	7.1820	0.2900	66.8050	65.5965
0.1180	7.1826	0.2844	66.4225	65.8838
0.1185	7.1826	0.2874	66.4904	65.6890
0.1190	7.1832	0.2769	65.8853	65.6403
0.1195	7.1844	0.2573	65.9111	65.9130
0.1200	7.1842	0.2691	66.7041	66.0451
0.1205	7.1847	0.2626	66.8704	65.5806
0.1210	7.1842	0.2646	66.9720	65.4983
0.1215	7.1849	0.2595	67.1794	65.3783
0.1220	7.1852	0.2575	67.4343	65.4119
0.1225	7.1855	0.2537	67.3567	65.9972
0.1230	7.1865	0.2478	66.8793	66.1907
0.1235	7.1866	0.2404	66.4930	66.1895
0.1240	7.1859	0.2425	66.1798	66.3412
0.1245	7.1848	0.2500	65.6750	66.2697
0.1250	7.1841	0.2590	63.5791	65.9480
0.1255	7.1835	0.2741	63.1009	65.8014
0.1260	7.1840	0.2649	63.6936	65.6454
0.1265	7.1849	0.2636	64.1845	65.4523
0.1270	7.1850	0.2595	64.4532	65.5167
0.1275	7.1857	0.2469	64.6868	65.7965
0.1280	7.1871	0.2366	65.2959	66.0005
0.1285	7.1862	0.2387	65.8579	66.0948
0.1290	7.1862	0.2412	66.1079	65.9390
0.1295	7.1867	0.2366	66.2045	65.6836
0.1300	7.1874	0.2307	66.5708	65.6047
0.1305	7.1875	0.2267	66.9059	65.7874
0.1310	7.1881	0.2264	67.0047	65.6087
0.1315	7.1878	0.2265	66.0564	65.5801
0.1320	7.1872	0.2286	66.5045	65.8830
0.1325	7.1872	0.2337	66.5416	66.0727
0.1330	7.1865	0.2400	65.9738	66.2084
0.1335	7.1867	0.2404	66.2705	66.0612
0.1340	7.1860	0.2468	66.6793	65.9927
0.1345	7.1853	0.2552	67.1011	65.8889
0.1350	7.1856	0.2489	67.3083	66.2284
0.1355	7.1862	0.2455	67.1329	65.8862
0.1360	7.1863	0.2434	67.1833	65.8387
0.1365	7.1872	0.2328	67.1594	66.0820
0.1370	7.1885	0.2231	66.9212	66.1246
0.1375	7.1889	0.2191	66.0947	65.9195
0.1380	7.1875	0.2292	65.7700	65.9215
0.1385	7.1867	0.2366	64.1651	65.9972
0.1390	7.1864	0.2419	63.1942	65.9665
0.1395	7.1875	0.2362	63.4956	66.2420
0.1400	7.1879	0.2324	63.7512	65.8029
0.1405	7.1878	0.2277	64.4123	65.5741
0.1410	7.1878	0.2252	64.7546	65.5979
0.1415	7.1871	0.2307	65.0919	65.9045
0.1420	7.1863	0.2430	65.4275	65.6564
0.1425	7.1852	0.2553	65.9880	65.5123
0.1430	7.1844	0.2708	66.3591	65.5584
0.1435	7.1834	0.2717	66.5148	65.6915
0.1440	7.1839	0.2705	66.5751	66.1974
0.1445	7.1843	0.2668	66.8618	65.6910
0.1450	7.1851	0.2545	67.0205	65.5324
0.1455	7.1866	0.2405	66.6094	65.5858
0.1460	7.1878	0.2311	66.4601	65.7939
0.1465	7.1870	0.2364	66.2180	66.0012
0.1470	7.1866	0.2422	66.1736	65.9526
0.1475	7.1859	0.2493	66.6759	65.9362
0.1480	7.1858	0.2537	66.8021	65.8736
0.1485	7.1857	0.2466	67.0816	66.2097
0.1490	7.1856	0.2472	67.2330	65.9539
0.1495	7.1865	0.2457	67.3588	65.7943
0.1500	7.1858	0.2457	67.0019	65.7887
0.1505	7.1858	0.2493	66.7833	65.8153
0.1510	7.1851	0.2523	66.3451	65.7289
0.1515	7.1845	0.2639	66.1135	65.9665
0.1520	7.1837	0.2720	63.9186	65.9388
0.1525	7.1849	0.2574	62.8868	65.7377
0.1530	7.1856	0.2507	63.4390	65.7314
0.1535	7.1861	0.2446	63.7729	65.5050
0.1540	7.1867	0.2361	64.1189	65.3680
0.1545	7.1872	0.2315	64.4413	65.7025
0.1550	7.1870	0.2392	65.1590	65.8009
0.1555	7.1870	0.2329	65.5110	65.7623
0.1560	7.1867	0.2407	65.7455	66.0279
0.1565	7.1863	0.2364	65.9958	66.2377
0.1570	7.1871	0.2331	66.4905	66.0327
0.1575	7.1876	0.2270	66.7235	66.0056
0.1580	7.1878	0.2201	66.7983	65.9113
0.1585	7.1878	0.2265	66.7854	65.7301
0.1590	7.1866	0.2383	67.0798	66.0076
0.1595	7.1849	0.2588	66.6535	66.0625
0.1600	7.1837	0.2645	66.1188	66.1453
0.1605	7.1832	0.2718	66.1230	66.1846
0.1610	7.1851	0.2638	66.5278	66.3675
0.1615	7.1862	0.2528	67.1198	65.9111
0.1620	7.1856	0.2496	67.1986	65.8102
0.1625	7.1856	0.2513	67.2571	65.9029
0.1630	7.1859	0.2445	67.3591	65.7322
0.1635	7.1859	0.2467	67.5729	65.9020
0.1640	7.1858	0.2484	67.1235	65.7339
0.1645	7.1855	0.2514	66.6822	65.5781
0.1650	7.1855	0.2525	66.0390	65.5255
0.1655	7.1859	0.2425	65.0886	65.9437
0.1660	7.1869	0.2363	63.8781	65.6108
0.1665	7.1874	0.2309	62.9568	65.5128
0.1670	7.1886	0.2181	63.6337	65.6669
0.1675	7.1878	0.2242	64.0195	65.5396
0.1680	7.1867	0.2431	64.5349	65.9255
0.1685	7.1854	0.2523	64.6899	65.7204
0.1690	7.1833	0.2667	65.0766	65.5523
0.1695	7.1846	0.2615	65.6393	65.5697
0.1700	7.1856	0.2480	66.1303	65.9287
0.1705	7.1864	0.2395	66.2635	65.9457
0.1710	7.1868	0.2372	66.3055	65.8775
0.1715	7.1878	0.2310	66.6246	65.8983
0.1720	7.1889	0.2160	66.8620	65.6687
0.1725	7.1883	0.2160	67.0168	65.9324
0.1730	7.1875	0.2333	66.5036	65.9002
0.1735	7.1871	0.2331	65.5947	65.6887
0.1740	7.1868	0.2348	66.1137	65.8243
0.1745	7.1871	0.2304	66.5144	66.1102
0.1750	7.1871	0.2351	66.7983	65.9086
0.1755	7.1883	0.2218	67.1210	66.0165
0.1760	7.1882	0.2267	67.3976	66.0194
0.1765	7.1863	0.2447	67.4954	65.6029
0.1770	7.1855	0.2490	67.4247	65.5275
0.1775	7.1847	0.2578	67.2784	65.5269
0.1780	7.1836	0.2676	66.8569	65.5378
0.1785	7.1841	0.2623	66.5601	65.8433
0.1790	7.1842	0.2674	65.2324	66.1205
0.1795	7.1843	0.2655	64.8416	65.9981
0.1800	7.1850	0.2561	63.7092	65.9236
0.1805	7.1857	0.2514	63.3424	66.2035
0.1810	7.1872	0.2354	63.8944	65.9363
0.1815	7.1871	0.2370	64.1863	65.8051
0.1820	7.1863	0.2351	64.8465	65.8561
0.1825	7.1869	0.2339	65.0800	65.7783
0.1830	7.1867	0.2393	65.4325	66.0061
0.1835	7.1868	0.2323	65.7671	66.1999
0.1840	7.1871	0.2313	66.2938	66.2241
0.1845	7.1872	0.2326	66.3973	66.0504
0.1850	7.1874	0.2328	66.5655	66.3181
0.1855	7.1867	0.2376	66.6175	65.9059
0.1860	7.1857	0.2449	67.0409	65.7480
0.1865	7.1846	0.2580	66.5524	65.9053
0.1870	7.1839	0.2682	65.3671	65.9917
0.1875	7.1840	0.2703	65.7807	65.8889
0.1880	7.1844	0.2607	66.3127	65.7473
0.1885	7.1855	0.2587	66.9103	65.5078
0.1890	7.1866	0.2399	67.0199	65.4444
0.1895	7.1871	0.2351	67.1752	65.9148
0.1900	7.1858	0.2449	67.3457	65.5392
0.1905	7.1853	0.2488	67.5903	65.4028
0.1910	7.1855	0.2529	67.2846	65.6145
0.1915	7.1855	0.2508	66.9179	65.8861
0.1920	7.1862	0.2452	66.5023	65.9400
0.1925	7.1862	0.2441	66.2224	65.7695
0.1930	7.1858	0.2461	65.2427	65.6458
0.1935	7.1864	0.2418	64.3508	65.4957
0.1940	7.1862	0.2415	63.4703	65.9264
0.1945	7.1856	0.2511	63.7603	65.9577
0.1950	7.1848	0.2549	64.2035	65.8180
0.1955	7.1840	0.2620	64.3828	65.9511
0.1960	7.1847	0.2598	64.8395	66.0436
0.1965	7.1852	0.2605	65.4143	66.0905
0.1970	7.1848	0.2612	65.8229	66.0494
0.1975	7.1837	0.2694	65.9653	65.7805
0.1980	7.1854	0.2587	66.1023	65.6410
0.1985	7.1867	0.2418	66.5954	65.7735
0.1990	7.1870	0.2401	66.6881	65.6370
0.1995	7.1867	0.2350	66.9109	65.7112
0.2000	7.1881	0.2249	65.4392	65.8474
0.2005	7.1874	0.2266	65.1194	65.6869
0.2010	7.1886	0.2211	65.8808	65.6298
0.2015	7.1890	0.2165	66.0202	65.7360
0.2020	7.1882	0.2233	66.5403	65.7690
0.2025	7.1869	0.2393	66.9094	65.6988
0.2030	7.1857	0.2481	67.3615	65.7949
0.2035	7.1850	0.2567	67.2965	65.8241
0.2040	7.1852	0.2570	67.2387	65.8060
0.2045	7.1853	0.2518	67.2838	66.1029
0.2050	7.1852	0.2561	67.2707	65.9597
0.2055	7.1852	0.2515	66.6747	65.8182
0.2060	7.1863	0.2413	66.0667	65.8951
0.2065	7.1868	0.2320	65.3926	65.9276
0.2070	7.1873	0.2320	64.3846	65.7900
0.2075	7.1874	0.2334	64.1343	65.9340
0.2080	7.1868	0.2363	63.4969	66.2315
0.2085	7.1874	0.2354	63.9801	65.9831
0.2090	7.1879	0.2306	64.6137	66.0748
0.2095	7.1872	0.2347	65.0991	65.9322
0.2100	7.1868	0.2310	65.2796	65.9456
0.2105	7.1875	0.2241	65.5924	66.1095
0.2110	7.1855	0.2434	66.2024	66.1609
0.2115	7.1850	0.2572	66.5705	65.6775
0.2120	7.1841	0.2641	66.5200	65.5205
0.2125	7.1830	0.2789	66.6702	65.4275
0.2130	7.1829	0.2762	66.9444	65.4644
0.2135	7.1844	0.2704	66.4963	65.8315
0.2140	7.1849	0.2628	66.5004	65.6978
0.2145	7.1853	0.2516	65.9601	65.6080
0.2150	7.1865	0.2391	65.8876	65.8371
0.2155	7.1874	0.2384	66.6692	66.0856
0.2160	7.1873	0.2312	66.8417	65.6452
0.2165	7.1868	0.2416	66.9434	65.4742
0.2170	7.1870	0.2340	67.1886	65.4118
0.2175	7.1872	0.2343	67.4577	65.3161
0.2180	7.1872	0.2310	67.4282	65.8690
0.2185	7.1874	0.2305	66.9478	66.1643
0.2190	7.1875	0.2302	66.6967	66.1397
0.2195	7.1874	0.2292	66.2638	66.2789
0.2200	7.1869	0.2401	65.8692	66.2931
0.2205	7.1856	0.2503	63.9309	65.9585
0.2210	7.1840	0.2648	63.1050	65.7990
0.2215	7.1842	0.2629	63.7217	65.6438
0.2220	7.1844	0.2655	64.0257	65.4723
0.2225	7.1846	0.2633	64.3544	65.4836
0.2230	7.1855	0.2503	64.7129	65.7619
0.2235	7.1858	0.2445	65.3108	65.9474
0.2240	7.1866	0.2447	65.6838	66.0569
0.2245	7.1854	0.2536	66.0209	65.9527
0.2250	7.1856	0.2497	66.2310	65.6821
0.2255	7.1857	0.2490	66.6403	65.5497
0.2260	7.1862	0.2484	66.7764	65.7277
0.2265	7.1863	0.2397	67.0034	65.6518
0.2270	7.1865	0.2445	66.2782	65.5178
0.2275	7.1859	0.2430	66.5260	65.8273
0.2280	7.1861	0.2414	66.6814	66.0125
0.2285	7.1863	0.2467	65.8552	66.2084
0.2290	7.1860	0.2423	66.1517	66.0743
0.2295	7.1859	0.2478	66.7574	65.9699
0.2300	7.1846	0.2596	67.1485	65.8035
0.2305	7.1847	0.2658	67.2136	66.1140
0.2310	7.1849	0.2567	67.0762	65.9515
0.2315	7.1857	0.2472	67.2994	65.7809
0.2320	7.1864	0.2425	67.2981	66.0696
0.2325	7.1868	0.2312	66.9416	66.1131
0.2330	7.1877	0.2273	66.1385	65.9815
0.2335	7.1868	0.2337	65.9441	65.8618
0.2340	7.1860	0.2464	64.7345	66.0077
0.2345	7.1858	0.2480	63.2109	65.8875
0.2350	7.1862	0.2468	63.3539	66.2051
0.2355	7.1867	0.2355	63.6621	65.8477
0.2360	7.1871	0.2333	64.4398	65.5598
0.2365	7.1878	0.2295	64.7420	65.5087
0.2370	7.1870	0.2372	64.9839	65.8192
0.2375	7.1859	0.2431	65.3476	65.7361
0.2380	7.1852	0.2591	66.0304	65.5160
0.2385	7.1841	0.2670	66.3713	65.5858
0.2390	7.1842	0.2653	66.4044	65.5910
0.2395	7.1844	0.2675	66.5174	66.1440
0.2400	7.1845	0.2621	66.9349	65.7770
0.2405	7.1851	0.2531	67.1748	65.4575
0.2410	7.1869	0.2410	66.6028	65.5518
0.2415	7.1882	0.2219	66.4017	65.6735
0.2420	7.1878	0.2263	66.4073	65.9769
0.2425	7.1869	0.2316	66.2438	65.9432
0.2430	7.1864	0.2410	66.6518	65.9645
0.2435	7.1865	0.2424	66.6629	65.8356
0.2440	7.1865	0.2418	67.0301	66.2077
0.2445	7.1864	0.2405	67.3846	66.0345
0.2450	7.1871	0.2371	67.4666	65.8053
0.2455	7.1863	0.2442	66.9356	65.7816
0.2460	7.1862	0.2451	66.7850	65.8702
0.2465	7.1858	0.2445	66.4967	65.7115
0.2470	7.1846	0.2602	66.3964	65.8976
0.2475	7.1840	0.2659	64.3246	65.9317
0.2480	7.1849	0.2592	62.7121	65.6976
0.2485	7.1860	0.2470	63.4153	65.6899
0.2490	7.1868	0.2421	63.8235	65.5395
0.2495	7.1881	0.2272	64.1193	65.3223
0.2500	7.1882	0.2201	64.2376	65.6073
0.2505	7.1888	0.2149	64.9687	65.8153
0.2510	7.1886	0.2145	65.5754	65.7477
0.2515	7.1885	0.2219	65.8198	65.9666
0.2520	7.1880	0.2265	65.8235	66.2114
0.2525	7.1885	0.2297	66.3624	66.0617
0.2530	7.1884	0.2163	66.7555	65.9473
0.2535	7.1888	0.2094	66.9185	65.9551
0.2540	7.1885	0.2174	66.7281	65.6689
0.2545	7.1871	0.2319	66.8848	65.9359
0.2550	7.1860	0.2448	66.7658	66.0294
0.2555	7.1846	0.2610	66.3137	66.1245
0.2560	7.1837	0.2658	66.1989	66.1658
0.2565	7.1854	0.2554	66.4006	66.3484
0.2570	7.1866	0.2390	66.9703	66.0370
0.2575	7.1867	0.2407	67.2352	65.7330
0.2580	7.1858	0.2461	67.3129	65.9021
0.2585	7.1859	0.2451	67.3161	65.6930
0.2590	7.1857	0.2484	67.5797	65.8833
0.2595	7.1857	0.2488	67.3248	65.7315
0.2600	7.1863	0.2469	66.7578	65.5869
0.2605	7.1860	0.2452	66.1660	65.4826
0.2610	7.1856	0.2514	65.2407	65.8754
0.2615	7.1860	0.2499	64.2275	65.7574
0.2620	7.1860	0.2469	63.0163	65.4652
0.2625	7.1873	0.2333	63.4728	65.6649
0.2630	7.1875	0.2318	63.9017	65.4889
0.2635	7.1860	0.2454	64.4877	65.8115
0.2640	7.1853	0.2568	64.7030	65.7373
0.2645	7.1832	0.2777	65.0186	65.5145
0.2650	7.1830	0.2824	65.5637	65.5692
0.2655	7.1842	0.2706	66.0490	65.8400
0.2660	7.1858	0.2469	66.2056	66.0252
0.2665	7.1867	0.2442	66.2608	65.9128
0.2670	7.1863	0.2437	66.5614	65.9383
0.2675	7.1872	0.2346	66.8825	65.6660
0.2680	7.1863	0.2344	67.0088	65.8761
0.2685	7.1855	0.2517	66.6654	65.9302
0.2690	7.1857	0.2497	65.6313	65.6690
0.2695	7.1860	0.2458	65.9403	65.6848
0.2700	7.1860	0.2481	66.4569	66.0884
0.2705	7.1865	0.2413	66.7734	65.9696
0.2710	7.1877	0.2340	67.0954	65.9707
0.2715	7.1878	0.2268	67.3463	66.0598
0.2720	7.1865	0.2396	67.4783	65.6941
0.2725	7.1858	0.2433	67.3312	65.5198
0.2730	7.1851	0.2614	67.3236	65.5553
0.2735	7.1844	0.2605	66.9551	65.5354
0.2740	7.1849	0.2621	66.6928	65.7869
0.2745	7.1853	0.2578	65.4436	66.0975
0.2750	7.1848	0.2634	64.8423	66.0572
