Flexible Shaft
9/10/2026 3:44:30 PM
Sample Rate (Hz) = 2000.00
Effective Sample Rate (Hz) = 2000.00
time (s)	Voltage (V)	Current (A)	Distal Tach (rad/s)	Motor Tach (rad/s)

0.0000	3.0681	0.2524	24.6138	24.5310
0.0005	3.0673	0.2588	24.5951	24.4709
0.0010	3.0675	0.2582	24.4899	24.4567
0.0015	3.0676	0.2570	24.5337	24.4722
0.0020	3.0677	0.2516	24.6995	24.5206
0.0025	3.0703	0.2319	24.7209	24.5244
0.0030	3.0717	0.2219	24.6210	24.4652
0.0035	3.0727	0.2068	24.6255	24.4083
0.0040	3.0737	0.1987	24.8060	24.3813
0.0045	3.0733	0.1946	24.8575	24.3715
0.0050	3.0736	0.1947	24.7494	24.4237
0.0055	3.0737	0.1927	24.7087	24.4856
0.0060	3.0733	0.1962	24.8462	24.5267
0.0065	3.0744	0.1898	24.8547	24.5356
0.0070	3.0741	0.1927	24.7767	24.5367
0.0075	3.0742	0.1897	24.3736	24.5133
0.0080	3.0743	0.1865	24.2706	24.4618
0.0085	3.0740	0.1853	24.4145	24.3790
0.0090	3.0738	0.1890	24.3774	24.3270
0.0095	3.0731	0.2016	24.3822	24.3559
0.0100	3.0728	0.1980	24.4783	24.4278
0.0105	3.0734	0.1939	24.6364	24.4356
0.0110	3.0728	0.1980	24.6556	24.4406
0.0115	3.0717	0.2152	24.6464	24.4109
0.0120	3.0709	0.2210	24.7080	24.4134
0.0125	3.0714	0.2254	24.8374	24.4375
0.0130	3.0722	0.2110	24.8648	24.4708
0.0135	3.0730	0.2006	24.8303	24.4534
0.0140	3.0732	0.1957	24.8486	24.4070
0.0145	3.0732	0.1912	24.9686	24.4151
0.0150	3.0735	0.1948	25.0217	24.4020
0.0155	3.0726	0.2027	24.9450	24.3834
0.0160	3.0714	0.2109	24.9113	24.3684
0.0165	3.0711	0.2203	25.0146	24.3621
0.0170	3.0714	0.2180	25.0665	24.3710
0.0175	3.0704	0.2201	24.9832	24.4308
0.0180	3.0705	0.2319	24.9255	24.4290
0.0185	3.0702	0.2324	24.9914	24.3687
0.0190	3.0694	0.2382	25.0346	24.2980
0.0195	3.0689	0.2463	24.9246	24.2320
0.0200	3.0680	0.2554	24.7927	24.2170
0.0205	3.0674	0.2553	24.8002	24.2401
0.0210	3.0682	0.2499	24.7962	24.2939
0.0215	3.0691	0.2417	24.7038	24.3210
0.0220	3.0693	0.2375	24.5359	24.4093
0.0225	3.0691	0.2392	24.5295	24.4820
0.0230	3.0683	0.2436	24.4555	24.4679
0.0235	3.0685	0.2484	24.1675	24.4325
0.0240	3.0686	0.2501	24.0669	24.3562
0.0245	3.0686	0.2458	24.0377	24.3374
0.0250	3.0691	0.2425	24.0129	24.3261
0.0255	3.0692	0.2357	23.9280	24.3435
0.0260	3.0689	0.2451	23.5657	24.3905
0.0265	3.0689	0.2363	23.4016	24.4655
0.0270	3.0683	0.2405	23.5956	24.5570
0.0275	3.0690	0.2443	23.6206	24.6098
0.0280	3.0694	0.2410	23.6122	24.5650
0.0285	3.0696	0.2355	23.5979	24.5128
0.0290	3.0713	0.2186	23.7385	24.4512
0.0295	3.0717	0.2117	23.8233	24.4019
0.0300	3.0716	0.2117	23.8369	24.3826
0.0305	3.0708	0.2203	23.8577	24.3676
0.0310	3.0710	0.2229	23.9684	24.3658
0.0315	3.0700	0.2316	24.0268	24.3924
0.0320	3.0713	0.2234	24.0113	24.4463
0.0325	3.0719	0.2107	24.0530	24.4561
0.0330	3.0712	0.2209	24.2007	24.4662
0.0335	3.0711	0.2245	24.2727	24.4395
0.0340	3.0710	0.2234	24.2460	24.4768
0.0345	3.0709	0.2241	24.2858	24.4824
0.0350	3.0711	0.2154	24.4381	24.4603
0.0355	3.0728	0.2058	24.5135	24.4883
0.0360	3.0732	0.2012	24.4720	24.4331
0.0365	3.0733	0.2002	24.4611	24.4237
0.0370	3.0731	0.2047	24.5590	24.5234
0.0375	3.0731	0.1976	24.6481	24.5136
0.0380	3.0726	0.2004	24.6214	24.5070
0.0385	3.0725	0.2028	24.5863	24.5343
0.0390	3.0727	0.2070	24.6389	24.5784
0.0395	3.0722	0.1995	24.7382	24.5827
0.0400	3.0724	0.2089	24.7401	24.5328
0.0405	3.0725	0.2100	24.7023	24.4595
0.0410	3.0714	0.2089	24.7523	24.3896
0.0415	3.0710	0.2190	24.8730	24.3374
0.0420	3.0714	0.2251	24.8740	24.3446
0.0425	3.0704	0.2263	24.7824	24.3761
0.0430	3.0700	0.2272	24.7592	24.4382
0.0435	3.0699	0.2304	24.8500	24.4694
0.0440	3.0702	0.2258	24.4409	24.4668
0.0445	3.0711	0.2255	24.2242	24.3800
0.0450	3.0708	0.2248	24.2916	24.3923
0.0455	3.0701	0.2261	24.4133	24.4318
0.0460	3.0687	0.2398	24.5131	24.4376
0.0465	3.0676	0.2529	24.4605	24.3938
0.0470	3.0678	0.2589	24.4700	24.4013
0.0475	3.0662	0.2736	24.6289	24.4407
0.0480	3.0665	0.2766	24.7636	24.4672
0.0485	3.0663	0.2711	24.7340	24.4076
0.0490	3.0682	0.2514	24.7006	24.3269
0.0495	3.0705	0.2284	24.8194	24.2593
0.0500	3.0723	0.2113	24.9542	24.2196
0.0505	3.0733	0.2008	24.9303	24.2651
0.0510	3.0742	0.1859	24.8772	24.2808
0.0515	3.0741	0.1878	24.9598	24.3342
0.0520	3.0739	0.1877	25.0613	24.3653
0.0525	3.0744	0.1888	25.0118	24.3945
0.0530	3.0738	0.1912	24.9311	24.3861
0.0535	3.0747	0.1859	25.0039	24.3692
0.0540	3.0751	0.1832	25.0985	24.3290
0.0545	3.0748	0.1786	25.0514	24.3005
0.0550	3.0746	0.1845	24.9514	24.2596
0.0555	3.0740	0.1918	24.9697	24.2248
0.0560	3.0742	0.1914	25.0349	24.1943
0.0565	3.0738	0.1886	24.9659	24.2274
0.0570	3.0732	0.1958	24.8104	24.2740
0.0575	3.0726	0.2074	24.7656	24.4220
0.0580	3.0724	0.2109	24.7986	24.4965
0.0585	3.0718	0.2121	24.7526	24.4899
0.0590	3.0715	0.2132	24.5559	24.4663
0.0595	3.0712	0.2171	24.4605	24.4449
0.0600	3.0716	0.2155	24.4790	24.3803
0.0605	3.0707	0.2218	24.4841	24.2724
0.0610	3.0702	0.2255	24.2453	24.1811
0.0615	3.0698	0.2320	23.9913	24.1316
0.0620	3.0705	0.2268	24.1152	24.2155
0.0625	3.0705	0.2263	24.0839	24.2547
0.0630	3.0707	0.2239	23.9020	24.3550
0.0635	3.0706	0.2222	23.7465	24.4536
0.0640	3.0712	0.2216	23.6304	24.5034
0.0645	3.0711	0.2184	23.6483	24.5546
0.0650	3.0711	0.2233	23.6903	24.5187
0.0655	3.0709	0.2208	23.6183	24.4571
0.0660	3.0704	0.2304	23.7302	24.4024
0.0665	3.0701	0.2255	23.8881	24.3793
0.0670	3.0699	0.2325	23.9303	24.3746
0.0675	3.0702	0.2285	23.8521	24.3904
0.0680	3.0708	0.2265	23.9300	24.3910
0.0685	3.0706	0.2219	24.0929	24.4080
0.0690	3.0711	0.2200	24.1498	24.4368
0.0695	3.0718	0.2151	24.0739	24.4488
0.0700	3.0718	0.2169	24.1163	24.4862
0.0705	3.0709	0.2219	24.2954	24.4541
0.0710	3.0696	0.2401	24.3921	24.4174
0.0715	3.0689	0.2489	24.3373	24.4336
0.0720	3.0677	0.2494	24.3318	24.4140
0.0725	3.0676	0.2577	24.4740	24.4025
0.0730	3.0683	0.2527	24.6117	24.3327
0.0735	3.0692	0.2462	24.5605	24.2777
0.0740	3.0701	0.2350	24.4936	24.2372
0.0745	3.0712	0.2260	24.5867	24.2494
0.0750	3.0705	0.2238	24.7218	24.2898
0.0755	3.0710	0.2263	24.6495	24.2890
0.0760	3.0712	0.2236	24.5722	24.3047
0.0765	3.0727	0.2053	24.6847	24.3031
0.0770	3.0737	0.1959	24.8707	24.3919
0.0775	3.0740	0.1838	24.7974	24.4081
0.0780	3.0749	0.1856	24.7087	24.3892
0.0785	3.0746	0.1782	24.7478	24.4141
0.0790	3.0746	0.1842	24.9849	24.4070
0.0795	3.0751	0.1844	24.6225	24.4160
0.0800	3.0746	0.1806	23.8862	24.4003
0.0805	3.0739	0.1921	24.1066	24.3539
0.0810	3.0728	0.2042	24.3110	24.3443
0.0815	3.0735	0.1954	24.3685	24.3570
0.0820	3.0735	0.1885	24.2300	24.3657
0.0825	3.0746	0.1831	24.3229	24.3624
0.0830	3.0746	0.1843	24.5189	24.3211
0.0835	3.0747	0.1801	24.6033	24.2908
0.0840	3.0738	0.1932	24.5120	24.2806
0.0845	3.0727	0.2030	24.5818	24.2803
0.0850	3.0725	0.2071	24.7838	24.2814
0.0855	3.0721	0.2036	24.8348	24.2690
0.0860	3.0718	0.2089	24.7205	24.2695
0.0865	3.0706	0.2242	24.7480	24.2648
0.0870	3.0702	0.2297	24.9505	24.3274
0.0875	3.0701	0.2342	25.0293	24.3790
0.0880	3.0695	0.2303	24.8926	24.3654
0.0885	3.0697	0.2370	24.8642	24.3373
0.0890	3.0697	0.2385	25.0268	24.3427
0.0895	3.0699	0.2387	25.1083	24.3466
0.0900	3.0689	0.2419	24.9900	24.3299
0.0905	3.0694	0.2342	24.9144	24.3665
0.0910	3.0704	0.2290	25.0224	24.4050
0.0915	3.0703	0.2263	25.1073	24.4410
0.0920	3.0706	0.2291	25.0000	24.4877
0.0925	3.0705	0.2269	24.8840	24.4952
0.0930	3.0691	0.2428	24.9226	24.5024
0.0935	3.0686	0.2479	24.9839	24.4980
0.0940	3.0677	0.2521	24.8455	24.4926
0.0945	3.0674	0.2539	24.6914	24.5120
0.0950	3.0682	0.2508	24.6631	24.4814
0.0955	3.0701	0.2314	24.7075	24.4308
0.0960	3.0725	0.2034	24.5886	24.3863
0.0965	3.0736	0.1906	24.4177	24.3397
0.0970	3.0741	0.1915	24.3286	24.2997
0.0975	3.0744	0.1840	24.4215	24.2854
0.0980	3.0750	0.1835	24.1629	24.2916
0.0985	3.0749	0.1794	23.7502	24.3500
0.0990	3.0748	0.1842	23.7900	24.4367
0.0995	3.0748	0.1764	23.8318	24.4857
0.1000	3.0746	0.1857	23.8918	24.5178
0.1005	3.0740	0.1879	23.7072	24.5475
0.1010	3.0745	0.1876	23.5297	24.5990
0.1015	3.0742	0.1885	23.6770	24.5279
0.1020	3.0737	0.1895	23.7609	24.4122
0.1025	3.0728	0.2003	23.7496	24.3619
0.1030	3.0735	0.1940	23.7734	24.3625
0.1035	3.0738	0.1926	23.8970	24.3898
0.1040	3.0743	0.1930	23.9920	24.4647
0.1045	3.0733	0.1931	23.9853	24.5218
0.1050	3.0731	0.2009	24.0179	24.5696
0.1055	3.0719	0.2067	24.1242	24.5348
0.1060	3.0704	0.2223	24.1955	24.5039
0.1065	3.0716	0.2146	24.1922	24.5115
0.1070	3.0728	0.2098	24.2391	24.4607
0.1075	3.0719	0.2163	24.3551	24.4372
0.1080	3.0716	0.2158	24.4223	24.3995
0.1085	3.0704	0.2195	24.4234	24.4347
0.1090	3.0694	0.2381	24.4676	24.4468
0.1095	3.0686	0.2484	24.5690	24.4714
0.1100	3.0679	0.2534	24.6249	24.5664
0.1105	3.0669	0.2651	24.6018	24.5422
0.1110	3.0664	0.2711	24.6204	24.5051
0.1115	3.0663	0.2687	24.6653	24.4196
0.1120	3.0664	0.2705	24.7276	24.3389
0.1125	3.0670	0.2691	24.7027	24.2435
0.1130	3.0658	0.2754	24.7101	24.1656
0.1135	3.0651	0.2786	24.7679	24.1331
0.1140	3.0642	0.2909	24.8570	24.1364
0.1145	3.0639	0.2926	24.8217	24.1688
0.1150	3.0645	0.2900	24.8227	24.2817
0.1155	3.0654	0.2781	24.7236	24.4165
0.1160	3.0665	0.2640	24.6893	24.4744
0.1165	3.0668	0.2677	24.6908	24.4870
0.1170	3.0668	0.2687	24.6234	24.4416
0.1175	3.0661	0.2723	24.6470	24.3730
0.1180	3.0658	0.2750	24.6496	24.3265
0.1185	3.0658	0.2765	24.6466	24.2891
0.1190	3.0674	0.2688	24.5142	24.3010
0.1195	3.0687	0.2413	24.3559	24.3512
0.1200	3.0711	0.2210	24.4620	24.3962
0.1205	3.0719	0.2107	24.5528	24.4459
0.1210	3.0716	0.2163	24.5272	24.4892
0.1215	3.0717	0.2151	24.5731	24.5002
0.1220	3.0728	0.2058	24.7052	24.4783
0.1225	3.0731	0.1998	24.7926	24.4837
0.1230	3.0720	0.2124	24.7501	24.4184
0.1235	3.0722	0.2130	24.7710	24.3364
0.1240	3.0725	0.2116	24.8715	24.3042
0.1245	3.0726	0.2064	24.9311	24.2710
0.1250	3.0728	0.2020	24.8879	24.2964
0.1255	3.0727	0.2052	24.8799	24.2852
0.1260	3.0724	0.2034	24.9366	24.2647
0.1265	3.0721	0.2115	24.9707	24.2647
0.1270	3.0710	0.2205	24.9270	24.2918
0.1275	3.0707	0.2159	24.9082	24.3103
0.1280	3.0719	0.2141	24.9591	24.3881
0.1285	3.0712	0.2151	24.9962	24.4991
0.1290	3.0709	0.2167	24.9196	24.5457
0.1295	3.0712	0.2204	24.8216	24.5467
0.1300	3.0710	0.2189	24.8236	24.5259
0.1305	3.0707	0.2258	24.8481	24.5221
0.1310	3.0704	0.2204	24.7349	24.5299
0.1315	3.0702	0.2325	24.6127	24.5352
0.1320	3.0699	0.2310	24.5742	24.5727
0.1325	3.0699	0.2302	24.6048	24.6070
0.1330	3.0706	0.2266	24.4761	24.5758
0.1335	3.0702	0.2350	24.3318	24.5713
0.1340	3.0695	0.2347	24.2434	24.5024
0.1345	3.0695	0.2392	24.3253	24.4786
0.1350	3.0690	0.2401	23.8064	24.4806
0.1355	3.0686	0.2472	23.3553	24.4111
0.1360	3.0681	0.2517	23.4428	24.3952
0.1365	3.0681	0.2561	23.4757	24.4089
0.1370	3.0679	0.2520	23.5745	24.4327
0.1375	3.0687	0.2481	23.5121	24.4204
0.1380	3.0687	0.2450	23.5353	24.4356
0.1385	3.0691	0.2377	23.6451	24.4070
0.1390	3.0697	0.2369	23.7388	24.3573
0.1395	3.0699	0.2337	23.7246	24.3262
0.1400	3.0702	0.2312	23.7586	24.3077
0.1405	3.0703	0.2306	23.8738	24.3448
0.1410	3.0704	0.2251	23.9666	24.3592
0.1415	3.0716	0.2163	23.9658	24.3981
0.1420	3.0714	0.2136	23.9856	24.4627
0.1425	3.0710	0.2229	24.0892	24.4651
0.1430	3.0708	0.2195	24.1953	24.5158
0.1435	3.0714	0.2157	24.2092	24.5649
0.1440	3.0717	0.2113	24.1957	24.5763
0.1445	3.0713	0.2164	24.2723	24.5446
0.1450	3.0710	0.2234	24.4242	24.5125
0.1455	3.0697	0.2340	24.4815	24.4371
0.1460	3.0696	0.2320	24.4370	24.4037
0.1465	3.0699	0.2287	24.4528	24.3762
0.1470	3.0709	0.2222	24.5770	24.3772
0.1475	3.0714	0.2124	24.6526	24.3433
0.1480	3.0722	0.2077	24.6139	24.3052
0.1485	3.0723	0.2071	24.5802	24.2935
0.1490	3.0722	0.2114	24.6882	24.3143
0.1495	3.0715	0.2165	24.7549	24.3305
0.1500	3.0717	0.2142	24.7001	24.3668
0.1505	3.0717	0.2157	24.6614	24.3809
0.1510	3.0715	0.2130	24.8068	24.4002
0.1515	3.0714	0.2167	24.8742	24.4079
0.1520	3.0719	0.2166	24.8493	24.3592
0.1525	3.0713	0.2151	24.6544	24.3448
0.1530	3.0715	0.2160	24.6769	24.3536
0.1535	3.0711	0.2209	24.7697	24.3701
0.1540	3.0710	0.2207	24.6726	24.4083
0.1545	3.0709	0.2257	24.6212	24.4916
0.1550	3.0714	0.2232	24.6485	24.5091
0.1555	3.0713	0.2216	24.7262	24.5651
0.1560	3.0714	0.2186	24.5871	24.6251
0.1565	3.0713	0.2175	24.3872	24.5941
0.1570	3.0704	0.2183	24.3837	24.5764
0.1575	3.0707	0.2262	24.5799	24.5253
0.1580	3.0703	0.2286	24.6046	24.5231
0.1585	3.0699	0.2293	24.5605	24.4807
0.1590	3.0699	0.2331	24.6264	24.4738
0.1595	3.0689	0.2392	24.7979	24.4587
0.1600	3.0684	0.2458	24.8371	24.4243
0.1605	3.0682	0.2505	24.7510	24.4248
0.1610	3.0680	0.2525	24.7614	24.4457
0.1615	3.0683	0.2459	24.9156	24.4733
0.1620	3.0698	0.2337	24.9701	24.5134
0.1625	3.0701	0.2316	24.8484	24.5574
0.1630	3.0709	0.2188	24.8285	24.5241
0.1635	3.0710	0.2189	24.9706	24.4660
0.1640	3.0714	0.2225	25.0169	24.4368
0.1645	3.0715	0.2202	24.8925	24.4323
0.1650	3.0707	0.2166	24.8454	24.4574
0.1655	3.0712	0.2125	24.9389	24.5428
0.1660	3.0716	0.2133	24.9760	24.5914
0.1665	3.0721	0.2124	24.8291	24.5858
0.1670	3.0714	0.2147	24.7191	24.5793
0.1675	3.0717	0.2147	24.7799	24.5894
0.1680	3.0724	0.2088	24.7878	24.5825
0.1685	3.0729	0.2004	24.6104	24.5519
0.1690	3.0743	0.1941	24.4645	24.4946
0.1695	3.0746	0.1902	24.4980	24.4380
0.1700	3.0750	0.1808	24.5274	24.4190
0.1705	3.0755	0.1781	24.3547	24.4827
0.1710	3.0748	0.1791	24.1974	24.5038
0.1715	3.0744	0.1882	24.1179	24.5121
0.1720	3.0747	0.1823	23.5641	24.4915
0.1725	3.0739	0.1867	23.4483	24.4580
0.1730	3.0742	0.1853	23.3825	24.4516
0.1735	3.0741	0.1900	23.4399	24.4747
0.1740	3.0739	0.1921	23.6310	24.5114
0.1745	3.0733	0.1933	23.6166	24.5356
0.1750	3.0737	0.1924	23.5075	24.5090
0.1755	3.0726	0.1976	23.5689	24.4462
0.1760	3.0729	0.2054	23.7464	24.3777
0.1765	3.0729	0.2037	23.8380	24.3501
0.1770	3.0726	0.2041	23.7453	24.3441
0.1775	3.0727	0.2015	23.7594	24.3445
0.1780	3.0730	0.2010	23.9679	24.3557
0.1785	3.0723	0.2065	24.1025	24.3499
0.1790	3.0725	0.2041	24.0074	24.3675
0.1795	3.0722	0.2094	23.9573	24.4523
0.1800	3.0711	0.2176	24.1467	24.4804
0.1805	3.0698	0.2288	24.3227	24.4711
0.1810	3.0699	0.2304	24.2622	24.4334
0.1815	3.0698	0.2341	24.1942	24.3894
0.1820	3.0692	0.2353	24.3556	24.3485
0.1825	3.0684	0.2470	24.5609	24.3216
0.1830	3.0679	0.2520	24.5247	24.2774
0.1835	3.0673	0.2568	24.4159	24.2972
0.1840	3.0669	0.2602	24.5084	24.3205
0.1845	3.0664	0.2676	24.7062	24.3001
0.1850	3.0667	0.2703	24.6910	24.3206
0.1855	3.0663	0.2669	24.5428	24.3340
0.1860	3.0670	0.2694	24.5814	24.4386
0.1865	3.0680	0.2540	24.7844	24.5340
0.1870	3.0674	0.2531	24.8220	24.5027
0.1875	3.0674	0.2618	24.6690	24.4392
0.1880	3.0668	0.2626	24.6666	24.3679
0.1885	3.0666	0.2715	24.8819	24.3281
0.1890	3.0667	0.2648	24.9545	24.2963
0.1895	3.0679	0.2528	24.7998	24.2877
0.1900	3.0696	0.2349	24.6772	24.2947
0.1905	3.0702	0.2322	24.7083	24.3004
0.1910	3.0705	0.2279	24.8433	24.2733
0.1915	3.0714	0.2224	24.6588	24.2885
0.1920	3.0710	0.2288	24.5259	24.3404
0.1925	3.0706	0.2257	24.6461	24.4542
0.1930	3.0725	0.2116	24.7617	24.5550
0.1935	3.0720	0.2063	24.5801	24.5353
0.1940	3.0720	0.2122	24.3401	24.5269
0.1945	3.0725	0.2072	24.4389	24.4799
0.1950	3.0727	0.2045	24.7227	24.4954
0.1955	3.0730	0.2009	24.6888	24.4782
0.1960	3.0726	0.2068	24.5357	24.4005
0.1965	3.0716	0.2183	24.6549	24.3739
0.1970	3.0711	0.2211	24.8970	24.3714
0.1975	3.0710	0.2230	24.8795	24.4292
0.1980	3.0707	0.2176	24.7224	24.4685
0.1985	3.0708	0.2212	24.7915	24.5377
0.1990	3.0704	0.2289	25.0086	24.6018
0.1995	3.0702	0.2278	25.0025	24.5437
0.2000	3.0707	0.2224	24.8193	24.4652
0.2005	3.0707	0.2276	24.8293	24.3829
0.2010	3.0706	0.2259	25.0112	24.3381
0.2015	3.0709	0.2137	25.0088	24.2969
0.2020	3.0707	0.2202	24.8077	24.3083
0.2025	3.0702	0.2249	24.7861	24.3233
0.2030	3.0703	0.2285	24.9567	24.3929
0.2035	3.0704	0.2262	24.9928	24.4333
0.2040	3.0703	0.2316	24.7596	24.4590
0.2045	3.0705	0.2275	24.6235	24.4623
0.2050	3.0700	0.2306	24.6927	24.3952
0.2055	3.0697	0.2335	24.7401	24.3557
0.2060	3.0697	0.2367	24.5009	24.3686
0.2065	3.0686	0.2442	24.3622	24.3478
0.2070	3.0683	0.2447	24.3630	24.3911
0.2075	3.0685	0.2496	24.5218	24.4627
0.2080	3.0681	0.2508	23.9828	24.4733
0.2085	3.0683	0.2562	23.1762	24.4683
0.2090	3.0686	0.2478	23.4348	24.4406
0.2095	3.0696	0.2411	23.5804	24.4109
0.2100	3.0697	0.2331	23.5233	24.3820
0.2105	3.0686	0.2431	23.3716	24.3547
0.2110	3.0672	0.2545	23.4585	24.3704
0.2115	3.0664	0.2701	23.6848	24.3529
0.2120	3.0660	0.2707	23.6823	24.3004
0.2125	3.0657	0.2739	23.5401	24.2793
0.2130	3.0655	0.2782	23.6480	24.2616
0.2135	3.0661	0.2736	23.8703	24.2757
0.2140	3.0667	0.2662	23.9026	24.2988
0.2145	3.0671	0.2635	23.7721	24.3333
0.2150	3.0680	0.2507	23.8684	24.3432
0.2155	3.0682	0.2465	24.1188	24.3560
0.2160	3.0687	0.2459	24.1616	24.3513
0.2165	3.0699	0.2354	24.0053	24.3434
0.2170	3.0715	0.2260	24.0515	24.3488
0.2175	3.0709	0.2201	24.3035	24.3503
0.2180	3.0699	0.2267	24.3906	24.3941
0.2185	3.0702	0.2290	24.2554	24.4464
0.2190	3.0697	0.2308	24.2770	24.5141
0.2195	3.0705	0.2266	24.5181	24.5670
0.2200	3.0701	0.2286	24.6338	24.5557
0.2205	3.0711	0.2257	24.4893	24.5511
0.2210	3.0706	0.2242	24.4382	24.4769
0.2215	3.0716	0.2163	24.6493	24.3948
0.2220	3.0724	0.2097	24.7840	24.3492
0.2225	3.0728	0.2045	24.6362	24.3271
0.2230	3.0728	0.2021	24.5305	24.4284
0.2235	3.0732	0.1974	24.7125	24.5010
0.2240	3.0738	0.1952	24.8977	24.5015
0.2245	3.0733	0.1972	24.7788	24.4826
0.2250	3.0731	0.1990	24.6333	24.4544
0.2255	3.0726	0.2015	24.7879	24.4258
0.2260	3.0722	0.2091	25.0136	24.4106
0.2265	3.0712	0.2203	24.8957	24.4222
0.2270	3.0698	0.2287	24.6856	24.4441
0.2275	3.0690	0.2433	24.7466	24.4966
0.2280	3.0683	0.2440	24.9509	24.5180
0.2285	3.0671	0.2534	24.6499	24.5333
0.2290	3.0670	0.2625	24.3874	24.5679
0.2295	3.0665	0.2652	24.4736	24.5897
0.2300	3.0664	0.2654	24.6642	24.6038
0.2305	3.0661	0.2752	24.6516	24.5504
0.2310	3.0660	0.2670	24.4389	24.5035
0.2315	3.0666	0.2779	24.4613	24.4522
0.2320	3.0670	0.2618	24.7328	24.4888
0.2325	3.0681	0.2553	24.8145	24.5599
0.2330	3.0687	0.2422	24.6460	24.5173
0.2335	3.0695	0.2376	24.6561	24.4547
0.2340	3.0697	0.2298	24.9193	24.4289
0.2345	3.0696	0.2324	25.0181	24.4059
0.2350	3.0687	0.2426	24.8189	24.4209
0.2355	3.0683	0.2473	24.7634	24.4608
0.2360	3.0682	0.2528	25.0083	24.4842
0.2365	3.0677	0.2556	25.1391	24.4716
0.2370	3.0684	0.2526	24.9517	24.4240
0.2375	3.0679	0.2576	24.8375	24.3812
0.2380	3.0676	0.2640	25.0253	24.3581
0.2385	3.0674	0.2627	25.1635	24.3989
0.2390	3.0672	0.2565	24.9832	24.4562
0.2395	3.0669	0.2634	24.8088	24.5056
0.2400	3.0671	0.2570	24.9257	24.4910
0.2405	3.0680	0.2530	25.0750	24.4513
0.2410	3.0694	0.2434	24.8938	24.4012
0.2415	3.0699	0.2350	24.6459	24.3563
0.2420	3.0706	0.2264	24.6787	24.2995
0.2425	3.0719	0.2095	24.8326	24.2605
0.2430	3.0724	0.2110	24.6634	24.2363
0.2435	3.0716	0.2186	24.4049	24.2781
0.2440	3.0716	0.2137	24.2939	24.3468
0.2445	3.0717	0.2092	24.2519	24.5179
0.2450	3.0717	0.2111	24.2469	24.5303
0.2455	3.0723	0.2110	23.9574	24.4464
0.2460	3.0729	0.2045	23.7900	24.3480
0.2465	3.0725	0.2036	23.6970	24.2610
0.2470	3.0725	0.1998	23.5307	24.2498
0.2475	3.0728	0.1992	23.4350	24.2455
0.2480	3.0732	0.1991	23.4091	24.2894
0.2485	3.0734	0.1962	23.6368	24.3230
0.2490	3.0727	0.1983	23.7609	24.3290
0.2495	3.0726	0.2024	23.6390	24.3327
0.2500	3.0720	0.2137	23.6015	24.3653
0.2505	3.0712	0.2172	23.8088	24.4123
0.2510	3.0704	0.2297	23.9674	24.4988
0.2515	3.0697	0.2351	23.8908	24.5211
0.2520	3.0700	0.2369	23.8245	24.4461
0.2525	3.0692	0.2373	23.9931	24.3868
0.2530	3.0691	0.2419	24.1818	24.3015
0.2535	3.0686	0.2420	24.1209	24.2627
0.2540	3.0683	0.2475	24.0336	24.2579
0.2545	3.0683	0.2512	24.1850	24.3050
0.2550	3.0674	0.2566	24.4015	24.3382
0.2555	3.0672	0.2651	24.3860	24.3417
0.2560	3.0679	0.2527	24.2734	24.3969
0.2565	3.0681	0.2541	24.3733	24.4342
0.2570	3.0683	0.2494	24.5898	24.3760
0.2575	3.0682	0.2503	24.6122	24.4615
0.2580	3.0688	0.2423	24.4823	24.4578
0.2585	3.0697	0.2363	24.5158	24.3869
0.2590	3.0693	0.2343	24.6806	24.3761
0.2595	3.0690	0.2399	24.6978	24.4287
0.2600	3.0698	0.2325	24.5663	24.4971
0.2605	3.0707	0.2228	24.5787	24.5087
0.2610	3.0725	0.2067	24.7762	24.4846
0.2615	3.0733	0.1938	24.8793	24.4237
0.2620	3.0738	0.1899	24.7525	24.3788
0.2625	3.0737	0.1908	24.6867	24.3740
0.2630	3.0739	0.1886	24.8340	24.3967
0.2635	3.0735	0.1944	24.9609	24.4206
0.2640	3.0741	0.1873	24.8328	24.4417
0.2645	3.0744	0.1867	24.7077	24.4563
0.2650	3.0742	0.1912	24.6786	24.4506
0.2655	3.0746	0.1856	24.4304	24.4361
0.2660	3.0742	0.1869	24.3809	24.4052
0.2665	3.0745	0.1905	24.2972	24.3716
0.2670	3.0732	0.2001	24.3883	24.3210
0.2675	3.0725	0.2019	24.5618	24.3609
0.2680	3.0739	0.1900	24.6273	24.4065
0.2685	3.0737	0.1924	24.5533	24.3672
0.2690	3.0719	0.2088	24.5999	24.3444
0.2695	3.0709	0.2239	24.7945	24.3156
0.2700	3.0714	0.2233	24.8725	24.3697
0.2705	3.0717	0.2158	24.7817	24.4212
0.2710	3.0730	0.2076	24.7690	24.4678
0.2715	3.0738	0.1893	24.9250	24.4453
0.2720	3.0741	0.1888	25.0214	24.4296
0.2725	3.0739	0.1885	24.9569	24.4206
0.2730	3.0741	0.1930	24.8949	24.3749
0.2735	3.0728	0.2006	24.9806	24.3381
0.2740	3.0715	0.2137	25.0703	24.3010
0.2745	3.0712	0.2258	25.0233	24.2916
0.2750	3.0710	0.2291	24.9296	24.3446
0.2755	3.0700	0.2290	24.9750	24.4092
0.2760	3.0696	0.2320	25.0752	24.3993
0.2765	3.0690	0.2410	25.0322	24.3491
0.2770	3.0684	0.2443	24.8703	24.2884
