Flexible Shaft
9/10/2026 3:28:00 PM
Sample Rate (Hz) = 2000.00
Effective Sample Rate (Hz) = 2000.00
time (s)	Voltage (V)	Current (A)	Distal Tach (rad/s)	Motor Tach (rad/s)

0.0000	2.0365	0.2463	13.8142	13.7609
0.0005	2.0362	0.2543	13.8246	13.8247
0.0010	2.0364	0.2467	13.7384	13.8197
0.0015	2.0381	0.2270	13.7452	13.7775
0.0020	2.0393	0.2244	13.8574	13.6957
0.0025	2.0402	0.2161	13.8822	13.6067
0.0030	2.0397	0.2189	13.7895	13.5341
0.0035	2.0391	0.2204	13.7679	13.5117
0.0040	2.0387	0.2275	13.8753	13.5433
0.0045	2.0383	0.2287	13.9235	13.6304
0.0050	2.0380	0.2263	13.8416	13.7657
0.0055	2.0379	0.2311	13.7926	13.8660
0.0060	2.0379	0.2318	13.8838	13.9378
0.0065	2.0377	0.2352	13.9577	13.9554
0.0070	2.0368	0.2450	13.8885	13.8950
0.0075	2.0364	0.2490	13.8324	13.8039
0.0080	2.0357	0.2523	13.9180	13.7067
0.0085	2.0362	0.2532	13.9934	13.6187
0.0090	2.0352	0.2537	13.9313	13.5874
0.0095	2.0352	0.2583	13.8467	13.6147
0.0100	2.0348	0.2647	13.9367	13.6854
0.0105	2.0352	0.2634	13.9857	13.7740
0.0110	2.0354	0.2640	13.8554	13.8501
0.0115	2.0354	0.2610	13.8576	13.8987
0.0120	2.0351	0.2562	13.8826	13.8793
0.0125	2.0356	0.2570	13.9450	13.8406
0.0130	2.0363	0.2476	13.9172	13.7647
0.0135	2.0367	0.2430	13.8613	13.6881
0.0140	2.0370	0.2410	13.8685	13.6392
0.0145	2.0374	0.2435	13.9122	13.6301
0.0150	2.0372	0.2419	13.9024	13.6691
0.0155	2.0378	0.2375	13.8527	13.7387
0.0160	2.0381	0.2352	13.8229	13.8174
0.0165	2.0388	0.2225	13.8575	13.8924
0.0170	2.0393	0.2168	13.8357	13.9307
0.0175	2.0377	0.2328	13.7702	13.8956
0.0180	2.0361	0.2445	13.7186	13.8473
0.0185	2.0352	0.2636	13.7236	13.7942
0.0190	2.0344	0.2672	13.7846	13.7397
0.0195	2.0337	0.2709	13.7426	13.6907
0.0200	2.0330	0.2791	13.7082	13.6892
0.0205	2.0328	0.2862	13.7768	13.7148
0.0210	2.0320	0.2861	13.8667	13.7687
0.0215	2.0322	0.2868	13.8529	13.8021
0.0220	2.0326	0.2841	13.7919	13.8098
0.0225	2.0341	0.2713	13.8143	13.7930
0.0230	2.0362	0.2523	13.9061	13.7389
0.0235	2.0368	0.2492	13.9246	13.6521
0.0240	2.0387	0.2260	13.8613	13.5804
0.0245	2.0403	0.2163	13.8637	13.5514
0.0250	2.0412	0.2051	13.9643	13.5501
0.0255	2.0405	0.2080	13.9973	13.5940
0.0260	2.0407	0.2077	13.9335	13.6706
0.0265	2.0416	0.2018	13.9095	13.7623
0.0270	2.0427	0.1871	13.9837	13.8333
0.0275	2.0425	0.1879	14.0184	13.8656
0.0280	2.0431	0.1885	13.9577	13.8577
0.0285	2.0429	0.1912	13.9207	13.7875
0.0290	2.0411	0.2051	13.9824	13.7272
0.0295	2.0418	0.1967	14.0441	13.6747
0.0300	2.0420	0.1990	14.0050	13.6346
0.0305	2.0424	0.1920	13.9451	13.6119
0.0310	2.0440	0.1723	13.9758	13.6294
0.0315	2.0435	0.1776	14.0477	13.6591
0.0320	2.0451	0.1654	14.0317	13.7166
0.0325	2.0444	0.1706	13.9582	13.7732
0.0330	2.0439	0.1729	13.9646	13.8293
0.0335	2.0446	0.1723	14.0305	13.8587
0.0340	2.0442	0.1758	14.0164	13.8415
0.0345	2.0430	0.1823	13.9436	13.7993
0.0350	2.0424	0.1879	13.9323	13.7489
0.0355	2.0411	0.2001	13.9857	13.7055
0.0360	2.0406	0.2065	13.9758	13.6827
0.0365	2.0397	0.2172	13.8986	13.6750
0.0370	2.0386	0.2209	13.8724	13.6990
0.0375	2.0386	0.2290	13.9130	13.7311
0.0380	2.0379	0.2295	13.9116	13.7676
0.0385	2.0378	0.2320	13.8351	13.7873
0.0390	2.0373	0.2343	13.8030	13.7789
0.0395	2.0386	0.2299	13.8496	13.7357
0.0400	2.0388	0.2228	13.8501	13.6800
0.0405	2.0398	0.2182	13.7740	13.6269
0.0410	2.0400	0.2158	13.7251	13.5941
0.0415	2.0388	0.2220	13.7569	13.6055
0.0420	2.0383	0.2281	13.7532	13.6436
0.0425	2.0381	0.2261	13.6811	13.7223
0.0430	2.0388	0.2296	13.6165	13.7925
0.0435	2.0382	0.2285	13.6597	13.8299
0.0440	2.0383	0.2299	13.6722	13.8323
0.0445	2.0380	0.2312	13.6009	13.7981
0.0450	2.0377	0.2334	13.2052	13.7272
0.0455	2.0373	0.2413	13.0922	13.6573
0.0460	2.0361	0.2476	13.1773	13.6031
0.0465	2.0355	0.2515	13.1394	13.5966
0.0470	2.0353	0.2563	13.0931	13.6139
0.0475	2.0349	0.2604	13.1323	13.6445
0.0480	2.0349	0.2656	13.2341	13.7092
0.0485	2.0344	0.2644	13.2284	13.7814
0.0490	2.0344	0.2661	13.1571	13.8174
0.0495	2.0345	0.2700	13.1698	13.8304
0.0500	2.0343	0.2700	13.2687	13.7989
0.0505	2.0338	0.2720	13.2938	13.7400
0.0510	2.0346	0.2693	13.2212	13.6753
0.0515	2.0339	0.2773	13.2187	13.6271
0.0520	2.0342	0.2700	13.3203	13.6429
0.0525	2.0349	0.2591	13.3657	13.6731
0.0530	2.0353	0.2560	13.2982	13.6871
0.0535	2.0361	0.2482	13.2819	13.7290
0.0540	2.0372	0.2331	13.3775	13.7623
0.0545	2.0376	0.2366	13.4388	13.8056
0.0550	2.0374	0.2393	13.3803	13.8390
0.0555	2.0374	0.2418	13.3689	13.8423
0.0560	2.0367	0.2417	13.4596	13.8340
0.0565	2.0366	0.2481	13.5060	13.8124
0.0570	2.0353	0.2579	13.4509	13.7924
0.0575	2.0358	0.2508	13.4347	13.7735
0.0580	2.0356	0.2523	13.5345	13.7768
0.0585	2.0363	0.2492	13.5915	13.7742
0.0590	2.0363	0.2484	13.5329	13.7849
0.0595	2.0378	0.2313	13.4948	13.7857
0.0600	2.0386	0.2277	13.5816	13.8018
0.0605	2.0386	0.2290	13.6639	13.7929
0.0610	2.0383	0.2258	13.6265	13.7712
0.0615	2.0398	0.2161	13.5735	13.7496
0.0620	2.0407	0.2119	13.6367	13.7282
0.0625	2.0420	0.1918	13.7293	13.7147
0.0630	2.0432	0.1832	13.7147	13.6993
0.0635	2.0434	0.1800	13.6628	13.7194
0.0640	2.0429	0.1832	13.7095	13.7713
0.0645	2.0436	0.1711	13.8007	13.8175
0.0650	2.0457	0.1635	13.7898	13.8431
0.0655	2.0457	0.1540	13.7302	13.8488
0.0660	2.0454	0.1623	13.7561	13.8145
0.0665	2.0459	0.1602	13.8573	13.7733
0.0670	2.0449	0.1689	13.8649	13.7393
0.0675	2.0437	0.1794	13.7787	13.7149
0.0680	2.0426	0.1813	13.7774	13.7274
0.0685	2.0422	0.1930	13.8823	13.7364
0.0690	2.0433	0.1838	13.9088	13.7444
0.0695	2.0430	0.1856	13.8169	13.7367
0.0700	2.0427	0.1908	13.8038	13.7358
0.0705	2.0428	0.1939	13.9040	13.7551
0.0710	2.0427	0.1883	13.9458	13.7805
0.0715	2.0435	0.1868	13.8680	13.7975
0.0720	2.0430	0.1853	13.8351	13.8301
0.0725	2.0413	0.1961	13.9273	13.8340
0.0730	2.0405	0.2036	13.9815	13.8363
0.0735	2.0387	0.2288	13.9127	13.8137
0.0740	2.0386	0.2287	13.8719	13.8029
0.0745	2.0386	0.2264	13.9598	13.7775
0.0750	2.0385	0.2287	14.0331	13.7659
0.0755	2.0391	0.2260	13.9659	13.7320
0.0760	2.0384	0.2282	13.8928	13.7162
0.0765	2.0388	0.2240	13.9611	13.7108
0.0770	2.0383	0.2342	14.0320	13.7180
0.0775	2.0391	0.2213	13.9846	13.7431
0.0780	2.0392	0.2206	13.8328	13.7568
0.0785	2.0396	0.2154	13.9002	13.7655
0.0790	2.0393	0.2207	14.0109	13.7614
0.0795	2.0380	0.2334	13.9506	13.7814
0.0800	2.0375	0.2402	13.8456	13.7551
0.0805	2.0369	0.2448	13.8815	13.7596
0.0810	2.0364	0.2470	13.9903	13.7486
0.0815	2.0370	0.2384	13.9478	13.7372
0.0820	2.0380	0.2374	13.8130	13.7129
0.0825	2.0373	0.2413	13.8023	13.7009
0.0830	2.0367	0.2432	13.9135	13.6889
0.0835	2.0375	0.2430	13.9058	13.7180
0.0840	2.0374	0.2414	13.7619	13.7490
0.0845	2.0374	0.2393	13.7145	13.7796
0.0850	2.0377	0.2389	13.8165	13.8205
0.0855	2.0375	0.2398	13.8750	13.8384
0.0860	2.0373	0.2446	13.7824	13.8391
0.0865	2.0359	0.2500	13.7405	13.8341
0.0870	2.0356	0.2528	13.8652	13.7915
0.0875	2.0354	0.2543	13.9566	13.7707
0.0880	2.0346	0.2593	13.8834	13.7584
0.0885	2.0341	0.2670	13.8165	13.7262
0.0890	2.0340	0.2716	13.9085	13.7044
0.0895	2.0343	0.2730	14.0116	13.6855
0.0900	2.0338	0.2701	13.9522	13.6885
0.0905	2.0339	0.2723	13.8775	13.6759
0.0910	2.0335	0.2751	13.9379	13.6737
0.0915	2.0330	0.2764	14.0364	13.6688
0.0920	2.0334	0.2753	14.0066	13.6684
0.0925	2.0331	0.2815	13.9310	13.6647
0.0930	2.0330	0.2785	13.9740	13.6669
0.0935	2.0325	0.2847	14.0716	13.6485
0.0940	2.0326	0.2820	14.0466	13.6361
0.0945	2.0325	0.2833	13.9619	13.6492
0.0950	2.0327	0.2823	13.9819	13.6526
0.0955	2.0336	0.2750	14.0781	13.6302
0.0960	2.0334	0.2791	14.0764	13.6089
0.0965	2.0328	0.2795	13.9798	13.6042
0.0970	2.0331	0.2800	13.9789	13.6343
0.0975	2.0321	0.2883	14.0732	13.6702
0.0980	2.0317	0.2930	14.0948	13.7068
0.0985	2.0313	0.2927	14.0051	13.7257
0.0990	2.0316	0.2961	13.9762	13.7465
0.0995	2.0324	0.2903	14.0618	13.7471
0.1000	2.0331	0.2826	14.0883	13.7379
0.1005	2.0335	0.2779	13.9854	13.7180
0.1010	2.0323	0.2819	13.9221	13.6979
0.1015	2.0319	0.2909	14.0027	13.6959
0.1020	2.0320	0.2927	14.0580	13.6904
0.1025	2.0333	0.2779	13.9458	13.6995
0.1030	2.0347	0.2688	13.8505	13.7013
0.1035	2.0361	0.2520	13.9139	13.6894
0.1040	2.0371	0.2446	13.9953	13.6688
0.1045	2.0370	0.2431	13.8979	13.6589
0.1050	2.0376	0.2404	13.7758	13.6401
0.1055	2.0377	0.2419	13.8152	13.6751
0.1060	2.0402	0.2117	13.8990	13.7113
0.1065	2.0409	0.2076	13.8156	13.7154
0.1070	2.0406	0.2029	13.6928	13.7081
0.1075	2.0416	0.1997	13.6965	13.6933
0.1080	2.0419	0.1924	13.8039	13.7051
0.1085	2.0422	0.1893	13.7414	13.6987
0.1090	2.0422	0.1936	13.6152	13.6876
0.1095	2.0419	0.1924	13.1792	13.6841
0.1100	2.0414	0.1993	13.1284	13.6824
0.1105	2.0397	0.2113	13.1997	13.7452
0.1110	2.0409	0.2051	13.0824	13.7242
0.1115	2.0397	0.2110	13.0666	13.6990
0.1120	2.0395	0.2198	13.1862	13.6661
0.1125	2.0402	0.2069	13.2808	13.6501
0.1130	2.0399	0.2115	13.1883	13.6378
0.1135	2.0418	0.1986	13.1220	13.6323
0.1140	2.0401	0.2083	13.2243	13.6306
0.1145	2.0417	0.1953	13.3232	13.6355
0.1150	2.0417	0.1968	13.2600	13.6499
0.1155	2.0418	0.1975	13.1787	13.6762
0.1160	2.0428	0.1880	13.2600	13.6573
0.1165	2.0415	0.1956	13.3861	13.6382
0.1170	2.0405	0.2063	13.3360	13.6533
0.1175	2.0395	0.2160	13.2411	13.6622
0.1180	2.0394	0.2216	13.3089	13.6636
0.1185	2.0383	0.2304	13.4421	13.6604
0.1190	2.0388	0.2269	13.4235	13.6603
0.1195	2.0401	0.2159	13.3244	13.6524
0.1200	2.0395	0.2207	13.3598	13.6702
0.1205	2.0380	0.2350	13.5035	13.6892
0.1210	2.0378	0.2394	13.5209	13.7368
0.1215	2.0380	0.2324	13.4240	13.7667
0.1220	2.0377	0.2374	13.4269	13.7888
0.1225	2.0379	0.2328	13.5601	13.8114
0.1230	2.0383	0.2336	13.6022	13.8052
0.1235	2.0378	0.2349	13.5085	13.7930
0.1240	2.0378	0.2308	13.4849	13.7806
0.1245	2.0387	0.2230	13.6101	13.7528
0.1250	2.0391	0.2267	13.6861	13.7350
0.1255	2.0388	0.2270	13.6004	13.7183
0.1260	2.0389	0.2257	13.5523	13.7253
0.1265	2.0392	0.2231	13.6627	13.7258
0.1270	2.0385	0.2264	13.7614	13.7463
0.1275	2.0379	0.2325	13.6989	13.7702
0.1280	2.0382	0.2339	13.6250	13.7836
0.1285	2.0381	0.2378	13.7000	13.7874
0.1290	2.0374	0.2388	13.8229	13.7828
0.1295	2.0371	0.2416	13.7882	13.7608
0.1300	2.0366	0.2508	13.6987	13.7388
0.1305	2.0353	0.2531	13.7552	13.7206
0.1310	2.0354	0.2578	13.8818	13.6977
0.1315	2.0358	0.2587	13.8648	13.7201
0.1320	2.0344	0.2641	13.7551	13.7417
0.1325	2.0342	0.2620	13.7762	13.7469
0.1330	2.0341	0.2685	13.9108	13.7455
0.1335	2.0334	0.2794	13.9270	13.7416
0.1340	2.0334	0.2788	13.8137	13.7424
0.1345	2.0328	0.2835	13.7978	13.7267
0.1350	2.0330	0.2785	13.9238	13.7222
0.1355	2.0334	0.2821	13.9798	13.7007
0.1360	2.0334	0.2797	13.8813	13.6861
0.1365	2.0336	0.2773	13.8267	13.6683
0.1370	2.0338	0.2743	13.9310	13.6642
0.1375	2.0349	0.2681	14.0101	13.6738
0.1380	2.0344	0.2656	13.9388	13.6823
0.1385	2.0337	0.2667	13.8705	13.6841
0.1390	2.0348	0.2616	13.9450	13.6837
0.1395	2.0356	0.2571	14.0259	13.6700
0.1400	2.0354	0.2556	13.9775	13.6666
0.1405	2.0358	0.2535	13.9058	13.6651
0.1410	2.0361	0.2524	13.9594	13.6456
0.1415	2.0363	0.2459	14.0507	13.6632
0.1420	2.0369	0.2429	14.0211	13.6716
0.1425	2.0372	0.2382	13.9301	13.7024
0.1430	2.0371	0.2444	13.9529	13.7242
0.1435	2.0378	0.2351	14.0284	13.7572
0.1440	2.0389	0.2188	14.0102	13.7692
0.1445	2.0406	0.2081	13.9213	13.7638
0.1450	2.0409	0.2006	13.9339	13.7598
0.1455	2.0411	0.2036	13.8563	13.7400
0.1460	2.0411	0.2008	13.8321	13.7382
0.1465	2.0401	0.2136	13.7863	13.7411
0.1470	2.0379	0.2340	13.7694	13.7541
0.1475	2.0386	0.2264	13.8307	13.8006
0.1480	2.0399	0.2121	13.8445	13.8082
0.1485	2.0396	0.2185	13.8013	13.7896
0.1490	2.0389	0.2267	13.7881	13.7646
0.1495	2.0390	0.2241	13.8431	13.7308
0.1500	2.0392	0.2185	13.8553	13.6988
0.1505	2.0387	0.2242	13.7938	13.6785
0.1510	2.0385	0.2231	13.7729	13.6651
0.1515	2.0375	0.2360	13.8663	13.6756
0.1520	2.0375	0.2386	13.9295	13.6912
0.1525	2.0373	0.2368	13.8623	13.6950
0.1530	2.0380	0.2407	13.8321	13.6841
0.1535	2.0375	0.2381	13.9287	13.6867
0.1540	2.0382	0.2341	14.0022	13.6861
0.1545	2.0385	0.2266	13.9442	13.6377
0.1550	2.0416	0.2027	13.8890	13.6045
0.1555	2.0417	0.1980	13.9674	13.5553
0.1560	2.0420	0.2033	14.0490	13.5535
0.1565	2.0418	0.1950	13.9986	13.5662
0.1570	2.0418	0.1996	13.9305	13.6065
0.1575	2.0429	0.1901	14.0048	13.6547
0.1580	2.0421	0.1872	14.0978	13.6969
0.1585	2.0410	0.2042	14.0544	13.7221
0.1590	2.0416	0.1963	13.9656	13.7345
0.1595	2.0407	0.2013	14.0058	13.7075
0.1600	2.0417	0.2004	14.1134	13.6872
0.1605	2.0401	0.2104	14.1040	13.6541
0.1610	2.0398	0.2123	14.0066	13.6085
0.1615	2.0396	0.2184	14.0037	13.6001
0.1620	2.0389	0.2257	14.1002	13.6158
0.1625	2.0394	0.2229	14.1106	13.6378
0.1630	2.0397	0.2169	14.0293	13.6513
0.1635	2.0391	0.2221	14.0109	13.6865
0.1640	2.0404	0.2120	14.0974	13.7266
0.1645	2.0404	0.2112	14.1236	13.7311
0.1650	2.0401	0.2108	14.0291	13.7342
0.1655	2.0397	0.2180	13.9858	13.7318
0.1660	2.0397	0.2195	14.0512	13.7299
0.1665	2.0401	0.2153	14.0775	13.7213
0.1670	2.0401	0.2148	13.9902	13.6986
0.1675	2.0403	0.2155	13.9309	13.7258
0.1680	2.0398	0.2169	13.9995	13.7481
0.1685	2.0392	0.2175	14.0334	13.7699
0.1690	2.0390	0.2259	13.9425	13.7889
0.1695	2.0389	0.2307	13.8510	13.8133
0.1700	2.0378	0.2351	13.9000	13.8124
0.1705	2.0370	0.2365	13.9448	13.7969
0.1710	2.0369	0.2400	13.8703	13.7976
0.1715	2.0367	0.2471	13.7824	13.7655
0.1720	2.0363	0.2524	13.8108	13.7481
0.1725	2.0361	0.2558	13.8330	13.7354
0.1730	2.0359	0.2493	13.7907	13.7288
0.1735	2.0363	0.2492	13.6353	13.7104
0.1740	2.0361	0.2557	13.5627	13.7014
0.1745	2.0360	0.2468	13.6717	13.6845
0.1750	2.0360	0.2554	13.6182	13.6954
0.1755	2.0360	0.2528	13.5176	13.7300
0.1760	2.0355	0.2567	13.5166	13.7192
0.1765	2.0350	0.2592	13.5887	13.7127
0.1770	2.0350	0.2646	13.4231	13.7058
0.1775	2.0338	0.2694	13.1898	13.7019
0.1780	2.0339	0.2741	13.1329	13.7076
0.1785	2.0347	0.2667	13.2026	13.7013
0.1790	2.0360	0.2561	13.2392	13.6947
0.1795	2.0367	0.2478	13.1517	13.7014
0.1800	2.0375	0.2397	13.1408	13.7006
0.1805	2.0374	0.2383	13.2609	13.7219
0.1810	2.0380	0.2310	13.3047	13.7282
0.1815	2.0383	0.2281	13.2193	13.7787
0.1820	2.0395	0.2178	13.1869	13.7874
0.1825	2.0397	0.2157	13.2865	13.7828
0.1830	2.0402	0.2088	13.3558	13.7731
0.1835	2.0406	0.2129	13.2955	13.7451
0.1840	2.0398	0.2104	13.2448	13.7338
0.1845	2.0402	0.2071	13.3282	13.7303
0.1850	2.0406	0.2077	13.4294	13.7202
0.1855	2.0405	0.2053	13.3930	13.7179
0.1860	2.0389	0.2256	13.3085	13.7298
0.1865	2.0393	0.2225	13.3709	13.7525
0.1870	2.0400	0.2149	13.4981	13.7913
0.1875	2.0410	0.2061	13.4807	13.7973
0.1880	2.0407	0.2092	13.3833	13.7817
0.1885	2.0407	0.2089	13.4158	13.7691
0.1890	2.0395	0.2178	13.5500	13.7556
0.1895	2.0390	0.2242	13.5604	13.7727
0.1900	2.0405	0.2107	13.4643	13.7857
0.1905	2.0410	0.1988	13.4713	13.7988
0.1910	2.0421	0.1943	13.6003	13.7942
0.1915	2.0420	0.1911	13.6311	13.7949
0.1920	2.0426	0.1891	13.5339	13.7795
0.1925	2.0430	0.1826	13.5260	13.7589
0.1930	2.0444	0.1720	13.6530	13.7352
0.1935	2.0445	0.1674	13.7169	13.7258
0.1940	2.0435	0.1792	13.6330	13.7081
0.1945	2.0425	0.1930	13.5909	13.7155
0.1950	2.0412	0.1994	13.7035	13.7138
0.1955	2.0404	0.2180	13.7961	13.7511
0.1960	2.0399	0.2163	13.7180	13.7983
0.1965	2.0388	0.2241	13.6459	13.7970
0.1970	2.0386	0.2295	13.7391	13.7812
0.1975	2.0387	0.2309	13.8373	13.7574
0.1980	2.0400	0.2157	13.7823	13.7149
0.1985	2.0402	0.2081	13.6908	13.6787
0.1990	2.0403	0.2095	13.7482	13.6443
0.1995	2.0408	0.2072	13.8526	13.6608
0.2000	2.0409	0.2024	13.8193	13.6914
0.2005	2.0414	0.1979	13.7219	13.7271
0.2010	2.0401	0.2141	13.7549	13.7689
0.2015	2.0384	0.2290	13.8707	13.8091
0.2020	2.0375	0.2363	13.8754	13.8448
0.2025	2.0373	0.2380	13.7854	13.8595
0.2030	2.0382	0.2310	13.7821	13.8259
0.2035	2.0391	0.2225	13.8872	13.7660
0.2040	2.0398	0.2148	13.9180	13.6834
0.2045	2.0402	0.2064	13.8427	13.6212
0.2050	2.0399	0.2139	13.8187	13.5961
0.2055	2.0387	0.2230	13.9160	13.6163
0.2060	2.0391	0.2217	13.9572	13.6655
0.2065	2.0394	0.2228	13.8900	13.7226
0.2070	2.0396	0.2173	13.8442	13.7582
0.2075	2.0402	0.2171	13.9167	13.7564
0.2080	2.0398	0.2143	13.9617	13.7290
0.2085	2.0399	0.2139	13.9119	13.6812
0.2090	2.0395	0.2176	13.8452	13.6354
0.2095	2.0396	0.2173	13.8982	13.6023
0.2100	2.0388	0.2231	13.9376	13.6002
0.2105	2.0378	0.2281	13.9198	13.6165
0.2110	2.0383	0.2289	13.6732	13.6832
0.2115	2.0380	0.2313	13.5573	13.7742
0.2120	2.0379	0.2346	13.6547	13.8069
0.2125	2.0376	0.2369	13.6300	13.8360
0.2130	2.0375	0.2390	13.5795	13.8108
0.2135	2.0366	0.2429	13.5994	13.7789
0.2140	2.0360	0.2484	13.7082	13.7155
0.2145	2.0359	0.2534	13.7291	13.6657
0.2150	2.0356	0.2576	13.6637	13.6351
0.2155	2.0351	0.2641	13.6500	13.6223
0.2160	2.0345	0.2655	13.7627	13.6423
0.2165	2.0346	0.2664	13.8260	13.6661
0.2170	2.0342	0.2723	13.7593	13.6913
0.2175	2.0336	0.2788	13.7246	13.7412
0.2180	2.0333	0.2806	13.8280	13.7588
0.2185	2.0328	0.2839	13.9011	13.7297
0.2190	2.0329	0.2826	13.8326	13.6999
0.2195	2.0328	0.2810	13.7818	13.6518
0.2200	2.0329	0.2855	13.8751	13.6314
0.2205	2.0332	0.2776	13.9742	13.6080
0.2210	2.0338	0.2747	13.9096	13.6094
0.2215	2.0336	0.2710	13.8252	13.6237
0.2220	2.0333	0.2714	13.9111	13.6762
0.2225	2.0341	0.2738	14.0313	13.7251
0.2230	2.0337	0.2708	13.9798	13.7854
0.2235	2.0339	0.2693	13.8680	13.8278
0.2240	2.0356	0.2568	13.9234	13.8403
0.2245	2.0365	0.2484	14.0564	13.8003
0.2250	2.0368	0.2440	14.0341	13.7462
0.2255	2.0361	0.2496	13.9054	13.7039
0.2260	2.0353	0.2564	13.9274	13.6803
0.2265	2.0367	0.2488	14.0583	13.6743
0.2270	2.0358	0.2557	14.0619	13.6781
0.2275	2.0346	0.2645	13.9446	13.7056
0.2280	2.0351	0.2576	13.9178	13.7310
0.2285	2.0365	0.2461	14.0316	13.7268
0.2290	2.0360	0.2474	14.0795	13.7031
0.2295	2.0374	0.2356	13.9727	13.6683
0.2300	2.0377	0.2301	13.9080	13.6240
0.2305	2.0384	0.2334	14.0025	13.6061
0.2310	2.0392	0.2225	14.0760	13.6099
0.2315	2.0380	0.2295	13.9702	13.6323
0.2320	2.0377	0.2327	13.8778	13.6780
0.2325	2.0374	0.2343	13.9438	13.7385
0.2330	2.0373	0.2378	14.0205	13.7907
0.2335	2.0391	0.2251	13.9359	13.8095
0.2340	2.0396	0.2180	13.8068	13.7873
0.2345	2.0388	0.2230	13.8493	13.7608
0.2350	2.0391	0.2193	13.9474	13.7417
0.2355	2.0402	0.2175	13.8807	13.7237
0.2360	2.0403	0.2134	13.7350	13.7025
0.2365	2.0394	0.2222	13.7589	13.7203
0.2370	2.0388	0.2214	13.8731	13.7516
0.2375	2.0384	0.2257	13.8250	13.8014
0.2380	2.0391	0.2243	13.6662	13.8459
0.2385	2.0387	0.2228	13.6694	13.8634
0.2390	2.0388	0.2263	13.7474	13.8592
0.2395	2.0389	0.2252	13.6142	13.8299
0.2400	2.0396	0.2207	13.5409	13.7572
0.2405	2.0393	0.2196	13.5059	13.7012
0.2410	2.0395	0.2224	13.5819	13.6529
0.2415	2.0383	0.2299	13.5957	13.6467
0.2420	2.0373	0.2374	13.4877	13.6898
0.2425	2.0372	0.2425	13.4205	13.7451
0.2430	2.0377	0.2386	13.4810	13.8029
0.2435	2.0381	0.2267	13.4749	13.8278
0.2440	2.0381	0.2302	13.3327	13.8216
0.2445	2.0385	0.2291	13.0840	13.7753
0.2450	2.0392	0.2229	13.1321	13.7258
0.2455	2.0382	0.2292	13.2162	13.6898
0.2460	2.0381	0.2304	13.1493	13.7030
0.2465	2.0381	0.2301	13.1112	13.7253
0.2470	2.0372	0.2388	13.1873	13.7525
0.2475	2.0378	0.2382	13.2623	13.7883
0.2480	2.0374	0.2367	13.2249	13.8164
0.2485	2.0386	0.2312	13.1809	13.8191
0.2490	2.0368	0.2437	13.2422	13.7986
0.2495	2.0363	0.2477	13.3308	13.7604
0.2500	2.0370	0.2437	13.3113	13.7135
0.2505	2.0370	0.2401	13.2570	13.6750
0.2510	2.0365	0.2435	13.3031	13.6456
0.2515	2.0364	0.2479	13.3872	13.6447
0.2520	2.0351	0.2572	13.3778	13.6723
0.2525	2.0352	0.2610	13.3163	13.7221
0.2530	2.0357	0.2573	13.3528	13.7606
0.2535	2.0357	0.2529	13.4553	13.7718
0.2540	2.0353	0.2535	13.4683	13.7668
0.2545	2.0350	0.2587	13.4008	13.7474
0.2550	2.0337	0.2715	13.4110	13.7107
0.2555	2.0333	0.2749	13.5108	13.6775
0.2560	2.0337	0.2751	13.5334	13.6669
0.2565	2.0336	0.2732	13.4740	13.6700
0.2570	2.0339	0.2711	13.4803	13.6798
0.2575	2.0335	0.2711	13.5783	13.7119
0.2580	2.0340	0.2719	13.6179	13.7454
0.2585	2.0339	0.2688	13.5588	13.7711
0.2590	2.0344	0.2676	13.5342	13.7953
0.2595	2.0338	0.2701	13.6310	13.7872
0.2600	2.0334	0.2759	13.7085	13.7884
0.2605	2.0338	0.2773	13.6556	13.7770
0.2610	2.0338	0.2763	13.6135	13.7640
0.2615	2.0336	0.2752	13.6869	13.7495
0.2620	2.0331	0.2826	13.7725	13.7468
0.2625	2.0333	0.2786	13.7261	13.7324
0.2630	2.0334	0.2782	13.6532	13.7556
0.2635	2.0341	0.2720	13.7104	13.7678
0.2640	2.0340	0.2715	13.8121	13.7540
0.2645	2.0339	0.2735	13.7864	13.7412
0.2650	2.0327	0.2797	13.6986	13.7161
0.2655	2.0322	0.2825	13.7361	13.7126
0.2660	2.0322	0.2827	13.8351	13.7004
0.2665	2.0323	0.2850	13.8276	13.7065
0.2670	2.0330	0.2794	13.7431	13.7112
0.2675	2.0333	0.2780	13.7508	13.7253
0.2680	2.0331	0.2758	13.8578	13.7317
0.2685	2.0337	0.2791	13.8827	13.7279
0.2690	2.0342	0.2732	13.7935	13.7168
0.2695	2.0345	0.2676	13.7727	13.6923
0.2700	2.0346	0.2674	13.8869	13.6694
0.2705	2.0344	0.2679	13.9525	13.6508
0.2710	2.0347	0.2644	13.8605	13.6451
0.2715	2.0354	0.2526	13.8081	13.6344
0.2720	2.0356	0.2596	13.9005	13.6419
0.2725	2.0359	0.2571	13.9821	13.6626
0.2730	2.0364	0.2540	13.9010	13.6832
0.2735	2.0366	0.2483	13.8215	13.7091
0.2740	2.0370	0.2490	13.8894	13.7256
0.2745	2.0374	0.2366	14.0015	13.7378
0.2750	2.0377	0.2326	13.9297	13.7388
0.2755	2.0380	0.2319	13.8376	13.7138
0.2760	2.0383	0.2303	13.7219	13.7047
0.2765	2.0378	0.2308	13.6310	13.7058
0.2770	2.0371	0.2440	13.5948	13.7112
