Flexible Shaft
9/10/2026 3:44:47 PM
Sample Rate (Hz) = 2000.00
Effective Sample Rate (Hz) = 2000.00
time (s)	Voltage (V)	Current (A)	Distal Tach (rad/s)	Motor Tach (rad/s)
0.0225	5.1289	0.2240	44.3092	44.9693
0.0230	5.1299	0.2159	44.7781	45.0748
0.0235	5.1291	0.2225	44.9906	45.1315
0.0240	5.1274	0.2360	44.9115	45.1359
0.0245	5.1260	0.2554	44.9904	45.0279
0.0250	5.1251	0.2657	45.4050	44.8088
0.0255	5.1243	0.2717	45.5414	44.6816
0.0260	5.1234	0.2815	45.3793	44.6574
0.0265	5.1217	0.3025	45.3071	44.5679
0.0270	5.1222	0.2948	45.7307	44.5714
0.0275	5.1236	0.2798	45.5587	44.7825
0.0280	5.1235	0.2809	45.1504	44.8802
0.0285	5.1239	0.2794	45.1318	44.8119
0.0290	5.1247	0.2714	45.2376	44.7196
0.0295	5.1267	0.2528	45.1247	44.7618
0.0300	5.1280	0.2340	44.9078	44.8866
0.0305	5.1274	0.2349	45.0420	45.0134
0.0310	5.1296	0.2217	45.2865	45.0367
0.0315	5.1289	0.2258	45.7185	44.8150
0.0320	5.1284	0.2272	45.7315	44.6656
0.0325	5.1289	0.2254	45.6260	44.6815
0.0330	5.1286	0.2293	45.7259	44.6393
0.0335	5.1280	0.2359	46.0150	44.5889
0.0340	5.1286	0.2314	45.9493	44.6600
0.0345	5.1280	0.2302	45.7240	44.9852
0.0350	5.1280	0.2344	45.6162	45.1357
0.0355	5.1281	0.2301	45.7646	45.1037
0.0360	5.1284	0.2238	45.5307	45.0923
0.0365	5.1282	0.2307	45.1198	45.1100
0.0370	5.1275	0.2321	44.7236	45.2239
0.0375	5.1270	0.2467	44.9094	45.1348
0.0380	5.1260	0.2539	44.0424	44.9956
0.0385	5.1252	0.2686	42.9689	44.8824
0.0390	5.1244	0.2691	43.0877	44.8531
0.0395	5.1252	0.2625	43.3015	44.8193
0.0400	5.1260	0.2534	43.7030	44.7602
0.0405	5.1260	0.2469	43.5979	44.6780
0.0410	5.1261	0.2529	43.7102	44.6850
0.0415	5.1278	0.2387	44.0976	44.7929
0.0420	5.1278	0.2410	44.4681	44.9293
0.0425	5.1273	0.2461	44.3887	45.0066
0.0430	5.1263	0.2502	44.4394	45.0588
0.0435	5.1263	0.2534	44.8313	45.0383
0.0440	5.1261	0.2567	45.2515	44.9280
0.0445	5.1266	0.2509	45.2159	44.8486
0.0450	5.1278	0.2334	45.0951	44.7093
0.0455	5.1283	0.2263	45.2724	44.6587
0.0460	5.1290	0.2257	45.6128	44.6793
0.0465	5.1291	0.2256	45.6261	44.6616
0.0470	5.1293	0.2275	45.5529	44.6621
0.0475	5.1289	0.2257	45.5046	44.6155
0.0480	5.1287	0.2245	45.4243	44.7704
0.0485	5.1283	0.2249	45.4434	44.9766
0.0490	5.1284	0.2296	45.2580	45.0978
0.0495	5.1285	0.2304	45.0402	45.2640
0.0500	5.1280	0.2347	45.0151	45.2206
0.0505	5.1268	0.2402	45.2847	45.0775
0.0510	5.1263	0.2466	45.3260	44.9906
0.0515	5.1252	0.2620	45.4516	44.8641
0.0520	5.1240	0.2747	45.7148	44.8007
0.0525	5.1247	0.2708	45.8729	44.8842
0.0530	5.1254	0.2626	45.7734	45.0630
0.0535	5.1264	0.2520	45.7702	44.9683
0.0540	5.1266	0.2459	45.9173	44.8566
0.0545	5.1282	0.2349	45.9873	44.9854
0.0550	5.1282	0.2293	45.7246	45.1414
0.0555	5.1287	0.2231	45.5201	45.1434
0.0560	5.1295	0.2181	45.4018	45.1711
0.0565	5.1300	0.2039	45.3796	45.0335
0.0570	5.1305	0.2124	44.9376	44.9214
0.0575	5.1294	0.2144	44.7062	44.9999
0.0580	5.1291	0.2224	43.8302	44.9783
0.0585	5.1293	0.2219	43.1381	44.8798
0.0590	5.1300	0.2184	43.3710	44.9853
0.0595	5.1296	0.2207	43.1480	45.0781
0.0600	5.1287	0.2228	43.3825	44.9048
0.0605	5.1288	0.2283	43.7247	44.7237
0.0610	5.1290	0.2169	43.9697	44.6886
0.0615	5.1288	0.2284	43.9402	44.6415
0.0620	5.1283	0.2296	44.1446	44.7439
0.0625	5.1272	0.2352	44.5067	44.9807
0.0630	5.1262	0.2487	44.7413	44.9060
0.0635	5.1256	0.2623	44.7480	44.7702
0.0640	5.1243	0.2701	44.8766	44.8034
0.0645	5.1235	0.2826	45.2144	44.7572
0.0650	5.1236	0.2754	45.3916	44.7057
0.0655	5.1240	0.2788	45.3117	44.8175
0.0660	5.1235	0.2707	45.2902	45.0733
0.0665	5.1247	0.2718	45.5820	44.8935
0.0670	5.1245	0.2701	45.7181	44.6262
0.0675	5.1251	0.2662	45.6835	44.5011
0.0680	5.1267	0.2464	45.3970	44.5722
0.0685	5.1280	0.2385	45.4020	44.6622
0.0690	5.1278	0.2345	45.5343	44.7830
0.0695	5.1282	0.2409	45.2626	45.0621
0.0700	5.1278	0.2336	44.9776	45.0725
0.0705	5.1278	0.2366	45.0716	45.1148
0.0710	5.1275	0.2357	45.4878	45.0849
0.0715	5.1267	0.2467	45.4967	44.9338
0.0720	5.1268	0.2439	45.5158	44.8868
0.0725	5.1264	0.2495	45.7174	45.0618
0.0730	5.1267	0.2464	45.9443	45.0626
0.0735	5.1273	0.2418	45.8424	44.8145
0.0740	5.1269	0.2428	45.7086	44.7595
0.0745	5.1268	0.2484	45.8080	44.7607
0.0750	5.1261	0.2533	45.8968	44.8180
0.0755	5.1269	0.2523	45.6603	44.9510
0.0760	5.1266	0.2464	45.3173	44.9697
0.0765	5.1255	0.2568	45.1643	44.9832
0.0770	5.1249	0.2735	45.1048	45.0816
0.0775	5.1236	0.2818	44.6280	45.1355
0.0780	5.1232	0.2806	42.9639	44.9689
0.0785	5.1248	0.2667	43.0887	44.7557
0.0790	5.1256	0.2605	43.3335	44.7381
0.0795	5.1261	0.2582	43.2784	44.7710
0.0800	5.1264	0.2489	43.2934	44.6117
0.0805	5.1273	0.2472	43.5565	44.5509
0.0810	5.1276	0.2401	43.9910	44.6201
0.0815	5.1285	0.2337	44.1095	44.7434
0.0820	5.1291	0.2209	44.1127	44.9190
0.0825	5.1289	0.2207	44.3281	44.9584
0.0830	5.1289	0.2260	44.6728	44.9117
0.0835	5.1285	0.2313	44.8224	44.9816
0.0840	5.1280	0.2357	44.8607	45.0937
0.0845	5.1281	0.2378	45.1004	45.1506
0.0850	5.1286	0.2249	45.4546	45.0259
0.0855	5.1295	0.2207	45.4497	44.8989
0.0860	5.1299	0.2151	45.2152	44.9785
0.0865	5.1303	0.2059	45.3533	44.9097
0.0870	5.1302	0.2095	45.7415	44.8025
0.0875	5.1294	0.2142	45.8784	44.8171
0.0880	5.1283	0.2319	45.5950	44.9659
0.0885	5.1273	0.2403	45.4130	45.1209
0.0890	5.1262	0.2504	45.2248	45.1294
0.0895	5.1255	0.2590	45.3601	45.2026
0.0900	5.1242	0.2706	45.1628	45.1773
0.0905	5.1251	0.2614	44.9784	45.1418
0.0910	5.1268	0.2459	45.3605	45.2225
0.0915	5.1291	0.2263	45.7282	45.0018
0.0920	5.1297	0.2177	45.7707	44.7411
0.0925	5.1298	0.2151	45.6476	44.7548
0.0930	5.1298	0.2131	45.8808	44.8227
0.0935	5.1300	0.2165	46.1441	44.8309
0.0940	5.1301	0.2116	46.0766	44.7843
0.0945	5.1303	0.2116	45.8022	44.9607
0.0950	5.1301	0.2151	45.8164	45.0326
0.0955	5.1299	0.2168	45.8844	44.9316
0.0960	5.1303	0.2139	45.7274	44.8583
0.0965	5.1297	0.2143	45.2258	44.7827
0.0970	5.1295	0.2231	45.0657	44.7329
0.0975	5.1301	0.2183	44.4229	44.9202
0.0980	5.1295	0.2127	44.1705	44.8693
0.0985	5.1294	0.2243	43.3499	44.5682
0.0990	5.1293	0.2229	42.8702	44.5778
0.0995	5.1292	0.2224	43.4284	44.7299
0.1000	5.1289	0.2236	43.5608	44.7317
0.1005	5.1287	0.2212	43.5869	44.7162
0.1010	5.1271	0.2383	43.6411	44.9083
0.1015	5.1267	0.2439	44.0267	45.0054
0.1020	5.1254	0.2576	44.3033	44.8437
0.1025	5.1246	0.2634	44.3597	44.7064
0.1030	5.1240	0.2756	44.4120	44.6809
0.1035	5.1247	0.2691	44.7497	44.7592
0.1040	5.1259	0.2548	45.0298	44.8276
0.1045	5.1267	0.2488	45.0798	44.9712
0.1050	5.1280	0.2348	45.0530	45.0013
0.1055	5.1283	0.2272	45.2619	44.8674
0.1060	5.1286	0.2298	45.4708	44.9506
0.1065	5.1298	0.2142	45.5156	44.8579
0.1070	5.1307	0.2062	45.4213	44.7399
0.1075	5.1306	0.2053	45.5875	44.8100
0.1080	5.1296	0.2152	45.7483	44.9961
0.1085	5.1295	0.2139	45.6596	44.9801
0.1090	5.1299	0.2238	44.7770	44.9374
0.1095	5.1295	0.2168	44.7335	44.8251
0.1100	5.1291	0.2183	45.0892	44.8796
0.1105	5.1296	0.2173	45.2391	44.9576
0.1110	5.1287	0.2242	45.3989	44.8656
0.1115	5.1280	0.2372	45.5935	44.7602
0.1120	5.1289	0.2164	45.7881	44.8700
0.1125	5.1299	0.2110	45.7813	44.9504
0.1130	5.1298	0.2134	45.8654	44.9358
0.1135	5.1288	0.2306	46.0277	44.7567
0.1140	5.1279	0.2349	46.0635	44.6104
0.1145	5.1273	0.2434	45.9265	44.7026
0.1150	5.1260	0.2540	45.8818	44.7422
0.1155	5.1255	0.2590	45.8460	44.7440
0.1160	5.1254	0.2650	45.6786	44.7895
0.1165	5.1266	0.2507	45.3163	44.8042
0.1170	5.1270	0.2459	45.0702	44.9353
0.1175	5.1273	0.2410	44.5048	44.9124
0.1180	5.1277	0.2373	44.2813	44.7530
0.1185	5.1283	0.2316	43.9318	44.7266
0.1190	5.1292	0.2216	43.0420	44.8001
0.1195	5.1294	0.2142	43.2392	45.0227
0.1200	5.1302	0.2151	43.5315	45.0953
0.1205	5.1311	0.2005	43.5939	44.9080
0.1210	5.1313	0.2039	43.7529	44.9410
0.1215	5.1298	0.2148	43.9962	44.9933
0.1220	5.1287	0.2249	44.2329	44.9703
0.1225	5.1301	0.2143	44.3245	44.9738
0.1230	5.1295	0.2165	44.4447	44.9388
0.1235	5.1292	0.2212	44.6871	44.9832
0.1240	5.1299	0.2137	44.9694	45.0154
0.1245	5.1305	0.2116	45.0658	45.1108
0.1250	5.1300	0.2167	45.1385	45.0381
0.1255	5.1296	0.2205	45.2048	44.9586
0.1260	5.1287	0.2254	45.3696	45.1084
0.1265	5.1283	0.2311	45.4413	45.1774
0.1270	5.1279	0.2354	45.5209	44.9554
0.1275	5.1269	0.2492	45.5356	44.8013
0.1280	5.1254	0.2607	45.7370	44.8946
0.1285	5.1255	0.2644	45.3467	44.9899
0.1290	5.1256	0.2603	44.5668	44.9722
0.1295	5.1269	0.2471	44.7875	44.9817
0.1300	5.1277	0.2411	44.9481	44.8441
0.1305	5.1272	0.2460	45.2297	44.7523
0.1310	5.1274	0.2431	45.3393	44.7829
0.1315	5.1292	0.2263	45.5320	44.6293
0.1320	5.1303	0.2130	45.7415	44.5154
0.1325	5.1310	0.2015	45.9064	44.8689
0.1330	5.1309	0.2026	45.8759	44.9519
0.1335	5.1305	0.2113	45.8620	44.7861
0.1340	5.1298	0.2159	45.9929	44.5923
0.1345	5.1297	0.2129	46.0750	44.5979
0.1350	5.1295	0.2189	45.8999	44.6980
0.1355	5.1296	0.2189	45.7340	44.7672
0.1360	5.1292	0.2236	45.5936	44.9547
0.1365	5.1291	0.2246	45.4897	44.9146
0.1370	5.1287	0.2273	45.1438	44.8297
0.1375	5.1284	0.2307	44.8295	44.8564
0.1380	5.1284	0.2328	44.4320	44.6462
0.1385	5.1284	0.2361	44.1646	44.6208
0.1390	5.1276	0.2368	43.9021	44.7691
0.1395	5.1267	0.2452	43.2193	45.0147
0.1400	5.1263	0.2490	43.2406	45.0634
0.1405	5.1257	0.2497	43.6253	44.9352
0.1410	5.1258	0.2646	43.8715	44.8935
0.1415	5.1260	0.2590	43.8469	44.9502
0.1420	5.1262	0.2506	43.9305	44.9676
0.1425	5.1278	0.2397	44.3511	45.0177
0.1430	5.1286	0.2306	44.6815	45.0012
0.1435	5.1284	0.2282	44.6641	44.9313
0.1440	5.1282	0.2278	44.6358	44.9020
0.1445	5.1287	0.2235	45.0412	44.7299
0.1450	5.1302	0.2121	45.2892	44.6343
0.1455	5.1298	0.2146	45.2021	44.7932
0.1460	5.1300	0.2130	45.0667	44.8158
0.1465	5.1309	0.2050	45.4281	44.8406
0.1470	5.1312	0.2040	45.6409	44.8010
0.1475	5.1311	0.1995	45.6917	44.7763
0.1480	5.1317	0.1995	44.9120	44.9342
0.1485	5.1312	0.2013	44.1070	44.9103
0.1490	5.1304	0.2087	44.7576	44.8328
0.1495	5.1309	0.2053	44.7282	44.8046
0.1500	5.1315	0.1985	44.7325	44.7726
0.1505	5.1312	0.1994	45.0425	44.8143
0.1510	5.1306	0.2083	45.5467	44.8715
0.1515	5.1292	0.2178	45.6068	44.7535
0.1520	5.1278	0.2372	45.4999	44.7226
0.1525	5.1265	0.2505	45.6661	44.7874
0.1530	5.1260	0.2567	46.0291	44.8043
0.1535	5.1255	0.2618	46.0405	44.7888
0.1540	5.1255	0.2564	45.7862	44.8118
0.1545	5.1267	0.2487	45.7911	44.9708
0.1550	5.1281	0.2358	46.0354	45.1151
0.1555	5.1283	0.2320	45.9284	45.0355
0.1560	5.1281	0.2337	45.4699	44.9588
0.1565	5.1284	0.2312	45.1934	44.9414
0.1570	5.1293	0.2213	45.1685	44.9549
0.1575	5.1297	0.2166	45.0838	45.0560
0.1580	5.1299	0.2171	44.4077	44.9239
0.1585	5.1296	0.2168	43.4922	44.8855
0.1590	5.1301	0.2177	43.8389	44.8736
0.1595	5.1299	0.2142	43.7561	44.9991
0.1600	5.1299	0.2153	43.3822	45.1362
0.1605	5.1296	0.2151	43.4148	44.9680
0.1610	5.1299	0.2166	43.8213	44.9537
0.1615	5.1305	0.2106	44.2593	45.0121
0.1620	5.1299	0.2150	44.2157	44.9967
0.1625	5.1288	0.2268	44.1413	44.9525
0.1630	5.1292	0.2197	44.5409	45.0336
0.1635	5.1293	0.2190	45.0471	45.1105
0.1640	5.1283	0.2285	45.0459	45.1354
0.1645	5.1266	0.2508	44.8564	45.0434
0.1650	5.1255	0.2604	45.1678	44.8900
0.1655	5.1250	0.2682	45.6098	44.6679
0.1660	5.1240	0.2747	45.5413	44.6714
0.1665	5.1226	0.2918	45.2322	44.5954
0.1670	5.1218	0.3033	45.4877	44.5449
0.1675	5.1223	0.2876	45.8024	44.6793
0.1680	5.1236	0.2824	45.3585	44.8724
0.1685	5.1234	0.2876	45.0765	44.8642
0.1690	5.1237	0.2828	45.0700	44.7655
0.1695	5.1246	0.2702	45.2311	44.7331
0.1700	5.1265	0.2531	45.0806	44.8362
0.1705	5.1271	0.2469	44.9824	44.9321
0.1710	5.1280	0.2368	45.0402	45.0647
0.1715	5.1281	0.2350	45.5707	44.9096
0.1720	5.1264	0.2452	45.9057	44.6883
0.1725	5.1266	0.2454	45.6977	44.6733
0.1730	5.1271	0.2446	45.5251	44.6747
0.1735	5.1276	0.2406	45.8795	44.6017
0.1740	5.1271	0.2420	46.1698	44.5898
0.1745	5.1275	0.2377	45.8872	44.8102
0.1750	5.1264	0.2448	45.5214	45.1078
0.1755	5.1269	0.2475	45.6726	45.1068
0.1760	5.1270	0.2484	45.8046	45.1242
0.1765	5.1271	0.2451	45.3453	45.0830
0.1770	5.1262	0.2517	44.7289	45.2019
0.1775	5.1252	0.2646	44.7700	45.1747
0.1780	5.1244	0.2679	44.7130	45.0429
0.1785	5.1234	0.2809	43.3042	44.9377
0.1790	5.1224	0.2878	42.9764	44.8553
0.1795	5.1228	0.2900	43.1168	44.8218
0.1800	5.1241	0.2779	43.6571	44.7797
0.1805	5.1245	0.2667	43.7664	44.7031
0.1810	5.1248	0.2677	43.5691	44.6707
0.1815	5.1260	0.2595	43.8233	44.7346
0.1820	5.1265	0.2541	44.3969	44.8925
0.1825	5.1262	0.2536	44.5748	44.9816
0.1830	5.1261	0.2585	44.4041	45.0442
0.1835	5.1252	0.2600	44.5563	45.0590
0.1840	5.1258	0.2582	45.0818	44.9661
0.1845	5.1254	0.2580	45.3343	44.8713
0.1850	5.1267	0.2470	45.1470	44.7758
0.1855	5.1280	0.2357	45.1151	44.6654
0.1860	5.1285	0.2280	45.4826	44.6924
0.1865	5.1290	0.2246	45.7561	44.6725
0.1870	5.1285	0.2284	45.5942	44.6751
0.1875	5.1286	0.2229	45.4160	44.6298
0.1880	5.1287	0.2236	45.3935	44.6773
0.1885	5.1286	0.2340	45.5760	44.9124
0.1890	5.1279	0.2277	45.3813	45.0530
0.1895	5.1282	0.2306	44.9813	45.2137
0.1900	5.1287	0.2290	44.9431	45.2767
0.1905	5.1279	0.2331	45.3227	45.1398
0.1910	5.1273	0.2417	45.3985	45.0684
0.1915	5.1262	0.2553	45.2253	44.9275
0.1920	5.1246	0.2679	45.4966	44.8336
0.1925	5.1242	0.2691	45.9547	44.8340
0.1930	5.1255	0.2640	45.9638	45.0026
0.1935	5.1271	0.2478	45.6215	45.0250
0.1940	5.1270	0.2454	45.6688	44.8816
0.1945	5.1281	0.2332	46.0723	44.9200
0.1950	5.1288	0.2287	46.0386	45.1096
0.1955	5.1289	0.2254	45.5296	45.1882
0.1960	5.1296	0.2186	45.2494	45.1979
0.1965	5.1308	0.2108	45.4147	45.1637
0.1970	5.1303	0.2080	45.2875	44.9732
0.1975	5.1296	0.2163	44.7672	44.9949
0.1980	5.1296	0.2176	44.1749	45.0109
0.1985	5.1294	0.2234	43.2358	44.9142
0.1990	5.1297	0.2116	43.4591	44.8998
0.1995	5.1305	0.2112	43.2126	45.0259
0.2000	5.1298	0.2127	43.0805	45.0158
0.2005	5.1292	0.2209	43.5510	44.7958
0.2010	5.1294	0.2145	44.0697	44.7168
0.2015	5.1301	0.2172	44.0467	44.7116
0.2020	5.1292	0.2178	43.8870	44.7188
0.2025	5.1284	0.2281	44.2450	44.9531
0.2030	5.1276	0.2413	44.8017	45.0088
0.2035	5.1266	0.2546	44.8793	44.8170
0.2040	5.1255	0.2608	44.6643	44.7768
0.2045	5.1242	0.2756	44.9072	44.7906
0.2050	5.1240	0.2740	45.5165	44.7206
0.2055	5.1244	0.2776	45.5806	44.7342
0.2060	5.1243	0.2728	45.1200	45.0180
0.2065	5.1246	0.2646	45.1714	45.0566
0.2070	5.1244	0.2669	45.7965	44.7600
0.2075	5.1247	0.2635	46.0361	44.5817
0.2080	5.1260	0.2573	45.4999	44.5405
0.2085	5.1282	0.2345	45.0154	44.6807
0.2090	5.1290	0.2269	45.4970	44.7216
0.2095	5.1287	0.2246	45.6519	44.9863
0.2100	5.1289	0.2250	45.1557	45.0944
0.2105	5.1281	0.2313	44.7282	45.0735
0.2110	5.1287	0.2289	45.2576	45.1375
0.2115	5.1285	0.2311	45.7735	45.0202
0.2120	5.1282	0.2349	45.5766	44.9339
0.2125	5.1279	0.2288	45.3826	45.0273
0.2130	5.1282	0.2334	45.7276	45.1464
0.2135	5.1285	0.2311	46.1670	44.9595
0.2140	5.1282	0.2334	45.9347	44.8026
0.2145	5.1278	0.2362	45.5473	44.7629
0.2150	5.1273	0.2410	45.6197	44.7828
0.2155	5.1268	0.2465	46.0042	44.9003
0.2160	5.1267	0.2487	45.6506	44.9782
0.2165	5.1262	0.2508	45.0880	44.9715
0.2170	5.1249	0.2612	44.7962	45.0584
0.2175	5.1244	0.2681	45.1587	45.1540
0.2180	5.1237	0.2782	43.8511	45.0677
0.2185	5.1243	0.2676	42.7033	44.8680
0.2190	5.1260	0.2538	42.9993	44.7349
0.2195	5.1262	0.2481	43.3209	44.7907
0.2200	5.1270	0.2478	43.6616	44.6936
0.2205	5.1272	0.2430	43.3562	44.5579
0.2210	5.1276	0.2399	43.5130	44.6046
0.2215	5.1279	0.2307	44.0554	44.6899
0.2220	5.1288	0.2247	44.4214	44.8864
0.2225	5.1286	0.2288	44.2100	45.0054
0.2230	5.1290	0.2193	44.2255	44.9825
0.2235	5.1280	0.2337	44.7631	44.9818
0.2240	5.1281	0.2344	45.1945	45.0675
0.2245	5.1276	0.2369	45.0548	45.1362
0.2250	5.1273	0.2421	44.9162	45.0984
0.2255	5.1285	0.2295	45.2813	44.9315
0.2260	5.1285	0.2281	45.6478	44.9575
0.2265	5.1293	0.2190	45.5059	45.0065
0.2270	5.1294	0.2202	45.2679	44.8644
0.2275	5.1298	0.2207	45.5814	44.8343
0.2280	5.1284	0.2303	45.9326	44.8905
0.2285	5.1273	0.2390	45.8062	45.0860
0.2290	5.1261	0.2569	45.0780	45.1462
0.2295	5.1256	0.2600	44.9008	45.1674
0.2300	5.1246	0.2690	45.4212	45.2032
0.2305	5.1244	0.2727	45.3017	45.1531
0.2310	5.1253	0.2644	45.0966	45.2262
0.2315	5.1264	0.2503	45.2963	45.1667
0.2320	5.1278	0.2410	45.8657	44.8437
0.2325	5.1278	0.2334	45.9968	44.7850
0.2330	5.1273	0.2408	45.6976	44.8467
0.2335	5.1269	0.2454	45.6599	44.8845
0.2340	5.1270	0.2455	46.1397	44.7942
0.2345	5.1272	0.2424	46.2673	44.8648
0.2350	5.1264	0.2483	45.8557	45.0417
0.2355	5.1261	0.2528	45.5107	44.9666
0.2360	5.1267	0.2452	45.7700	44.8772
0.2365	5.1271	0.2384	45.7238	44.8395
0.2370	5.1271	0.2444	45.2504	44.7721
0.2375	5.1272	0.2403	44.3723	44.8671
0.2380	5.1267	0.2485	44.1314	44.9924
0.2385	5.1269	0.2422	44.0676	44.7102
0.2390	5.1267	0.2511	43.0433	44.5898
0.2395	5.1271	0.2463	42.9708	44.7091
0.2400	5.1274	0.2416	43.3219	44.7649
0.2405	5.1278	0.2382	43.7983	44.7050
0.2410	5.1268	0.2453	43.7701	44.8096
0.2415	5.1257	0.2584	43.7002	44.9935
0.2420	5.1250	0.2673	44.0402	44.9305
0.2425	5.1241	0.2744	44.5287	44.7554
0.2430	5.1232	0.2790	44.5446	44.7131
0.2435	5.1240	0.2764	44.4210	44.7717
0.2440	5.1255	0.2602	44.6866	44.8658
0.2445	5.1265	0.2552	45.2274	45.0032
0.2450	5.1272	0.2403	45.3205	45.0575
0.2455	5.1283	0.2310	45.0664	44.9124
0.2460	5.1281	0.2272	45.0509	44.9162
0.2465	5.1294	0.2236	45.5417	44.9143
0.2470	5.1306	0.2086	45.7297	44.7819
0.2475	5.1304	0.2104	45.5347	44.7651
0.2480	5.1298	0.2137	45.3547	44.9831
0.2485	5.1296	0.2172	45.7533	45.0288
0.2490	5.1299	0.2181	45.4321	44.9938
0.2495	5.1293	0.2182	44.6409	44.9344
0.2500	5.1298	0.2198	44.7034	44.8683
0.2505	5.1294	0.2189	45.1203	44.9794
0.2510	5.1289	0.2190	45.6333	44.9764
0.2515	5.1282	0.2337	45.5116	44.8643
0.2520	5.1292	0.2255	45.4228	44.8382
0.2525	5.1296	0.2113	45.7525	44.9546
0.2530	5.1304	0.2077	46.1801	44.9588
0.2535	5.1297	0.2192	46.0255	44.8563
0.2540	5.1283	0.2310	45.7288	44.6582
0.2545	5.1279	0.2360	45.8805	44.6862
0.2550	5.1269	0.2464	46.2376	44.7843
0.2555	5.1263	0.2550	45.9867	44.7876
0.2560	5.1256	0.2583	45.4500	44.8206
0.2565	5.1266	0.2484	45.2952	44.8379
0.2570	5.1272	0.2457	45.4804	44.9089
0.2575	5.1267	0.2435	44.9998	44.9810
0.2580	5.1273	0.2439	44.0188	44.8571
0.2585	5.1280	0.2387	43.9548	44.7770
0.2590	5.1285	0.2284	43.5283	44.8005
0.2595	5.1295	0.2226	43.3109	44.9801
0.2600	5.1293	0.2188	43.3272	45.1555
0.2605	5.1291	0.2201	43.2778	45.0181
0.2610	5.1295	0.2199	43.8217	44.9446
0.2615	5.1290	0.2245	44.1727	45.0292
0.2620	5.1282	0.2340	44.0739	44.9874
0.2625	5.1296	0.2224	43.9864	44.9895
0.2630	5.1297	0.2208	44.4611	44.9604
0.2635	5.1289	0.2204	44.9001	44.9372
0.2640	5.1295	0.2180	44.8529	45.0018
0.2645	5.1306	0.2128	44.7466	45.1267
0.2650	5.1305	0.2118	45.0989	45.1189
0.2655	5.1298	0.2124	45.4993	45.0088
0.2660	5.1292	0.2210	45.3638	45.1046
0.2665	5.1291	0.2260	45.1370	45.2329
0.2670	5.1282	0.2327	45.3973	45.0995
0.2675	5.1272	0.2420	45.8282	44.8616
0.2680	5.1262	0.2515	45.7919	44.8512
0.2685	5.1254	0.2634	45.4031	44.9691
0.2690	5.1255	0.2586	44.5436	44.9681
0.2695	5.1265	0.2487	44.8534	44.9914
0.2700	5.1275	0.2443	45.1209	44.9102
0.2705	5.1277	0.2423	44.9679	44.7743
0.2710	5.1269	0.2449	45.0859	44.8024
0.2715	5.1284	0.2331	45.5153	44.7021
0.2720	5.1298	0.2138	45.9080	44.5225
0.2725	5.1314	0.2027	45.8014	44.7539
0.2730	5.1313	0.1980	45.6398	44.9928
0.2735	5.1305	0.2074	45.9112	44.8497
0.2740	5.1300	0.2170	46.2126	44.6489
0.2745	5.1302	0.2148	46.0543	44.5559
0.2750	5.1291	0.2231	45.7635	44.6637
