Flexible Shaft
9/10/2026 3:22:23 PM
Sample Rate (Hz) = 2000.00
Effective Sample Rate (Hz) = 2000.00
time (s)	Voltage (V)	Current (A)	Distal Tach (rad/s)	Motor Tach (rad/s)

0.0000	0.0056	0.0005	8.4601	0.0501
0.0005	0.0056	0.0008	8.6733	0.0466
0.0010	0.0055	-0.0027	8.8313	0.0564
0.0015	0.0056	0.0016	8.8071	0.0556
0.0020	0.0058	-0.0018	8.8161	0.0607
0.0025	0.0060	-0.0005	9.0051	0.0602
0.0030	0.0058	-0.0001	9.1829	0.0575
0.0035	0.0059	-0.0017	9.1757	0.0544
0.0040	0.0063	-0.0025	9.1607	0.0609
0.0045	0.0061	0.0004	9.3256	0.0640
0.0050	0.0064	0.0018	9.5098	0.0607
0.0055	0.0063	-0.0011	9.5208	0.0610
0.0060	0.0068	-0.0017	9.4846	0.0591
0.0065	0.0068	-0.0020	9.6177	0.0663
0.0070	0.0069	0.0013	9.8090	0.0693
0.0075	0.0068	0.0018	9.8453	0.0667
0.0080	0.0068	-0.0017	9.7931	0.0723
0.0085	0.0068	-0.0008	9.8911	0.0656
0.0090	0.0067	-0.0023	10.0754	0.0722
0.0095	0.0074	0.0011	10.1355	0.0667
0.0100	0.0075	-0.0027	10.0813	0.0787
0.0105	0.0073	-0.0018	10.1380	0.0713
0.0110	0.0075	0.0021	10.2856	0.0743
0.0115	0.0076	0.0001	10.3232	0.0737
0.0120	0.0080	0.0024	10.3341	0.0705
0.0125	0.0077	0.0009	10.3335	0.0698
0.0130	0.0077	0.0025	10.4581	0.0761
0.0135	0.0073	0.0004	10.5745	0.0788
0.0140	0.0077	-0.0011	10.5660	0.0744
0.0145	0.0082	0.0042	10.5251	0.0734
0.0150	0.0079	-0.0017	10.6181	0.0771
0.0155	0.0078	-0.0020	10.7441	0.0806
0.0160	0.0080	-0.0023	10.7455	0.0792
0.0165	0.0083	-0.0006	10.6663	0.0798
0.0170	0.0083	-0.0009	10.7188	0.0837
0.0175	0.0083	-0.0027	10.8348	0.0842
0.0180	0.0083	-0.0046	10.7864	0.0817
0.0185	0.0084	-0.0024	10.6328	0.0837
0.0190	0.0087	-0.0005	10.6614	0.0846
0.0195	0.0083	0.0024	10.8216	0.0870
0.0200	0.0086	-0.0003	10.8668	0.0908
0.0205	0.0090	0.0001	10.8018	0.0852
0.0210	0.0083	-0.0015	10.8103	0.0877
0.0215	0.0089	-0.0012	10.9539	0.0868
0.0220	0.0090	-0.0029	11.0107	0.0867
0.0225	0.0089	-0.0044	10.9359	0.0894
0.0230	0.0087	0.0001	10.9160	0.0920
0.0235	0.0085	-0.0015	11.0561	0.0858
0.0240	0.0088	-0.0014	11.1643	0.0861
0.0245	0.0089	-0.0026	11.0897	0.0912
0.0250	0.0091	-0.0012	11.0282	0.0854
0.0255	0.0089	0.0002	11.1352	0.0875
0.0260	0.0088	-0.0011	11.2489	0.0873
0.0265	0.0090	-0.0038	11.1841	0.0892
0.0270	0.0091	0.0003	11.0824	0.0923
0.0275	0.0091	-0.0051	11.1390	0.0858
0.0280	0.0087	-0.0003	11.2632	0.0900
0.0285	0.0090	-0.0019	11.2409	0.0894
0.0290	0.0087	-0.0002	11.1338	0.0868
0.0295	0.0087	-0.0022	11.1550	0.0920
0.0300	0.0089	-0.0028	11.2706	0.0858
0.0305	0.0089	-0.0031	11.2551	0.0892
0.0310	0.0085	0.0003	11.1230	0.0848
0.0315	0.0086	-0.0038	11.1073	0.0859
0.0320	0.0087	-0.0033	11.2361	0.0875
0.0325	0.0088	-0.0036	11.2672	0.0926
0.0330	0.0094	-0.0025	11.1392	0.0939
0.0335	0.0097	-0.0020	11.0755	0.0943
0.0340	0.0096	-0.0007	11.1664	0.0919
0.0345	0.0097	-0.0017	11.1938	0.0952
0.0350	0.0095	-0.0034	11.0613	0.0931
0.0355	0.0090	-0.0000	10.9723	0.0906
0.0360	0.0090	-0.0035	11.0482	0.0869
0.0365	0.0083	-0.0022	11.0988	0.0844
0.0370	0.0088	0.0004	10.9804	0.0813
0.0375	0.0089	0.0014	10.8700	0.0863
0.0380	0.0092	-0.0004	10.9158	0.0858
0.0385	0.0091	-0.0032	10.9675	0.0918
0.0390	0.0093	0.0009	10.8584	0.0972
0.0395	0.0098	-0.0007	10.7204	0.0948
0.0400	0.0093	0.0012	10.7383	0.0920
0.0405	0.0093	-0.0023	10.8016	0.0949
0.0410	0.0089	-0.0029	10.7117	0.0881
0.0415	0.0085	-0.0028	10.5511	0.0829
0.0420	0.0086	-0.0029	10.5397	0.0850
0.0425	0.0091	-0.0033	10.5959	0.0890
0.0430	0.0086	0.0054	10.5142	0.0843
0.0435	0.0096	0.0006	10.3427	0.0861
0.0440	0.0093	-0.0007	10.2926	0.0938
0.0445	0.0092	0.0019	10.3397	0.0973
0.0450	0.0095	-0.0004	10.2772	0.1009
0.0455	0.0095	-0.0030	10.0963	0.0901
0.0460	0.0091	0.0008	10.0185	0.0899
0.0465	0.0086	-0.0031	10.0589	0.0863
0.0470	0.0073	-0.0015	10.0090	0.0740
0.0475	0.0068	-0.0010	9.8305	0.0611
0.0480	0.0065	0.0033	9.7217	0.0575
0.0485	0.0070	-0.0032	9.7487	0.0677
0.0490	0.0083	0.0031	9.7018	0.0763
0.0495	0.0088	0.0021	9.5204	0.0867
0.0500	0.0099	0.0035	9.3949	0.0919
0.0505	0.0106	-0.0020	9.4084	0.0989
0.0510	0.0106	-0.0035	9.3810	0.1049
0.0515	0.0100	0.0013	9.2106	0.1013
0.0520	0.0091	-0.0035	9.0676	0.0889
0.0525	0.0075	0.0030	9.0655	0.0780
0.0530	0.0068	-0.0028	9.0556	0.0709
0.0535	0.0063	0.0001	8.8886	0.0691
0.0540	0.0072	-0.0000	8.7059	0.0615
0.0545	0.0078	0.0012	8.6705	0.0734
0.0550	0.0082	-0.0002	8.6699	0.0837
0.0555	0.0095	0.0012	8.5179	0.0916
0.0560	0.0100	-0.0021	8.2134	0.0972
0.0565	0.0095	0.0021	8.0390	0.0979
0.0570	0.0094	0.0020	8.0296	0.0961
0.0575	0.0080	-0.0032	7.9156	0.0835
0.0580	0.0076	0.0001	7.7374	0.0777
0.0585	0.0067	0.0005	7.6380	0.0768
0.0590	0.0069	-0.0020	7.6353	0.0623
0.0595	0.0066	0.0015	7.5642	0.0677
0.0600	0.0075	-0.0021	7.4020	0.0775
0.0605	0.0083	-0.0040	7.2830	0.0827
0.0610	0.0089	0.0026	7.2748	0.0887
0.0615	0.0092	-0.0039	7.2223	0.0913
0.0620	0.0086	-0.0022	7.0523	0.0940
0.0625	0.0083	0.0004	6.9141	0.0859
0.0630	0.0076	0.0003	6.8923	0.0743
0.0635	0.0069	-0.0045	6.8705	0.0731
0.0640	0.0064	-0.0031	6.7097	0.0621
0.0645	0.0065	-0.0017	6.5336	0.0641
0.0650	0.0066	0.0026	6.4856	0.0598
0.0655	0.0071	-0.0025	6.4655	0.0768
0.0660	0.0077	0.0003	6.3229	0.0745
0.0665	0.0081	0.0009	6.1317	0.0781
0.0670	0.0079	-0.0020	6.0586	0.0792
0.0675	0.0079	-0.0008	6.0450	0.0796
0.0680	0.0070	0.0015	5.9147	0.0702
0.0685	0.0064	-0.0027	5.7146	0.0627
0.0690	0.0055	-0.0048	5.6211	0.0565
0.0695	0.0054	0.0001	5.6079	0.0577
0.0700	0.0056	-0.0004	5.4958	0.0594
0.0705	0.0055	-0.0014	5.2975	0.0595
0.0710	0.0059	-0.0024	5.1764	0.0584
0.0715	0.0061	-0.0011	5.1480	0.0539
0.0720	0.0056	-0.0011	5.0638	0.0566
0.0725	0.0058	0.0003	4.8710	0.0482
0.0730	0.0049	-0.0001	4.7234	0.0421
0.0735	0.0045	-0.0025	4.6815	0.0454
0.0740	0.0047	-0.0035	4.6037	0.0451
0.0745	0.0049	0.0018	4.4237	0.0398
0.0750	0.0050	-0.0020	4.2547	0.0455
0.0755	0.0054	-0.0028	4.1958	0.0481
0.0760	0.0056	-0.0026	4.1349	0.0565
0.0765	0.0057	-0.0008	3.9633	0.0554
0.0770	0.0056	-0.0041	3.7748	0.0575
0.0775	0.0055	0.0018	3.7005	0.0536
0.0780	0.0051	-0.0050	3.6472	0.0463
0.0785	0.0043	-0.0010	3.4905	0.0374
0.0790	0.0041	0.0036	3.2911	0.0450
0.0795	0.0038	-0.0020	3.1948	0.0370
0.0800	0.0043	0.0014	3.1461	0.0404
0.0805	0.0039	0.0025	3.0041	0.0431
0.0810	0.0047	0.0015	2.8085	0.0517
0.0815	0.0047	-0.0007	2.6891	0.0430
0.0820	0.0050	0.0010	2.6348	0.0451
0.0825	0.0048	-0.0015	2.5087	0.0453
0.0830	0.0042	-0.0013	2.3120	0.0404
0.0835	0.0042	0.0001	2.1780	0.0394
0.0840	0.0035	-0.0034	2.1156	0.0386
0.0845	0.0032	-0.0005	2.0024	0.0356
0.0850	0.0033	-0.0000	1.8091	0.0386
0.0855	0.0037	0.0003	1.6599	0.0315
0.0860	0.0038	0.0010	1.5892	0.0386
0.0865	0.0038	-0.0024	1.4845	0.0332
0.0870	0.0036	-0.0002	1.3004	0.0358
0.0875	0.0040	-0.0052	1.1415	0.0409
0.0880	0.0038	0.0032	1.0556	0.0311
0.0885	0.0031	-0.0006	0.9615	0.0342
0.0890	0.0029	0.0004	0.7935	0.0297
0.0895	0.0026	-0.0011	0.6227	0.0330
0.0900	0.0021	0.0018	0.5279	0.0269
0.0905	0.0025	-0.0026	0.4334	0.0237
0.0910	0.0025	0.0015	0.2772	0.0229
0.0915	0.0024	-0.0017	0.1178	0.0241
0.0920	0.0027	-0.0034	0.0079	0.0241
0.0925	0.0023	-0.0005	-0.0586	0.0258
0.0930	0.0028	-0.0010	-0.1725	0.0163
0.0935	0.0024	-0.0001	-0.3982	0.0224
0.0940	0.0016	0.0015	-0.5807	0.0206
0.0945	0.0014	0.0009	-0.6102	0.0155
0.0950	0.0016	0.0005	-0.6770	0.0155
0.0955	0.0016	0.0008	-0.8806	0.0192
0.0960	0.0014	-0.0031	-1.0805	0.0089
0.0965	0.0014	-0.0018	-1.1492	0.0153
0.0970	0.0015	-0.0014	-1.1966	0.0101
0.0975	0.0011	-0.0007	-1.3754	0.0094
0.0980	0.0012	0.0012	-1.5882	0.0088
0.0985	0.0013	-0.0007	-1.6746	0.0071
0.0990	0.0008	0.0036	-1.7102	0.0118
0.0995	0.0007	-0.0031	-1.8627	0.0149
0.1000	0.0009	-0.0027	-2.0840	0.0088
0.1005	0.0011	0.0009	-2.1924	0.0065
0.1010	0.0007	-0.0011	-2.2238	0.0060
0.1015	0.0005	0.0024	-2.3489	0.0105
0.1020	0.0009	-0.0049	-2.5723	0.0037
0.1025	0.0006	-0.0013	-2.6752	0.0058
0.1030	0.0009	-0.0033	-2.6324	0.0021
0.1035	0.0004	-0.0002	-2.7437	0.0039
0.1040	0.0003	-0.0000	-2.9905	0.0084
0.1045	0.0010	-0.0032	-3.1353	0.0020
0.1050	0.0007	-0.0037	-3.1454	0.0111
0.1055	0.0006	-0.0002	-3.2535	0.0034
0.1060	0.0009	-0.0008	-3.4838	-0.0019
0.1065	0.0004	0.0036	-3.6290	0.0043
0.1070	0.0003	-0.0005	-3.6425	0.0051
0.1075	0.0007	0.0004	-3.7287	-0.0009
0.1080	0.0005	-0.0010	-3.9476	0.0051
0.1085	0.0006	-0.0040	-4.1143	0.0032
0.1090	0.0001	-0.0029	-4.1380	0.0025
0.1095	-0.0002	-0.0010	-4.1975	0.0003
0.1100	0.0002	0.0005	-4.4050	0.0041
0.1105	-0.0002	-0.0035	-4.5863	-0.0024
0.1110	0.0002	-0.0016	-4.6244	-0.0041
0.1115	-0.0002	-0.0053	-4.6665	-0.0077
0.1120	-0.0003	0.0002	-4.8480	-0.0057
0.1125	-0.0008	0.0009	-5.0448	-0.0032
0.1130	-0.0001	-0.0020	-5.1087	-0.0069
0.1135	-0.0003	-0.0041	-5.1323	-0.0035
0.1140	-0.0007	-0.0014	-5.2815	-0.0031
0.1145	-0.0008	-0.0055	-5.4895	-0.0068
0.1150	-0.0006	0.0003	-5.5716	0.0008
0.1155	-0.0011	-0.0039	-5.5896	-0.0083
0.1160	-0.0008	-0.0009	-5.7204	-0.0027
0.1165	-0.0006	-0.0045	-5.9260	-0.0037
0.1170	-0.0008	-0.0008	-6.0308	-0.0057
0.1175	-0.0008	-0.0034	-6.0493	-0.0127
0.1180	-0.0009	-0.0056	-6.1543	-0.0066
0.1185	-0.0007	0.0015	-6.3516	-0.0142
0.1190	-0.0010	0.0001	-6.4732	-0.0102
0.1195	-0.0013	-0.0029	-6.4961	-0.0159
0.1200	-0.0010	-0.0023	-6.5794	-0.0154
0.1205	-0.0017	0.0010	-6.7602	-0.0116
0.1210	-0.0019	-0.0025	-6.9016	-0.0170
0.1215	-0.0015	0.0005	-6.9308	-0.0189
0.1220	-0.0015	0.0004	-6.9879	-0.0217
0.1225	-0.0023	-0.0013	-7.1508	-0.0280
0.1230	-0.0021	0.0009	-7.3049	-0.0222
0.1235	-0.0026	-0.0019	-7.3493	-0.0324
0.1240	-0.0025	-0.0008	-7.3876	-0.0251
0.1245	-0.0028	-0.0015	-7.5270	-0.0302
0.1250	-0.0030	0.0004	-7.6910	-0.0361
0.1255	-0.0028	0.0019	-7.7524	-0.0290
0.1260	-0.0029	-0.0021	-7.7770	-0.0301
0.1265	-0.0026	0.0017	-7.8950	-0.0331
0.1270	-0.0029	-0.0015	-8.0598	-0.0289
0.1275	-0.0030	0.0035	-8.1353	-0.0279
0.1280	-0.0035	0.0004	-8.1441	-0.0388
0.1285	-0.0036	0.0004	-8.2328	-0.0425
0.1290	-0.0043	-0.0005	-8.3955	-0.0428
0.1295	-0.0039	0.0009	-8.4938	-0.0434
0.1300	-0.0039	-0.0005	-8.5048	-0.0450
0.1305	-0.0039	0.0028	-8.5726	-0.0431
0.1310	-0.0038	0.0004	-8.7235	-0.0455
0.1315	-0.0039	-0.0014	-8.8349	-0.0385
0.1320	-0.0035	-0.0025	-8.8429	-0.0368
0.1325	-0.0034	-0.0016	-8.8838	-0.0420
0.1330	-0.0045	-0.0028	-9.0237	-0.0471
0.1335	-0.0046	0.0004	-9.1506	-0.0438
0.1340	-0.0046	0.0012	-9.1659	-0.0490
0.1345	-0.0052	-0.0016	-9.1824	-0.0525
0.1350	-0.0046	-0.0011	-9.3075	-0.0496
0.1355	-0.0049	-0.0007	-9.4488	-0.0492
0.1360	-0.0049	-0.0027	-9.4781	-0.0483
0.1365	-0.0041	-0.0029	-9.4753	-0.0473
0.1370	-0.0048	-0.0026	-9.5777	-0.0483
0.1375	-0.0051	0.0004	-9.7157	-0.0503
0.1380	-0.0048	-0.0021	-9.7559	-0.0432
0.1385	-0.0047	-0.0009	-9.7399	-0.0558
0.1390	-0.0051	-0.0012	-9.8087	-0.0540
0.1395	-0.0050	0.0007	-9.9489	-0.0558
0.1400	-0.0054	-0.0017	-10.0031	-0.0606
0.1405	-0.0054	-0.0038	-9.9800	-0.0530
0.1410	-0.0054	-0.0030	-10.0236	-0.0590
0.1415	-0.0056	-0.0005	-10.1497	-0.0521
0.1420	-0.0053	-0.0011	-10.2159	-0.0571
0.1425	-0.0056	-0.0004	-10.1867	-0.0570
0.1430	-0.0056	-0.0022	-10.2050	-0.0592
0.1435	-0.0057	-0.0009	-10.3171	-0.0535
0.1440	-0.0061	-0.0006	-10.3893	-0.0646
0.1445	-0.0063	-0.0047	-10.3526	-0.0634
0.1450	-0.0063	-0.0003	-10.3432	-0.0644
0.1455	-0.0061	-0.0005	-10.4379	-0.0627
0.1460	-0.0064	-0.0006	-10.5184	-0.0635
0.1465	-0.0066	-0.0002	-10.4950	-0.0639
0.1470	-0.0061	-0.0017	-10.4744	-0.0658
0.1475	-0.0061	-0.0022	-10.5453	-0.0714
0.1480	-0.0065	-0.0032	-10.6159	-0.0662
0.1485	-0.0063	0.0028	-10.5939	-0.0695
0.1490	-0.0067	-0.0020	-10.5471	-0.0738
0.1495	-0.0066	-0.0005	-10.5883	-0.0721
0.1500	-0.0068	0.0036	-10.6646	-0.0714
0.1505	-0.0066	0.0007	-10.6678	-0.0679
0.1510	-0.0071	-0.0044	-10.6236	-0.0730
0.1515	-0.0064	-0.0010	-10.6517	-0.0714
0.1520	-0.0065	-0.0008	-10.7193	-0.0692
0.1525	-0.0070	-0.0015	-10.7185	-0.0703
0.1530	-0.0070	-0.0003	-10.6344	-0.0700
0.1535	-0.0071	0.0002	-10.6288	-0.0696
0.1540	-0.0073	0.0044	-10.6872	-0.0739
0.1545	-0.0069	-0.0005	-10.6946	-0.0705
0.1550	-0.0075	-0.0018	-10.6039	-0.0746
0.1555	-0.0074	-0.0037	-10.5866	-0.0800
0.1560	-0.0074	-0.0001	-10.6437	-0.0693
0.1565	-0.0076	-0.0002	-10.6716	-0.0740
0.1570	-0.0071	-0.0026	-10.4598	-0.0777
0.1575	-0.0071	-0.0029	-10.2845	-0.0742
0.1580	-0.0071	0.0026	-10.3477	-0.0756
0.1585	-0.0072	-0.0003	-10.3603	-0.0755
0.1590	-0.0072	0.0009	-10.3083	-0.0765
0.1595	-0.0074	-0.0017	-10.2609	-0.0787
0.1600	-0.0074	-0.0032	-10.3416	-0.0748
0.1605	-0.0080	-0.0005	-10.3841	-0.0790
0.1610	-0.0077	0.0014	-10.3100	-0.0797
0.1615	-0.0076	0.0054	-10.2400	-0.0802
0.1620	-0.0075	0.0006	-10.2919	-0.0777
0.1625	-0.0081	-0.0014	-10.3371	-0.0789
0.1630	-0.0071	-0.0031	-10.2684	-0.0752
0.1635	-0.0074	-0.0026	-10.1854	-0.0732
0.1640	-0.0071	0.0018	-10.2153	-0.0794
0.1645	-0.0075	0.0009	-10.2772	-0.0784
0.1650	-0.0072	-0.0007	-10.2143	-0.0786
0.1655	-0.0073	0.0016	-10.1020	-0.0778
0.1660	-0.0079	-0.0005	-10.1069	-0.0788
0.1665	-0.0083	-0.0011	-10.1725	-0.0770
0.1670	-0.0078	-0.0004	-10.1140	-0.0776
0.1675	-0.0078	-0.0019	-9.9794	-0.0777
0.1680	-0.0074	-0.0009	-9.9544	-0.0708
0.1685	-0.0073	0.0010	-10.0207	-0.0748
0.1690	-0.0075	-0.0010	-9.9811	-0.0753
0.1695	-0.0071	0.0006	-9.8398	-0.0793
0.1700	-0.0071	-0.0021	-9.7839	-0.0748
0.1705	-0.0076	-0.0048	-9.8357	-0.0767
0.1710	-0.0076	-0.0031	-9.8141	-0.0736
0.1715	-0.0074	-0.0023	-9.6765	-0.0763
0.1720	-0.0071	0.0006	-9.5955	-0.0734
0.1725	-0.0071	0.0013	-9.6255	-0.0758
0.1730	-0.0068	-0.0037	-9.6050	-0.0698
0.1735	-0.0068	0.0011	-9.4705	-0.0718
0.1740	-0.0072	-0.0008	-9.3621	-0.0776
0.1745	-0.0075	-0.0032	-9.3764	-0.0797
0.1750	-0.0075	0.0012	-9.3667	-0.0748
0.1755	-0.0074	0.0015	-9.2291	-0.0831
0.1760	-0.0073	-0.0018	-9.1010	-0.0767
0.1765	-0.0071	-0.0010	-9.0980	-0.0717
0.1770	-0.0069	-0.0026	-9.0965	-0.0653
0.1775	-0.0064	0.0009	-8.9689	-0.0589
0.1780	-0.0065	-0.0023	-8.8194	-0.0688
0.1785	-0.0066	0.0033	-8.7906	-0.0668
0.1790	-0.0067	-0.0014	-8.7934	-0.0636
0.1795	-0.0072	0.0016	-8.6790	-0.0682
0.1800	-0.0076	-0.0004	-8.5169	-0.0745
0.1805	-0.0072	-0.0009	-8.4540	-0.0714
0.1810	-0.0072	-0.0004	-8.4551	-0.0762
0.1815	-0.0074	0.0006	-8.3589	-0.0719
0.1820	-0.0068	-0.0016	-8.1942	-0.0655
0.1825	-0.0068	0.0029	-8.1128	-0.0699
0.1830	-0.0068	-0.0015	-8.1039	-0.0634
0.1835	-0.0067	-0.0011	-8.0243	-0.0707
0.1840	-0.0069	-0.0006	-7.8618	-0.0675
0.1845	-0.0064	-0.0054	-7.7592	-0.0722
0.1850	-0.0071	0.0013	-7.7376	-0.0645
0.1855	-0.0072	-0.0007	-7.6659	-0.0760
0.1860	-0.0069	0.0015	-7.5063	-0.0715
0.1865	-0.0069	0.0033	-7.3868	-0.0664
0.1870	-0.0065	-0.0012	-7.3573	-0.0663
0.1875	-0.0060	-0.0055	-7.2966	-0.0699
0.1880	-0.0059	0.0029	-7.1391	-0.0601
0.1885	-0.0063	-0.0006	-7.0050	-0.0614
0.1890	-0.0060	-0.0005	-6.9550	-0.0652
0.1895	-0.0063	0.0022	-6.8996	-0.0652
0.1900	-0.0065	-0.0002	-6.7546	-0.0698
0.1905	-0.0060	0.0011	-6.6074	-0.0669
0.1910	-0.0067	-0.0003	-6.5435	-0.0661
0.1915	-0.0063	-0.0011	-6.4886	-0.0686
0.1920	-0.0061	0.0001	-6.3490	-0.0638
0.1925	-0.0059	-0.0027	-6.1940	-0.0622
0.1930	-0.0058	0.0001	-6.1088	-0.0614
0.1935	-0.0054	-0.0018	-6.0523	-0.0516
0.1940	-0.0057	-0.0003	-5.9258	-0.0586
0.1945	-0.0057	0.0017	-5.7634	-0.0542
0.1950	-0.0051	-0.0030	-5.6677	-0.0611
0.1955	-0.0056	0.0017	-5.6114	-0.0561
0.1960	-0.0056	-0.0031	-5.4952	-0.0616
0.1965	-0.0056	-0.0005	-5.3286	-0.0597
0.1970	-0.0055	-0.0041	-5.2136	-0.0552
0.1975	-0.0053	0.0018	-5.1513	-0.0532
0.1980	-0.0049	-0.0018	-5.0504	-0.0530
0.1985	-0.0047	-0.0023	-4.8831	-0.0468
0.1990	-0.0047	-0.0007	-4.7462	-0.0499
0.1995	-0.0045	-0.0020	-4.6813	-0.0460
0.2000	-0.0047	-0.0039	-4.5903	-0.0437
0.2005	-0.0047	0.0006	-4.4288	-0.0467
0.2010	-0.0043	-0.0036	-4.2858	-0.0459
0.2015	-0.0050	-0.0020	-4.2114	-0.0473
0.2020	-0.0049	-0.0016	-4.1249	-0.0476
0.2025	-0.0045	0.0011	-3.9648	-0.0431
0.2030	-0.0042	-0.0020	-3.8068	-0.0449
0.2035	-0.0038	-0.0014	-3.7223	-0.0405
0.2040	-0.0038	0.0012	-3.6448	-0.0323
0.2045	-0.0035	-0.0021	-3.4970	-0.0363
0.2050	-0.0033	-0.0007	-3.3323	-0.0322
0.2055	-0.0037	-0.0012	-3.2293	-0.0276
0.2060	-0.0037	0.0023	-3.1546	-0.0325
0.2065	-0.0039	0.0030	-3.0187	-0.0397
0.2070	-0.0036	0.0005	-2.8496	-0.0310
0.2075	-0.0034	0.0012	-2.7346	-0.0349
0.2080	-0.0033	-0.0005	-2.6585	-0.0334
0.2085	-0.0032	0.0024	-2.5341	-0.0317
0.2090	-0.0031	-0.0026	-2.3622	-0.0317
0.2095	-0.0027	-0.0019	-2.2380	-0.0275
0.2100	-0.0025	0.0024	-2.1552	-0.0220
0.2105	-0.0025	0.0013	-2.0365	-0.0255
0.2110	-0.0021	-0.0020	-1.8732	-0.0276
0.2115	-0.0029	-0.0024	-1.7338	-0.0214
0.2120	-0.0024	-0.0014	-1.6446	-0.0255
0.2125	-0.0024	0.0027	-1.5368	-0.0287
0.2130	-0.0026	-0.0020	-1.3831	-0.0177
0.2135	-0.0022	-0.0038	-1.2384	-0.0243
0.2140	-0.0018	-0.0014	-1.1416	-0.0160
0.2145	-0.0018	-0.0020	-1.0318	-0.0230
0.2150	-0.0014	0.0006	-0.8847	-0.0158
0.2155	-0.0014	-0.0039	-0.7409	-0.0173
0.2160	-0.0015	-0.0029	-0.6278	-0.0157
0.2165	-0.0017	0.0003	-0.5252	-0.0147
0.2170	-0.0011	0.0012	-0.3873	-0.0172
0.2175	-0.0011	0.0012	-0.2458	-0.0063
0.2180	-0.0013	-0.0001	-0.1322	-0.0148
0.2185	-0.0014	0.0026	-0.0307	-0.0098
0.2190	-0.0011	-0.0016	0.0971	-0.0066
0.2195	-0.0004	-0.0027	0.2287	-0.0043
0.2200	-0.0005	0.0033	0.3394	-0.0037
0.2205	-0.0005	-0.0011	0.4545	-0.0069
0.2210	-0.0006	0.0012	0.5908	-0.0025
0.2215	-0.0006	-0.0020	0.7279	-0.0027
0.2220	-0.0002	0.0050	0.8405	-0.0042
0.2225	-0.0001	0.0002	0.9512	-0.0054
0.2230	0.0003	-0.0011	1.0847	-0.0007
0.2235	-0.0002	-0.0047	1.2242	-0.0010
0.2240	0.0002	-0.0032	1.3352	-0.0005
0.2245	0.0005	0.0003	1.4408	0.0027
0.2250	0.0003	-0.0005	1.5683	-0.0007
0.2255	0.0006	-0.0018	1.7118	0.0035
0.2260	0.0005	-0.0012	1.8282	0.0039
0.2265	0.0007	-0.0040	1.9299	0.0020
0.2270	0.0007	0.0022	2.0557	0.0111
0.2275	0.0004	-0.0000	2.1968	0.0011
0.2280	0.0003	-0.0044	2.3184	0.0076
0.2285	0.0007	-0.0022	2.4168	0.0020
0.2290	0.0007	-0.0023	2.5353	0.0097
0.2295	0.0009	-0.0035	2.6739	0.0059
0.2300	0.0012	-0.0026	2.7739	0.0112
0.2305	0.0010	-0.0056	2.8490	0.0108
0.2310	0.0011	-0.0019	2.9722	0.0104
0.2315	0.0013	-0.0003	3.1319	0.0072
0.2320	0.0014	-0.0011	3.3271	0.0149
0.2325	0.0013	0.0018	3.4188	0.0114
0.2330	0.0018	-0.0020	3.4639	0.0113
0.2335	0.0016	-0.0011	3.5941	0.0149
0.2340	0.0013	-0.0008	3.7879	0.0169
0.2345	0.0018	-0.0016	3.8973	0.0185
0.2350	0.0015	0.0012	3.9394	0.0190
0.2355	0.0015	0.0002	4.0528	0.0148
0.2360	0.0017	-0.0058	4.2418	0.0172
0.2365	0.0015	0.0028	4.3692	0.0109
0.2370	0.0021	-0.0011	4.4167	0.0205
0.2375	0.0019	-0.0018	4.5091	0.0206
0.2380	0.0022	-0.0026	4.6866	0.0201
0.2385	0.0026	-0.0048	4.8221	0.0173
0.2390	0.0021	-0.0017	4.8794	0.0223
0.2395	0.0023	0.0031	4.9609	0.0197
0.2400	0.0024	-0.0008	5.1257	0.0226
0.2405	0.0027	-0.0023	5.2696	0.0229
0.2410	0.0027	0.0027	5.3307	0.0260
0.2415	0.0029	-0.0055	5.3966	0.0227
0.2420	0.0029	0.0024	5.5480	0.0275
0.2425	0.0030	-0.0013	5.6977	0.0226
0.2430	0.0032	-0.0044	5.7663	0.0295
0.2435	0.0031	-0.0038	5.8267	0.0329
0.2440	0.0032	-0.0010	5.9651	0.0289
0.2445	0.0034	0.0007	6.1162	0.0310
0.2450	0.0030	-0.0006	6.1933	0.0336
0.2455	0.0028	-0.0032	6.2455	0.0329
0.2460	0.0032	-0.0007	6.3634	0.0319
0.2465	0.0035	-0.0038	6.5168	0.0376
0.2470	0.0034	0.0015	6.6024	0.0382
0.2475	0.0041	0.0033	6.6501	0.0363
0.2480	0.0040	-0.0023	6.7512	0.0377
0.2485	0.0038	-0.0006	6.8956	0.0408
0.2490	0.0041	-0.0021	6.9908	0.0399
0.2495	0.0039	0.0026	7.0352	0.0401
0.2500	0.0041	-0.0014	7.1240	0.0355
0.2505	0.0043	-0.0024	7.2571	0.0445
0.2510	0.0042	-0.0009	7.3610	0.0388
0.2515	0.0043	0.0016	7.4082	0.0400
0.2520	0.0048	0.0011	7.4720	0.0498
0.2525	0.0046	-0.0032	7.6002	0.0355
0.2530	0.0042	0.0015	7.7111	0.0454
0.2535	0.0050	0.0040	7.7611	0.0493
0.2540	0.0051	-0.0007	7.8159	0.0513
0.2545	0.0052	0.0025	7.9240	0.0444
0.2550	0.0048	0.0007	8.0355	0.0460
0.2555	0.0047	-0.0048	8.0885	0.0533
0.2560	0.0048	-0.0000	8.1361	0.0579
